seller_id,profit_estimate,value_em,user_created,booth_created,first_sale,days_to_sale,country,state,city,committed,year_sales,year_amount,year_fvf,items_for_sale,sales,source_em,entry_source_em,inventory_source_em,entry_url,entry_query
14656240,33.00,dolphin,10/15/15,10/15/15,11/2/15,18,US,FL,Miami,TRUE,11.00,7802.70,411.96,346,27,,,2,,
14823260,86.00,minnow,10/27/15,10/27/15,1/1/16,66,US,CA,Covina,TRUE,14.00,473.17,41.81,810,61,,,1,,
14859965,264.00,dolphin,10/29/15,10/29/15,12/2/15,34,US,CA,San Dimas,TRUE,25.00,2204.26,178.07,776,179,,,2,,
15045937,245.00,minnow,11/12/15,11/12/15,11/18/15,6,US,AR,Scottsdale,TRUE,5.00,595.87,51.78,212,32,,,1,,
15047597,119.00,minnow,11/12/15,11/12/15,1/2/16,51,US,CA,Walnut,TRUE,2.00,227.68,20.49,12,18,,,1,,
15081311,6.00,minnow,11/15/15,11/15/15,11/19/15,4,US,IL,Galesburg,TRUE,24.00,444.50,67.15,5481,82,,,1,,
15375565,3689.00,dolphin,12/3/15,12/3/15,12/14/15,11,US,MS,Booneville,TRUE,194.00,25270.87,2130.33,2155,322,,,2,,
15378480,994.00,dolphin,12/3/15,12/3/15,12/5/15,2,US,GA,Jesup,TRUE,150.00,4767.00,596.78,200,1109,,,,,
15429321,366.00,dolphin,12/6/15,12/6/15,6/10/16,187,US,MI,Sterling Heights,TRUE,19.00,2652.41,272.47,993,55,,,1,,
15549661,1.00,dolphin,12/12/15,12/12/15,1/17/16,36,US,CO,Log Lane Village,FALSE,0.00,0.00,0.00,0,5,,,,,
15717058,198.00,sea_bass,12/21/15,12/21/15,12/24/15,3,CN,,广州市,TRUE,28.00,760.23,60.81,1490,191,,,,,
16018908,122.00,minnow,1/9/16,1/9/16,1/15/16,6,US,NC,Candler,FALSE,8.00,206.00,30.62,0,43,,,,,
16134945,2868.00,dolphin,1/17/16,1/17/16,1/24/16,7,US,IN,Bremen,TRUE,18.00,4815.39,897.14,269,167,,,2,,
16241905,63.00,minnow,1/24/16,12/6/16,2/23/17,79,US,MO,Whiteman Afb,TRUE,4.00,297.70,12.45,363,29,,,1,,
16520612,1112.00,dolphin,2/12/16,2/12/16,2/23/16,11,US,GA,Carrollton,TRUE,85.00,4993.85,413.12,3042,166,,,1,,
16557591,131.00,dolphin,2/15/16,2/15/16,4/15/16,60,US,MD,Reisterstown,TRUE,16.00,881.90,89.95,1257,53,,,1,,
18361579,135.00,minnow,4/19/16,4/19/16,5/6/16,17,US,FL,Fort Lauderdale,TRUE,3.00,597.94,76.32,60,12,,,1,,
18502688,47.00,dolphin,4/28/16,4/28/16,5/10/16,12,US,IL,Palatine,TRUE,13.00,2375.22,202.24,9290,29,,,,,
18569901,154.00,minnow,5/3/16,5/3/16,6/2/16,30,US,NY,Douglaston,TRUE,9.00,1308.55,144.55,54,15,,,,,
18653017,221.00,minnow,5/9/16,5/9/16,7/15/16,67,US,CA,Orange,FALSE,7.00,480.90,43.29,0,42,,,1,,
18698986,574.00,minnow,5/12/16,5/12/16,5/14/16,2,US,FL,Sarasota,TRUE,28.00,1416.41,114.85,4239,93,,,1,,
18789511,520.00,sea_bass,5/18/16,5/18/16,6/11/16,24,US,TX,Laredo,TRUE,45.00,3170.50,272.70,25,140,,,,,
18864961,29.00,minnow,5/23/16,5/23/16,10/9/16,139,BG,,Nova Zagora,TRUE,6.00,64.36,12.23,120,22,,,,,
18961130,4.00,minnow,5/29/16,5/29/16,6/11/16,13,TH,,Bangkhoontian District,FALSE,1.00,29.99,1.05,0,3,,,1,,
19214965,25.00,minnow,6/14/16,6/14/16,7/28/16,44,US,CA,Novato,TRUE,0.00,0.00,0.00,10,7,,,,,
19215142,3.00,dolphin,6/14/16,6/14/16,6/16/16,2,US,MO,St. Louis,FALSE,5.00,410.22,33.47,0,22,,,1,,
19340437,316.00,dolphin,6/22/16,6/22/16,7/3/16,11,US,NY,Clarence Center,TRUE,58.00,1338.70,158.54,2279,207,,,1,,
19433662,12.00,minnow,6/27/16,6/27/16,7/16/16,19,US,AL,Elkmont,TRUE,4.00,84.61,3.27,87,12,,,1,,
19440769,1576.00,dolphin,6/28/16,6/28/16,7/2/16,4,US,NY,MIDDLETOWN,TRUE,41.00,3935.40,136.05,11461,131,,,1,,
19590082,1308.00,dolphin,7/7/16,7/7/16,7/18/16,11,CN,,cixi,TRUE,17.00,1611.87,187.19,908,172,,,1,,
19782122,1.00,minnow,7/19/16,7/19/16,3/1/17,225,US,MI,Twin Lake,FALSE,0.00,0.00,0.00,0,1,,,,,
19877374,-21.00,dolphin,7/24/16,7/24/16,11/10/16,109,US,AL,Fairbanks,FALSE,2.00,48.25,2.86,0,5,,,,,
19877587,40.00,dolphin,7/24/16,7/24/16,8/22/16,29,US,OH,Columbus,TRUE,2.00,259.95,0.90,300,27,,,1,,
19954369,984.00,dolphin,7/29/16,7/29/16,8/2/16,4,US,FL,sanford,TRUE,58.00,4382.74,258.38,397,339,,,1,,
20048790,169.00,minnow,8/3/16,8/3/16,8/10/16,7,CA,,Toronto,TRUE,17.00,1213.63,114.99,419,36,,,1,,
20070332,145.00,minnow,8/4/16,8/4/16,12/2/16,120,US,VA,Virginia Beach,FALSE,6.00,494.70,43.65,0,39,,,,,
20101745,42.00,minnow,8/7/16,8/7/16,8/18/16,11,US,CA,granada hills,TRUE,12.00,346.89,25.83,351,40,,,1,,
20102310,19.00,minnow,8/7/16,8/7/16,9/16/16,40,US,CA,granada hills,TRUE,6.00,172.94,18.59,921,13,,,1,,
20131265,113.00,dolphin,8/8/16,8/8/16,8/24/16,16,US,CA,Hesperia,TRUE,15.00,1000.99,78.64,2634,33,,,1,,
20144469,184.00,minnow,8/9/16,8/9/16,8/24/16,15,US,IN,Elkhart,TRUE,6.00,747.75,66.88,103,26,,,2,,
20176684,256.00,sea_bass,8/11/16,8/11/16,8/25/16,14,IL,,Rishon Lezion,TRUE,17.00,224.01,66.36,0,206,,,1,,
23014142,173.00,minnow,1/19/17,1/19/17,1/24/17,5,LV,,Rezekne,TRUE,10.00,216.14,38.19,42,23,,,,,
23123062,6.00,minnow,1/24/17,1/24/17,4/26/17,92,US,NM,Albuquerque,TRUE,5.00,94.90,6.41,30,6,,,1,,
23148429,618.00,minnow,1/25/17,1/25/17,4/22/17,87,US,AL,Somerville,TRUE,4.00,607.75,52.36,18,14,,,1,,
23160857,4390.00,whale,1/26/17,1/26/17,1/28/17,2,US,CT,Waterbury,TRUE,88.00,10702.69,643.41,40327,293,,,1,,
23215191,1.00,minnow,1/29/17,1/29/17,12/31/17,336,US,KY,Lexington,FALSE,1.00,12.50,0.50,0,2,,,1,,
23219733,-5.00,minnow,1/29/17,1/29/17,6/19/17,141,US,FL,Brandon,TRUE,0.00,0.00,0.00,45,1,,,1,,
23252107,-36.00,minnow,1/31/17,1/31/17,7/20/17,170,US,FL,Sarasota,FALSE,0.00,0.00,0.00,0,1,,,,,
23345904,309.00,sea_bass,2/4/17,2/4/17,3/5/17,29,CN,,Guangzhou,TRUE,4.00,58.03,2.09,19,94,,,1,,
23557585,65.00,sea_bass,2/15/17,2/15/17,4/16/17,60,HK,,cheung sha wan,TRUE,82.00,987.36,65.94,489,106,,,1,,
23608041,30.00,minnow,2/17/17,2/17/17,4/5/17,47,US,CA,Orange,TRUE,1.00,8.99,1.71,21,3,,,1,,
23686643,154.00,dolphin,2/21/17,2/21/17,2/22/17,1,US,CA,Santa Barbara,TRUE,18.00,1901.73,129.33,1696,43,,,1,,
23748307,-31.00,minnow,2/24/17,2/24/17,5/13/17,78,CN,,Chengdu,TRUE,3.00,323.95,29.16,639,11,,,2,,
24180525,1036.00,sea_bass,3/16/17,3/16/17,3/24/17,8,CN,,yichun,TRUE,81.00,4823.36,339.95,72609,123,,,,,
24256995,14.00,minnow,3/20/17,3/20/17,4/11/17,22,CN,,Foshan,TRUE,2.00,157.09,13.09,784,7,,,1,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
