id,https://www.bonanza.com/booths/,booth_id,seller_id,featured_category_id,profit_estimate,value_em,created_at,first_sale,DaysToSale,Days as User,profit_per_day,orders,d_per_order,source_em,city,state,country,items_for_sale,view_count,offers,conversion_rate,membership_level,feedback,rate,rating
19944370,https://www.bonanza.com/booths/2975841,2975841,19944370,11700,1726.43,DOLPHIN,6/9/2018,2018-06-26,17,192,$8.99,934,$1.85,,Saint Peters,MO,US,9575,844,3,0.36%,0,104.00,11%,4.91
7690873,https://www.bonanza.com/booths/1522567,1522567,7690873,293,116.96,MINNOW,2/16/2015,2015-03-07,19,"1,401",$0.08,97,$1.21,,Apopka,FL,US,0,303,0,0.00%,0,4.00,4%,4.00
32941515,https://www.bonanza.com/booths/4394028,4394028,32941515,26395,123.78,SEA_BASS,8/27/2017,2017-09-07,11,478,$0.26,37,$3.35,0,Kowloon,Hong Kong Island,HK,392,680,11,1.62%,0,2.00,5%,5.00
31893504,https://www.bonanza.com/booths/4292879,4292879,31893504,293,39.98,SEA_BASS,10/6/2016,2017-04-09,185,803,$0.05,21,$1.90,4,Vernon Hills,Illinois,US,203,352,0,0.00%,0,2.00,10%,4.50
9458381,https://www.bonanza.com/booths/1824453,1824453,9458381,6028,1162.6,MINNOW,6/10/2018,2018-07-11,31,191,$6.09,94,$12.37,4,Parkville,Maryland,US,3074,245,0,0.00%,2,10.00,11%,4.80
25400639,https://www.bonanza.com/booths/174157,3496510,25400639,14339,7.85,MINNOW,5/17/2017,2017-08-22,97,580,$0.88,33,$3.43,0,Pierre,South Dakota,US,135,629,2,0.00%,0,7.00,13%,4.14
4405523,https://www.bonanza.com/booths/846113,846113,4405523,26395,845.85,SEA_BASS,6/16/2018,2018-06-26,10,185,$4.57,353,$2.40,4,Kissimmee,FL,US,1114,593,7,1.18%,0,41.00,12%,4.12
17146747,https://www.bonanza.com/booths/2813860,2813860,17146747,11700,2626.56,MINNOW,7/6/2017,2017-08-27,52,530,$4.96,83,$31.65,4,Woodbridge,NJ,US,1182,949,1,0.11%,3,7.00,8%,4.43
428233,https://www.bonanza.com/booths/4220113,99477,428233,11700,3717.52,SEA_BASS,4/3/2010,2010-04-20,17,"3,181",$0.05,655,$1.99,,American Canyon,CA,US,674,586,2,3.18%,0,15.00,5%,4.60
23634441,https://www.bonanza.com/booths/3290607,3290607,23634441,0,211.03,MINNOW,3/20/2018,2018-03-24,4,273,$0.77,18,$11.72,,Chino Hills,CA,US,3,51,1,1.96%,0,0.00,0%,NULL
35109641,https://www.bonanza.com/booths/4607995,4607995,35109641,11450,69.37,MINNOW,6/4/2017,2017-06-17,13,562,$0.12,2,$34.69,0,Wayne,NJ,US,3634,85,1,1.18%,0,0.00,0%,NULL
5624839,https://www.bonanza.com/booths/1072815,1072815,5624839,0,-408.32,MINNOW,1/12/2018,2018-01-22,10,340,-$1.20,71,-$5.75,,Largo,Fl,US,140,1108,1,0.09%,0,4.00,6%,4.00
9112677,https://www.bonanza.com/booths/1755261,1755261,9112677,11700,178.76,MINNOW,3/6/2016,2016-03-18,12,"1,017",$0.18,112,$1.60,,Nazareth illit,IL,IL,381,101,2,1.98%,0,20.00,18%,4.80
23572706,https://www.bonanza.com/booths/3282673,3282673,23572706,550,5.72,MINNOW,1/17/2018,2018-02-07,21,335,$0.02,33,$0.17,0,KENNESAW,GA,US,1229,283,3,1.06%,0,3.00,9%,3.67
26167250,https://www.bonanza.com/booths/3595182,3595182,26167250,26395,276.59,SEA_BASS,7/6/2017,2017-07-31,25,530,$0.52,101,$2.74,8,Long Branch,New Jersey,US,31,58,0,0.00%,0,5.00,5%,5.00
23629164,https://www.bonanza.com/booths/3290000,3290000,23629164,1281,2353.84,DOLPHIN,10/16/2017,2018-06-13,240,428,$5.50,114,$20.65,3,Boularderie,Nova Scotia,CA,18,669,4,0.60%,2,13.00,11%,4.92
34262999,https://www.bonanza.com/booths/4525570,4525570,34262999,11700,4.41,MINNOW,1/24/2017,2017-07-04,161,693,$0.01,2,$2.21,16,Brampton,Ontario,CA,67,20,0,0.00%,0,0.00,0%,NULL
25022969,https://www.bonanza.com/booths/3453273,3453273,25022969,0,1676.27,DOLPHIN,5/15/2017,2017-08-30,107,582,$2.88,517,$3.24,0,Kent,WA,US,2750,4990,16,0.32%,0,67.00,13%,4.82
34308104,https://www.bonanza.com/booths/4529626,4529626,34308104,0,20.98,DOLPHIN,9/21/2013,2013-10-26,35,"1,914",$0.01,6,$3.50,16,Spring Hill,TN,US,239,247,3,1.21%,0,2.00,33%,5.00
32436837,https://www.bonanza.com/booths/4350129,4350129,32436837,11450,110.89,DOLPHIN,4/21/2015,2015-11-10,203,"1,337",$0.08,69,$1.61,5,painesville,ohio,US,531,1274,15,1.18%,2,1.00,1%,5.00
16380169,https://www.bonanza.com/booths/2500857,2754489,16380169,281,16.51,SEA_BASS,2/3/2016,2017-10-03,608,"1,049",$0.00,75,-$0.01,7,Kent,England,GB,983,109,1,0.00%,0,1.00,3%,5.00
28141958,https://www.bonanza.com/booths/3821411,3821411,28141958,220,429.6,DOLPHIN,5/26/2016,2016-06-15,20,936,$0.46,166,$2.59,4,Westland,MI,US,3338,2591,17,0.66%,3,7.00,4%,3.86
35304070,https://www.bonanza.com/booths/4626302,4626302,35304070,11450,5.77,SEA_BASS,3/21/2016,2016-06-17,88,"1,002",$0.01,18,$0.32,4,Shenzhen,Guangdong,CN,63,648,19,2.93%,0,0.00,0%,NULL
30217136,https://www.bonanza.com/booths/4070266,4070266,30217136,99,-0.8,DOLPHIN,3/20/2015,2015-04-01,12,"1,369",$0.00,37,-$0.02,5,bayonne,NJ,US,28,1522,5,0.33%,0,15.00,41%,4.73
25020282,https://www.bonanza.com/booths/3453004,3453004,25020282,220,327.63,DOLPHIN,2/3/2016,2016-04-19,76,"1,049",$0.31,199,$1.65,4,Denver,North Carolina,US,881,2114,25,1.18%,0,17.00,9%,4.24
13649871,https://www.bonanza.com/booths/2465722,2465722,13649871,58058,3397.94,DOLPHIN,10/22/2017,2017-11-04,13,422,$8.05,1707,$1.99,,Indianapolis,IN,US,30,607,45,7.41%,2,215.00,13%,4.93
32695746,https://www.bonanza.com/booths/4376167,4376167,32695746,26395,26.03,MINNOW,7/12/2012,2012-07-21,9,"2,350",$0.01,13,$2.00,16,Faribault,Mn,US,41,122,1,0.82%,0,0.00,0%,NULL
14855550,https://www.bonanza.com/booths/2617038,2617038,14855550,0,154.43,MINNOW,7/12/2017,2017-08-10,29,524,$0.29,44,$3.51,3,Saint Paul,MN,US,543,402,2,0.50%,0,1.00,2%,1.00
31051183,https://www.bonanza.com/booths/4188651,4188651,31051183,11700,547.8,DOLPHIN,10/5/2016,2016-11-02,28,804,$0.68,308,$1.78,8,Jacksonville,Florida,US,907,1894,30,1.58%,0,22.00,7%,4.45
9437579,https://www.bonanza.com/booths/1820653,1820653,9437579,45100,31.42,SEA_BASS,11/21/2016,2017-03-03,102,757,$0.04,174,$0.18,,San Antonio,TX,US,12432,2025,3,0.15%,0,19.00,11%,5.00
30831451,https://www.bonanza.com/booths/4160279,4160279,30831451,0,12.89,MINNOW,12/18/2014,2014-12-27,9,"1,461",$0.01,16,$0.81,0,Adamstown,PA,US,2,7,0,0.00%,0,0.00,0%,NULL
35297180,https://www.bonanza.com/booths/4625581,4625581,35297180,11450,-0.3,SEA_BASS,9/30/2018,2018-10-28,28,79,$0.00,3,-$0.10,16,Orlando,Florida,US,955,433,4,0.92%,0,0.00,0%,NULL
35248869,https://www.bonanza.com/booths/4620605,4620605,35248869,15032,18.56,SEA_BASS,2/6/2017,2017-02-25,19,680,$0.03,9,$2.06,0,collegeville,PA,US,740,937,4,0.43%,0,1.00,11%,5.00
35491697,https://www.bonanza.com/booths/4641304,4641304,35491697,11450,-12.81,SEA_BASS,10/23/2015,2015-10-31,8,"1,152",-$0.01,10,-$1.28,4,Colorado Springs,CO,US,311,501,10,2.00%,0,0.00,0%,NULL
13714078,https://www.bonanza.com/booths/8672,2473441,13714078,888,202.53,SEA_BASS,8/10/2015,2015-08-31,21,"1,226",$0.44,208,$0.73,,Altamonte Springs,CO,US,94,61,1,0.39%,0,7.00,11%,5.00
22175413,https://www.bonanza.com/booths/3150768,3150768,22175413,14339,964.05,MINNOW,9/22/2015,2015-09-27,5,"1,183",$0.81,59,$16.34,2,Gallipolis,Ohio,US,966,1846,0,0.00%,2,2.00,3%,5.00
6087881,https://www.bonanza.com/booths/1194625,1194625,6087881,0,597.85,SEA_BASS,1/15/2017,2017-02-20,36,702,$0.85,297,$2.01,4,Tracy,CA,US,477,483,2,0.41%,0,22.00,7%,4.55
1306668,https://www.bonanza.com/booths/3802540,277059,1306668,1,33.05,MINNOW,9/3/2011,2011-10-03,30,"2,663",$0.36,79,$1.26,,Myrtle Creek,OR,US,141,56,0,2.86%,0,19.00,4%,5.00
21896099,https://www.bonanza.com/booths/3128514,3128514,21896099,0,143.84,MINNOW,6/14/2017,2017-07-11,27,552,$0.26,40,$3.60,4,San Gabriel,CA,US,71,33,1,3.03%,0,2.00,5%,3.50
25121858,https://www.bonanza.com/booths/2457157,3468211,25121858,888,122.39,MINNOW,5/3/2017,2017-09-06,126,594,$0.14,22,$1.06,4,Houston,TX,US,174,308,3,1.90%,0,0.00,8%,NULL
29070978,https://www.bonanza.com/booths/3935312,3935312,29070978,26395,161.03,SEA_BASS,8/17/2016,2016-09-13,27,853,$0.19,77,$2.09,0,London,England,GB,38,338,3,0.89%,0,0.00,0%,NULL
25360366,https://www.bonanza.com/booths/3491511,3491511,25360366,6028,2887.81,DOLPHIN,9/25/2018,2018-10-07,12,84,$34.38,603,$4.79,4,Sacramento,Ca,US,929,503,2,0.40%,0,25.00,4%,4.44
26937180,https://www.bonanza.com/booths/3689931,3689931,26937180,293,218.46,MINNOW,9/5/2016,2016-10-11,36,834,$0.26,25,$8.74,8,Solon,OH,US,53,40,1,2.50%,0,2.00,8%,5.00
18601819,https://www.bonanza.com/booths/4562969,4562969,18601819,11450,27.08,DOLPHIN,9/26/2018,2018-10-06,10,83,$0.33,7,$3.87,0,Rancho Cucamonga,CA,US,385,569,3,0.53%,0,1.00,14%,5.00
28494523,https://www.bonanza.com/booths/3565505,3864504,28494523,26395,129.75,MINNOW,10/25/2017,2018-01-03,70,419,$0.02,34,$0.35,22,chatsworth,California,US,154,45,1,1.37%,0,3.00,0%,5.00
4362663,https://www.bonanza.com/booths/837049,837049,4362663,99,2713.75,DOLPHIN,3/27/2017,2017-07-13,108,631,$4.30,1328,$2.04,,blanchester,OH,US,413,2359,22,0.93%,0,614.00,46%,4.91
24368172,https://www.bonanza.com/booths/3382866,3382866,24368172,11450,42.72,MINNOW,11/16/2017,2017-11-29,13,397,$0.11,23,$1.86,0,Kauno raj,Lithuania,LT,341,3,0,0.00%,0,0.00,0%,NULL
24368388,https://www.bonanza.com/booths/3376446,3376446,24368388,0,7.34,SEA_BASS,10/29/2012,2017-09-25,"1,792","2,241",$0.00,100,$0.07,8,Miami,Florida,US,2040,1376,2,0.15%,0,6.00,6%,3.67
5720437,https://www.bonanza.com/booths/3765877,1094179,5720437,870,21.49,MINNOW,7/2/2013,2013-11-25,146,"1,995",$0.00,46,$0.04,4,Sumas,WA,US,780,134,0,3.54%,0,8.00,7%,4.50
33305615,https://www.bonanza.com/booths/4432387,4432387,33305615,11700,1772.56,DOLPHIN,3/11/2018,2018-03-25,14,282,$6.29,839,$2.11,4,PITTSTON,ME,US,96,1534,145,9.45%,3,70.00,8%,4.86
20854523,https://www.bonanza.com/booths/4044712,3050355,20854523,0,79.28,MINNOW,9/21/2016,2017-02-04,136,818,$0.01,32,$0.90,8,Gum Spring,VA,US,60,60,2,0.00%,0,2.00,8%,5.00
22487969,https://www.bonanza.com/booths/3175657,3175657,22487969,58058,12829.86,WHALE,2/2/2009,2010-01-05,337,"3,606",$3.56,3445,$3.72,4,Dinnington,SHEFFIELD,GB,43,1602,116,7.24%,0,385.00,11%,4.88
24323860,https://www.bonanza.com/booths/3370667,3370667,24323860,11700,50.67,DOLPHIN,9/26/2018,2018-09-28,2,83,$0.61,20,$2.53,16,Lakewood Ranch,FL,US,2312,4687,1,0.02%,0,6.00,30%,4.67
34055555,https://www.bonanza.com/booths/4507343,4507343,34055555,26395,3.92,MINNOW,6/28/2009,2009-06-29,1,"3,460",$0.00,5,$0.78,17,Mooresville,NC,US,73,196,1,0.51%,0,0.00,0%,NULL
35524646,https://www.bonanza.com/booths/4644293,4644293,35524646,14339,6.46,MINNOW,6/18/2016,2016-12-19,184,913,$0.01,1,$6.46,4,Ogden,UT,US,59,382,0,0.00%,0,0.00,0%,NULL
4429497,https://www.bonanza.com/booths/851135,851135,4429497,11700,871.92,MINNOW,11/10/2016,2018-01-01,417,768,$1.14,54,$16.15,0,Los Osos,CA,US,77,181,0,0.00%,2,5.00,9%,4.60
20177859,https://www.bonanza.com/booths/2994800,2994800,20177859,64482,3164.32,WHALE,7/9/2015,2015-07-15,6,"1,258",$2.52,145,$21.82,,Land O Lakes,FL,US,1184,292,5,1.71%,2,7.00,5%,5.00
19243,https://www.bonanza.com/booths/12102,12102,19243,0,159.44,MINNOW,5/9/2016,2016-07-08,60,953,$0.17,208,$0.77,4,Maumelle,AR,US,56,873,0,0.00%,0,108.00,52%,4.98
10146636,https://www.bonanza.com/booths/1947157,1947157,10146636,220,89.14,MINNOW,5/17/2017,2017-05-31,14,580,$0.15,67,$1.33,0,Americus,GA,US,43,1466,1,0.07%,0,10.00,15%,5.00
12725345,https://www.bonanza.com/booths/2344162,2344162,12725345,0,57.64,MINNOW,6/23/2015,2015-07-28,35,"1,274",$0.05,37,$1.56,,Doral,FL,US,57,25,0,0.00%,0,5.00,14%,5.00
32576499,https://www.bonanza.com/booths/4365943,4365943,32576499,11700,189.22,MINNOW,8/2/2011,2011-09-01,30,"2,695",$0.07,15,$12.61,0,LIDCOMBE,NSW,AU,23,1433,0,0.00%,0,2.00,13%,5.00
63445,https://www.bonanza.com/booths/32798,32798,63445,11450,1790.39,MINNOW,11/7/2016,2017-01-03,57,771,$2.32,284,$6.30,,Lima,Peru,PE,2557,1113,7,0.63%,0,58.00,20%,4.76
8886893,https://www.bonanza.com/booths/1703015,1703015,8886893,0,89.62,MINNOW,8/6/2017,2017-11-15,101,499,$0.18,128,$0.70,,Houston,TX,US,78,134,1,0.75%,0,20.00,16%,4.80
34842590,https://www.bonanza.com/booths/4581159,4581159,34842590,293,88.65,SEA_BASS,8/4/2018,2018-08-25,21,136,$0.65,13,$6.82,0,Deerfield Beach,FL,US,81,48,7,14.58%,0,2.00,15%,5.00
34763624,https://www.bonanza.com/booths/4573022,4573022,34763624,64482,84.66,SEA_BASS,2/12/2015,2017-09-15,946,"1,405",$0.06,52,$1.63,4,New Orleans,LA,CN,6587,682,43,6.30%,3,1.00,2%,5.00
16279942,https://www.bonanza.com/booths/230278,2744991,16279942,0,-46.64,DOLPHIN,1/26/2016,2016-02-04,9,"1,057",$0.17,67,$1.03,3,Henderson,NV,US,5996,707,0,4.11%,0,8.00,13%,5.00
15224813,https://www.bonanza.com/booths/2655922,2655922,15224813,1,678.94,MINNOW,11/30/2016,2017-02-18,80,748,$0.91,84,$8.08,4,Plainfield,New Jersey,US,74,44,0,0.00%,0,16.00,19%,4.94
52105,https://www.bonanza.com/booths/33781,33781,52105,11450,-254.92,SEA_BASS,6/23/2013,2013-12-20,180,"2,004",-$0.13,486,-$0.52,,Toronto,ON,CA,385,1005,1,0.10%,0,29.00,6%,4.31
17044502,https://www.bonanza.com/booths/2806722,2806722,17044502,0,-31.23,MINNOW,5/11/2014,2014-11-30,203,"1,682",-$0.02,25,-$1.25,,Boise,ID,US,295,169,0,0.00%,0,2.00,8%,5.00
14004418,https://www.bonanza.com/booths/2508816,2508816,14004418,0,156.51,MINNOW,2/27/2017,2017-02-27,0,659,$0.24,80,$1.96,,Anderson,SC,US,1,129,3,2.33%,0,15.00,19%,5.00
35159447,https://www.bonanza.com/booths/4612477,4612477,35159447,14339,-0.65,SEA_BASS,5/19/2010,2016-11-29,"2,386","3,135",$0.00,3,-$0.22,0,,,TH,0,69,2,2.90%,0,0.00,0%,NULL
14230499,https://www.bonanza.com/booths/2538408,2538408,14230499,267,-19.19,MINNOW,3/28/2017,2017-03-30,2,630,-$0.03,47,-$0.41,4,"Albany, CA",CA,US,4149,169,2,1.18%,0,7.00,15%,4.71
8750359,https://www.bonanza.com/booths/1677729,1677729,8750359,11450,257.63,MINNOW,3/21/2018,2018-04-12,22,272,$0.95,145,$1.78,2,BAYVILLE,NJ - New Jersey,US,354,317,1,0.32%,0,13.00,9%,4.69
6992439,https://www.bonanza.com/booths/1367105,1367105,6992439,6028,635.26,SEA_BASS,2/19/2018,2018-03-02,11,302,$2.10,280,$2.27,4,Valley Cottage,NY,US,132,120,1,0.83%,0,15.00,5%,4.73
12913214,https://www.bonanza.com/booths/4601928,4601928,12913214,11700,92.33,SEA_BASS,6/4/2018,2018-07-13,39,197,$0.47,16,$5.77,0,Bountiful,UT,US,1279,715,6,0.84%,0,1.00,6%,5.00
24872527,https://www.bonanza.com/booths/3437907,3437907,24872527,45100,72.95,SEA_BASS,9/23/2015,2015-09-29,6,"1,182",$0.06,75,$0.97,4,Ulsan,Jung gu,KR,915,102,1,0.98%,0,10.00,13%,4.20
22993395,https://www.bonanza.com/booths/3219442,3219442,22993395,11700,839.07,MINNOW,7/5/2018,2018-09-10,67,166,$5.05,27,$31.08,16,Surat,gujarat,IN,2214,294,0,0.00%,0,1.00,4%,1.00
27309209,https://www.bonanza.com/booths/3073326,3732717,27309209,0,40.27,MINNOW,8/26/2017,2018-07-25,333,479,$1.29,17,$3.50,16,Pensacola,florida,US,5,0,0,1.44%,0,3.00,15%,5.00
7431175,https://www.bonanza.com/booths/3459232,1461881,7431175,11700,694.98,MINNOW,4/1/2014,2014-04-26,25,"1,722",$1.76,69,$5.75,,Fall River,MA,US,89,95,1,0.90%,0,3.00,6%,5.00
6623181,https://www.bonanza.com/booths/1300379,1300379,6623181,619,507.45,SEA_BASS,2/11/2017,2017-02-18,7,675,$0.75,213,$2.38,,Hong Kong,Hong Kong,HK,1053,620,2,0.32%,0,22.00,10%,4.64
28232106,https://www.bonanza.com/booths/3831034,3831034,28232106,11450,215.03,DOLPHIN,6/12/2017,2017-06-27,15,554,$0.39,127,$1.69,4,BARNEGAT,nj,US,43,97,2,2.06%,0,9.00,7%,3.78
30782955,https://www.bonanza.com/booths/4153391,4153391,30782955,1281,6.56,MINNOW,11/13/2017,2017-11-29,16,400,$0.02,11,$0.60,16,Hinesville,GA,US,229,68,2,2.94%,0,3.00,27%,5.00
19435929,https://www.bonanza.com/booths/2933959,2933959,19435929,11450,375.53,MINNOW,11/14/2016,2016-11-19,5,764,$0.49,32,$11.74,4,Haddontownship,NJ,US,73,110,1,0.91%,0,1.00,3%,5.00
32198382,https://www.bonanza.com/booths/3608940,4325871,32198382,99,100.43,SEA_BASS,5/10/2018,2018-05-14,4,222,$2.29,62,$16.95,4,Macclesfield,England,GB,1750,91,4,0.70%,0,17.00,7%,5.00
14913302,https://www.bonanza.com/booths/3071999,2624873,14913302,1249,70.72,SEA_BASS,11/3/2015,2015-11-18,15,"1,141",$0.13,182,$1.18,0,St Leonards On Sea,East Sussex,GB,837,291,3,0.83%,0,14.00,6%,4.14
4190427,https://www.bonanza.com/booths/797921,797921,4190427,64482,81.96,MINNOW,8/15/2018,2018-08-29,14,125,$0.66,182,$0.45,,Douglasville,GA,US,3261,8913,6,0.07%,0,27.00,15%,4.96
33852207,https://www.bonanza.com/booths/3625310,4487737,33852207,26395,119.25,SEA_BASS,8/1/2018,2018-08-06,5,139,$6.20,30,$8.13,8,Hallandale Beach,Florida,US,163,273,11,3.17%,1,1.00,11%,4.00
21002543,https://www.bonanza.com/booths/3062675,3062675,21002543,11700,47.45,MINNOW,8/15/2016,2016-09-27,43,855,$0.06,13,$3.65,5,Middle Island,NY,US,211,43,1,2.33%,0,3.00,23%,5.00
25404238,https://www.bonanza.com/booths/3496937,3496937,25404238,0,71.46,MINNOW,3/2/2016,2016-03-09,7,"1,021",$0.07,19,$3.76,0,Inglewood,CA,US,19,32,0,0.00%,0,1.00,5%,5.00
11695844,https://www.bonanza.com/booths/2701784,2701784,11695844,11450,-51.5,DOLPHIN,10/22/2014,2014-11-02,11,"1,518",-$0.03,37,-$1.39,4,Maplewood,Minnesota,US,836,225,0,0.00%,0,8.00,22%,5.00
30045549,https://www.bonanza.com/booths/4044712,4044712,30045549,6028,11.69,MINNOW,9/21/2016,2017-02-04,136,818,$0.01,13,$0.90,16,Etters,PA,US,633,91,0,0.00%,0,1.00,8%,5.00
22124121,https://www.bonanza.com/booths/3146529,3146529,22124121,11450,553.69,MINNOW,9/12/2016,2016-09-18,6,827,$0.67,25,$22.15,0,North Attleboro,MA,US,538,721,3,0.42%,0,4.00,16%,4.00
33661739,https://www.bonanza.com/booths/4467637,4467637,33661739,14339,-16.8,MINNOW,4/26/2018,2018-06-10,45,236,-$0.07,13,-$1.29,16,Hubert,North Carolina,US,2819,148,5,3.38%,0,1.00,8%,1.00
35850529,https://www.bonanza.com/booths/4682697,4682697,35850529,0,0.57,MINNOW,4/5/2017,2017-08-15,132,622,$0.00,1,$0.57,4,Tarzana,CA,US,32,46,2,4.35%,0,0.00,0%,NULL
32027101,https://www.bonanza.com/booths/4307454,4307454,32027101,870,25.21,MINNOW,12/4/2016,2016-12-18,14,744,$0.03,6,$4.20,4,jaipur,Rajasthan,IN,1308,260,0,0.00%,0,0.00,0%,NULL
810702,https://www.bonanza.com/booths/169443,169443,810702,0,565.57,MINNOW,7/14/2017,2017-10-26,104,522,$1.08,121,$4.67,,Toronto,ON,CA,340,305,2,0.66%,0,21.00,17%,4.52
28195083,https://www.bonanza.com/booths/3826918,3826918,28195083,11450,504.49,DOLPHIN,12/26/2017,2018-01-03,8,357,$1.41,249,$2.03,16,lake park,Florida,US,1973,1325,30,2.26%,0,11.00,4%,4.27
9605,https://www.bonanza.com/booths/6173,6173,9605,1,665.33,MINNOW,6/4/2017,2017-07-06,32,562,$1.18,134,$4.97,,Bentley,LA,US,214,389,2,0.51%,1,81.00,60%,5.00
11403680,https://www.bonanza.com/booths/4506213,2129571,11403680,11700,887.46,SEA_BASS,2/9/2015,2015-02-16,7,"1,408",$0.01,216,$1.58,,brooklyn,NY,US,1705,1917,12,1.19%,0,23.00,0%,4.43
15583570,https://www.bonanza.com/booths/3186851,2684346,15583570,0,605.32,MINNOW,12/14/2015,2015-12-31,17,"1,100",$0.02,80,$0.78,,Shenandoah,Texas,US,6,31,0,0.00%,0,7.00,15%,4.86
14765370,https://www.bonanza.com/booths/3130113,3130113,14765370,281,202.68,MINNOW,6/3/2017,2017-09-28,117,563,$0.36,47,$4.31,8,Greater Noida West,WB,IN,1826,128,2,1.56%,0,9.00,19%,4.00
11542929,https://www.bonanza.com/booths/4308965,2146329,11542929,267,259.36,DOLPHIN,2/22/2015,2015-04-04,41,"1,395",$0.26,109,$3.10,3,CROTON-ON-HUDSON,NY,US,7918,595,4,4.10%,0,11.00,3%,5.00
31078483,https://www.bonanza.com/booths/4192036,4192036,31078483,0,27.47,SEA_BASS,10/19/2016,2016-11-24,36,790,$0.03,41,$0.67,4,Kaunas,Ringaudai,LT,6052,1284,16,1.25%,0,1.00,2%,1.00
16677453,https://www.bonanza.com/booths/2778624,2778624,16677453,220,1129.2,DOLPHIN,9/11/2018,2018-11-10,60,98,$11.52,155,$7.29,4,Henderson,NV,US,792,540,3,0.56%,0,12.00,8%,5.00
10125291,https://www.bonanza.com/booths/2967632,2967632,10125291,0,25.81,DOLPHIN,8/3/2015,2016-01-08,158,"1,233",$0.02,45,$0.57,4,Bourbonnais,IL,US,1534,729,2,0.27%,0,6.00,13%,5.00
17198097,https://www.bonanza.com/booths/2816682,2816682,17198097,11700,4588.77,DOLPHIN,5/30/2014,2014-05-31,1,"1,663",$2.76,916,$5.01,,west branch,MI,US,71,1211,9,0.74%,0,105.00,11%,4.29
6828539,https://www.bonanza.com/booths/2836048,2836048,6828539,281,445.73,SEA_BASS,2/12/2013,2013-02-25,13,"2,135",$0.21,378,$1.18,4,Madison,MS,US,1050,278,9,3.24%,0,25.00,7%,4.00
19293643,https://www.bonanza.com/booths/2921987,2921987,19293643,11700,13.3,DOLPHIN,3/29/2017,2017-04-04,6,629,$0.02,43,$0.31,0,spring city,TN,US,249,8,0,0.00%,0,6.00,14%,2.67
34060178,https://www.bonanza.com/booths/4521478,4521478,34060178,281,1.06,MINNOW,8/8/2018,2018-08-19,11,132,$0.01,5,$0.21,0,Lowgap,NC,US,51,17,1,5.88%,0,0.00,0%,NULL
23439136,https://www.bonanza.com/booths/2939194,3266727,23439136,0,24.96,SEA_BASS,2/9/2017,2017-02-12,3,677,$0.53,67,$1.66,4,Phoenix,AZ,US,815,443,5,0.09%,0,11.00,5%,3.55
6199761,https://www.bonanza.com/booths/1226043,1226043,6199761,26395,1139.5,DOLPHIN,6/27/2017,2017-10-14,109,539,$2.11,57,$19.99,3,Huntington Beach,CA,US,267,1229,1,0.08%,0,4.00,7%,5.00
8869053,https://www.bonanza.com/booths/1698259,1698259,8869053,14339,14.47,MINNOW,10/5/2016,2016-11-12,38,804,$0.02,60,$0.24,4,Jonesboro,AR,US,42,0,0,NAN,0,6.00,10%,2.33
12648201,https://www.bonanza.com/booths/3042581,2334827,12648201,58058,1515.76,DOLPHIN,5/19/2015,2015-06-30,42,"1,309",$0.03,45,$1.24,,Madison,WI,US,1427,184,0,0.00%,2,7.00,9%,5.00
14760526,https://www.bonanza.com/booths/2127128,2603917,14760526,11450,292.67,MINNOW,10/22/2015,2016-09-12,0,"1,409",$0.51,37,$2.14,4,Shanghai,Shanghai,CN,111,807,0,0.00%,0,12.00,8%,4.83
23162278,https://www.bonanza.com/booths/3239199,3239199,23162278,11700,-250,MINNOW,8/6/2014,2014-08-25,19,"1,595",-$0.16,42,-$5.95,0,California,CA,US,1005,964,8,0.83%,0,4.00,10%,5.00
33815501,https://www.bonanza.com/booths/4483791,4483791,33815501,0,64.11,MINNOW,9/28/2017,2017-12-14,77,446,$0.14,9,$7.12,3,London City,England,GB,9,90,5,5.56%,0,1.00,11%,5.00
24430766,https://www.bonanza.com/booths/3384666,3384666,24430766,11450,-43.28,MINNOW,11/14/2017,2018-01-16,63,399,-$0.11,39,-$1.11,0,Haryana,Haryana,IN,8749,464,6,1.29%,0,1.00,3%,1.00
12365758,https://www.bonanza.com/booths/3189284,2362889,12365758,11450,70.48,MINNOW,4/27/2015,2015-06-29,15,717,$0.04,96,$0.93,,Round Lake Heights,IL,US,262,663,3,0.51%,0,5.00,0%,4.80
17470332,https://www.bonanza.com/booths/2828019,2828019,17470332,0,-232.03,MINNOW,1/28/2016,2016-02-01,4,"1,055",-$0.22,64,-$3.63,4,West Covina,CA,US,1994,456,1,0.22%,0,12.00,19%,4.50
1249284,https://www.bonanza.com/booths/266060,266060,1249284,26395,1262.27,SEA_BASS,3/19/2013,2013-03-25,6,"2,100",$0.60,653,$1.93,,Myrtle Beach,SC,US,163,120,11,9.17%,2,129.00,20%,4.69
18600388,https://www.bonanza.com/booths/2866831,2866831,18600388,26395,72.19,MINNOW,7/9/2018,2018-07-12,3,162,$0.45,52,$1.39,3,Houston,TX,US,8,14,0,0.00%,0,6.00,12%,4.00
33489421,https://www.bonanza.com/booths/4450980,4450980,33489421,0,17.46,MINNOW,2/14/2014,2014-02-26,12,"1,768",$0.01,9,$1.94,4,Westmont,IL,US,349,297,5,1.68%,0,0.00,0%,NULL
