id,featured_category_id,profit_estimate,value_em,created_at,first_sale,days_to_sale,days_as_user,profit_per_day,orders,d_per_order,source_em,city,state,country,items_for_sale,view_count,offers,conversion_rate,membership_level,feedback,rate,rating
31757686,home_garden,5.02,MINNOW,4/18/18,5/12/18,24,244,0.02,12,0.42,4,pacitan,jawa timur,ID,825,157,1,0.01,0,0,0,NULL
31757756,Computers/Tablets & Networking,1196.3,DOLPHIN,4/18/18,5/1/18,13,244,4.9,"1,181.00",1.01,3,Cranston,RI,US,27,"3,367.00",241,0.07,0,91,0.08,4.68
31759071,no_category,14,SEA_BASS,4/19/18,4/25/18,6,243,0.06,50,0.28,4,Eugene,OR,US,0,"6,714.00",3,NAN,0,2,0.04,3
31761400,no_category,18.59,SEA_BASS,4/19/18,4/29/18,10,243,0.08,62,0.3,4,Altoona,PA,US,"3,264.00","2,937.00",25,0.01,0,4,0.06,4.5
31763451,no_category,3.63,SEA_BASS,4/19/18,6/26/18,68,243,0.01,29,0.13,7,Green Bay,WI,US,647,"3,181.00",21,0.01,0,2,0.07,4.5
31763501,Crafts,41.13,MINNOW,4/19/18,7/1/18,73,243,0.17,11,3.74,8,ozone park,NY,US,"54,954.00","3,925.00",4,0,0,9,0.82,4.89
31763795,jewelry_watches,-1.16,MINNOW,4/19/18,6/15/18,57,243,0,11,-0.11,4,Butterworth,Penang,MY,99,159,3,NAN,0,1,0.09,5
31766101,home_garden,93.37,SEA_BASS,4/19/18,4/27/18,8,243,0.38,68,1.37,4,troy,MI,US,"1,921.00",438,9,0.02,0,3,0.04,3.67
31767656,no_category,137.56,MINNOW,4/19/18,7/9/18,81,243,0.57,10,13.76,0,fremont,MI,US,245,418,1,0,0,3,0.3,5
31767945,Computers/Tablets & Networking,102.12,SEA_BASS,4/19/18,4/21/18,2,243,0.42,39,2.62,8,PORTLAND,OR,US,988,275,0,0,0,0,0,NULL
31771426,fashion,79.92,DOLPHIN,4/19/18,5/23/18,34,243,0.33,20,4,8,Mesa,AZ,US,"1,887.00","1,255.00",2,0,0,3,0.15,4.67
31772951,no_category,659.89,DOLPHIN,4/19/18,4/25/18,6,243,2.72,210,3.14,17,Williamsville,Ny,US,27,28,0,0,2,13,0.06,4.69
31785895,fashion,169.4,SEA_BASS,4/20/18,11/1/18,195,242,0.7,23,7.37,7,Москва,Russia,RU,22,764,5,0.01,0,1,0.04,5
31786000,no_category,307.47,DOLPHIN,4/20/18,4/24/18,4,242,1.27,124,2.48,4,Napa,CA,US,921,"1,213.00",12,0.01,0,10,0.08,4.8
31788390,no_category,18,MINNOW,4/20/18,5/2/18,12,242,0.07,13,1.38,0,Lake City,MI,US,162,76,2,0.03,0,2,0.15,3
31788772,jewelry_watches,313.1,SEA_BASS,4/20/18,6/20/18,61,242,1.29,70,4.47,0,petach tiqwa,Israel,IL,"14,907.00","1,148.00",19,0,0,2,0.03,5
31789023,health_beauty,276.54,SEA_BASS,4/20/18,4/30/18,10,242,1.14,139,1.99,4,Los Angeles,CA,US,909,"2,067.00",20,0.01,0,3,0.02,3.67
31789473,no_category,45.1,SEA_BASS,4/20/18,4/26/18,6,242,0.19,85,0.53,0,Zabrze,śląskie,PL,273,306,2,NAN,0,8,0.09,3
31789912,health_beauty,131.68,MINNOW,4/20/18,4/26/18,6,242,0.54,18,7.32,0,forest hills,ny,US,23,315,2,0,0,2,0.11,5
31792379,no_category,51.82,SEA_BASS,4/20/18,4/20/18,0,242,0.21,104,0.5,0,Merrimac,QLD,AU,3,0,0,NAN,0,4,0.04,4
31796570,1,13.56,MINNOW,4/20/18,4/26/18,6,242,0.06,16,0.85,16,Boise,ID,US,175,64,3,0.05,0,0,0,NULL
31796781,Video Games & Consoles,22.2,MINNOW,4/20/18,5/5/18,15,242,0.09,20,1.11,7,Rostov,,CN,141,97,2,0.02,0,1,0.05,5
31801105,no_category,10.3,MINNOW,4/21/18,5/17/18,26,241,0.04,20,0.52,4,Vilnius,Vilnius County,LT,771,243,1,0,0,0,0,NULL
31805539,no_category,6.7,MINNOW,4/21/18,6/7/18,47,241,0.03,12,0.56,4,Blue Springs,MO,US,529,779,4,NAN,0,1,0.08,1
31805757,Business & Industrial,337.31,DOLPHIN,4/21/18,7/27/18,97,241,1.4,15,22.49,4,MUMBAI,MAHARASHTRA,IN,761,249,2,0.01,0,4,0.27,4.25
31808662,health_beauty,38.49,SEA_BASS,4/21/18,6/28/18,68,241,0.16,34,1.13,0,Oswego,Il,US,16,399,12,0.03,0,5,0.15,5
31810897,health_beauty,66.13,MINNOW,4/21/18,5/14/18,23,241,0.27,12,5.51,3,Niagara Falls,NY,US,265,86,1,0.01,0,0,0,NULL
31812541,no_category,14.13,MINNOW,4/21/18,6/16/18,56,241,0.06,7,2.02,22,Powder Springs,GA,US,62,73,1,0.01,0,0,0,NULL
31819809,Art,3.89,MINNOW,4/22/18,6/19/18,58,240,0.02,10,0.39,0,Cape Coral,FL,US,70,63,5,0.08,0,0,0,NULL
31820723,health_beauty,-1.75,MINNOW,4/22/18,4/25/18,3,240,-0.01,9,-0.19,0,Kaunas,Kaunas,LT,28,23,0,0,0,1,0.11,5
31822222,Baby,300.49,MINNOW,4/22/18,5/1/18,9,240,1.25,13,23.11,0,Sunny Isles Beach,florida,US,25,387,6,0.02,2,0,0,NULL
31827215,no_category,732.45,DOLPHIN,4/22/18,4/26/18,4,240,3.05,80,9.16,4,Cartersville,GA,US,995,"2,251.00",19,0.01,2,4,0.05,4
31833423,fashion,5.98,MINNOW,4/22/18,4/27/18,5,240,0.02,10,0.6,0,Ba Dinh,Ha Noi,VN,"3,584.00",114,1,0.01,0,1,0.1,5
31833578,fashion,9.98,MINNOW,4/22/18,5/7/18,15,240,0.04,11,0.91,0,Ha Long,Quang Ninh,VN,"4,497.00",165,0,0,0,3,0.27,4.67
31836316,fashion,23.08,SEA_BASS,4/23/18,5/17/18,24,239,0.1,23,1,7,Oshawa,ON,CA,480,174,3,0,0,2,0.09,2.5
31837743,Toys & Hobbies,121.91,SEA_BASS,4/23/18,4/28/18,5,239,0.51,264,0.46,0,Kota Semarang,Jawa Tengah,ID,"1,204.00","3,331.00",38,NAN,0,20,0.08,5
31838086,home_garden,48.11,MINNOW,4/23/18,4/30/18,7,239,0.2,11,4.37,0,Kidderminster,Worcestershire,GB,"1,353.00",182,0,0,0,1,0.09,4
31849970,1,28.82,WHALE,4/23/18,4/28/18,5,239,0.12,10,2.88,3,Reykjavík,Is,IS,"83,245.00","1,053.00",0,0,0,2,0.2,3
31854753,fashion,-2.44,MINNOW,4/23/18,5/23/18,30,239,-0.01,11,-0.22,4,Ha Noi,Hoang Mai,VN,393,50,2,0.04,0,1,0.09,1
31855479,fashion,7.63,MINNOW,4/23/18,5/13/18,20,239,0.03,8,0.95,3,SLC,UT,US,147,30,0,0,0,0,0,NULL
31856241,no_category,41.17,SEA_BASS,4/23/18,5/22/18,29,239,0.17,24,1.72,0,Fort Washington,MD,US,9,72,2,0.03,0,3,0.13,5
31861165,jewelry_watches,4.61,MINNOW,4/24/18,7/12/18,79,238,0.02,6,0.77,7,Shenzhen,Guangdong,CN,43,0,0,NAN,0,2,0.33,5
31862572,fashion,64.35,MINNOW,4/24/18,5/23/18,29,238,0.27,13,4.95,8,National city,CA,US,37,15,0,0,0,0,0,NULL
31862846,64482,9.93,MINNOW,4/24/18,5/5/18,11,238,0.04,11,0.9,0,Raymore,MO,US,196,72,0,NAN,0,0,0,NULL
31863478,parts_accessories,22.81,MINNOW,4/24/18,6/19/18,56,238,0.1,12,1.9,0,Brooksville,Florida,US,380,173,2,0.01,0,1,0.08,5
31866871,fashion,11.85,MINNOW,4/24/18,5/17/18,23,238,0.05,6,1.98,22,Lakeland,Florida,US,163,22,0,NAN,0,0,0,NULL
31869138,fashion,23.7,DOLPHIN,4/24/18,5/22/18,28,238,0.1,13,1.82,4,Jasper,IN,US,"1,234.00",349,5,0.01,0,1,0.08,5
31873677,no_category,1.76,MINNOW,4/24/18,4/27/18,3,238,0.01,9,0.2,6,HON KONG,Guangdong,CN,116,233,5,0.02,0,2,0.22,5
31878289,health_beauty,179.31,DOLPHIN,4/24/18,4/28/18,4,238,0.75,105,1.71,0,white rock,bc,CA,815,"1,030.00",16,0.02,0,8,0.08,4.5
31879116,no_category,42.98,SEA_BASS,4/24/18,5/8/18,14,238,0.18,55,0.78,4,Red Boiling Springs,TN,US,29,174,4,0.02,0,2,0.04,5
31882516,Crafts,18.9,SEA_BASS,4/25/18,5/9/18,14,237,0.08,29,0.65,0,london,England,GB,46,"1,132.00",5,0,0,1,0.03,4
31884501,fashion,2998.49,WHALE,4/25/18,4/28/18,3,237,12.65,266,11.27,4,fairport,NY,US,151,"3,276.00",57,0.02,4,34,0.13,4.65
31887694,fashion,9.5,MINNOW,4/25/18,9/7/18,135,237,0.04,8,1.19,7,thai nguyen,Thái Nguyên,VN,33,27,0,NAN,0,0,0,NULL
31889247,fashion,36.36,DOLPHIN,4/25/18,4/29/18,4,237,0.15,18,2.02,6,NY,NY,US,"3,059.00",839,3,0,0,1,0.06,5
31892439,no_category,12.04,MINNOW,4/25/18,6/15/18,51,237,0.05,8,1.51,4,Decatur,Arkansas,US,132,53,1,NAN,0,2,0.25,5
31893471,no_category,118.54,MINNOW,4/25/18,6/7/18,43,237,0.5,19,6.24,0,Saugus,CA,US,7,85,6,0.07,3,5,0.26,5
31893504,293,39.98,SEA_BASS,4/25/18,5/13/18,18,237,0.17,21,1.9,4,Vernon Hills,Illinois,US,203,352,0,0,0,2,0.1,4.5
31894659,fashion,84.95,DOLPHIN,4/25/18,6/2/18,38,237,0.36,11,7.72,16,Chatsworth,IL,US,"13,385.00",964,7,0.01,3,0,0,NULL
31901020,1,3.52,SEA_BASS,4/25/18,5/28/18,33,237,0.01,35,0.1,4,Ha Noi,Ha Noi,VN,17,4,0,0,0,4,0.11,2.75
31901151,no_category,1886.83,DOLPHIN,4/25/18,6/20/18,56,237,7.96,"1,665.00",1.13,0,Forest hills,NY,US,5,"4,291.00",409,0.1,3,166,0.1,4.49
31907316,fashion,10.22,MINNOW,4/26/18,6/26/18,61,236,0.04,9,1.14,4,Fort Smith,AR,US,38,84,2,0,0,0,0,NULL
31911388,health_beauty,36.24,SEA_BASS,4/26/18,5/3/18,7,236,0.15,24,1.51,3,Cypress,CA,US,200,144,3,0.02,0,2,0.08,5
31911974,Digital Goods,235.57,SEA_BASS,4/26/18,5/4/18,8,236,1,223,1.06,17,VENDAS NOVAS,VENDAS NOVAS,PT,10,429,25,0.06,0,30,0.13,4.9
31913002,health_beauty,79.22,MINNOW,4/26/18,6/10/18,45,236,0.34,10,7.92,18,Saint Johns,FL,US,42,41,1,0.02,0,0,0,NULL
31913179,Computers/Tablets & Networking,3971.87,DOLPHIN,4/26/18,5/9/18,13,236,16.83,222,17.89,0,Glasgow City,Lanarkshire,GB,172,578,21,0.04,4,18,0.08,5
31921308,health_beauty,-7.91,MINNOW,4/26/18,6/7/18,42,236,-0.03,8,-0.99,4,delhi,delhi,IN,470,293,0,0,0,2,0.25,4
31921410,fashion,48.63,MINNOW,4/26/18,6/8/18,43,236,0.21,21,2.32,4,Muntilan,Jawa Tengah,ID,432,404,9,0.02,0,1,0.05,5
31923267,fashion,143.27,SEA_BASS,4/26/18,7/16/18,81,236,0.61,21,6.82,8,Oak Lawn,IL,US,"8,909.00",55,1,0.02,0,1,0.05,5
31927037,no_category,288.77,DOLPHIN,4/27/18,5/2/18,5,235,1.23,360,0.8,4,fortworth,tx,US,4,186,39,0.21,0,36,0.1,5
31929001,64482,18.27,MINNOW,4/27/18,5/31/18,34,235,0.08,12,1.52,2,Canton,OH,US,163,283,4,0.01,0,0,0,NULL
31931337,fashion,133.06,SEA_BASS,4/27/18,5/17/18,20,235,0.57,47,2.83,0,Ho Chi Minh,Ho Chi Minh,VN,"28,023.00","1,338.00",9,0.01,0,3,0.06,3.67
31935099,Books,5.57,MINNOW,4/27/18,6/24/18,58,235,0.02,37,0.15,0,Cheltenham,Gloucestershire,GB,"4,493.00","1,378.00",7,0.01,0,0,0,NULL
31936140,no_category,8.64,MINNOW,4/27/18,4/30/18,3,235,0.04,16,0.54,4,Nasr City,Cairo,EG,150,193,0,0,0,0,0,NULL
31939085,Toys & Hobbies,84.03,SEA_BASS,4/27/18,5/5/18,8,235,0.36,59,1.42,3,Weatherford,Texas,US,"2,553.00","2,110.00",23,NAN,0,7,0.12,4.86
31940727,health_beauty,71.47,MINNOW,4/27/18,5/14/18,17,235,0.3,14,5.11,16,New York,New York,US,50,60,3,NAN,0,3,0.21,3.67
31940877,Toys & Hobbies,4.01,MINNOW,4/27/18,5/25/18,28,235,0.02,11,0.36,7,Ha Nam,Ha Nam,VN,13,15,0,0,0,0,0,NULL
31941693,no_category,53.33,SEA_BASS,4/27/18,8/6/18,101,235,0.23,23,2.32,8,chongqing,chongqing,CN,8,"1,054.00",9,0.01,0,1,0.04,5
31953519,jewelry_watches,3.57,MINNOW,4/28/18,8/31/18,125,234,0.02,7,0.51,16,Fremont,CA,US,111,"1,263.00",4,0,0,3,0.43,5
31955063,no_category,22.6,MINNOW,4/28/18,5/1/18,3,234,0.1,16,1.41,4,modiin,none,IL,494,390,1,0,0,2,0.13,4.5
31964813,no_category,252.21,SEA_BASS,4/29/18,5/3/18,4,233,1.08,33,7.64,0,Carson,CA,US,156,251,2,0.01,1,0,0,NULL
31973921,1,55.35,MINNOW,4/29/18,5/8/18,9,233,0.24,18,3.08,22,Garden Grove,CA,US,66,113,8,0.07,0,0,0,NULL
31980125,health_beauty,30.83,MINNOW,4/29/18,5/6/18,7,233,0.13,13,2.37,16,JACKSONVILLE,Florida,US,110,200,2,0.01,0,3,0.23,3.67
31981280,health_beauty,31.73,SEA_BASS,4/29/18,5/19/18,20,233,0.14,24,1.32,0,New York,NY,US,15,71,7,0.1,0,1,0.04,5
31991996,no_category,5.46,MINNOW,4/30/18,5/11/18,11,232,0.02,19,0.29,0,Lao Cai,Lao Cai,VN,"1,041.00","3,004.00",11,0,1,1,0.05,5
31992745,Sporting Goods,21.51,MINNOW,4/30/18,5/3/18,3,232,0.09,9,2.39,16,Las Vegas,NV,US,11,0,0,NAN,0,0,0,NULL
31994857,no_category,330.32,SEA_BASS,4/30/18,8/3/18,95,232,1.42,121,2.73,22,North Las Vegas,Nv,US,"1,315.00","2,356.00",35,0.01,2,7,0.06,3.29
32003144,no_category,12.68,MINNOW,4/30/18,8/27/18,119,232,0.05,2,6.34,4,imperial beach,CA,US,30,18,0,0,0,0,0,NULL
32003724,DVDs & Movies,1027.75,DOLPHIN,4/30/18,5/18/18,18,232,4.43,836,1.23,0,Butler,PA,US,72,"4,632.00",238,0.05,0,50,0.06,4.64
32006995,fashion,10.82,MINNOW,5/1/18,6/7/18,37,231,0.05,10,1.08,0,HM,TP.Ho Chi Minh,VN,"2,759.00",256,1,0,0,1,0.1,5
32007610,fashion,11.38,MINNOW,5/1/18,6/8/18,38,231,0.05,13,0.88,0,HM,TP.Ho Chi Minh,VN,"4,990.00",124,4,0.03,0,0,0,NULL
32008868,no_category,0.68,MINNOW,5/1/18,5/19/18,18,231,0,6,0.11,17,Metheringham,Lincolnshire,GB,"1,518.00",52,0,0,0,1,0.17,4
32010759,health_beauty,346.76,DOLPHIN,5/1/18,5/16/18,15,231,1.5,202,1.72,4,Mahaffey,pa,US,41,"2,011.00",44,0.02,0,12,0.06,2.92
32012905,fashion,39.87,SEA_BASS,5/1/18,5/30/18,29,231,0.17,33,1.21,0,Eatontown,NJ,US,0,150,4,0.03,0,0,0,NULL
32013118,fashion,86.51,SEA_BASS,5/1/18,6/27/18,57,231,0.37,21,4.12,0,Thai Nguyen,CO,VN,"13,398.00",316,3,0.01,0,2,0.1,5
32018395,health_beauty,43.62,MINNOW,5/1/18,6/6/18,36,231,0.19,9,4.85,0,Kaset Sombun,Chaiyaphum,TH,430,538,3,0.01,0,0,0,NULL
32019665,parts_accessories,101.46,WHALE,5/1/18,6/27/18,57,231,0.44,13,7.8,0,Rancho Cordova,California,US,"14,375.00","7,565.00",2,0,2,1,0.08,5
32020638,no_category,1411,DOLPHIN,5/1/18,5/3/18,2,231,6.11,"1,014.00",1.39,0,Queens,NY,US,0,583,51,0.09,3,120,0.12,4.65
32023547,Computers/Tablets & Networking,37.53,MINNOW,5/1/18,6/8/18,38,231,0.16,18,2.09,4,Las Vegas,NV,US,206,227,6,0.08,0,5,0.28,5
32027101,Pottery & Glass,25.21,MINNOW,5/1/18,6/3/18,33,231,0.11,6,4.2,4,jaipur,Rajasthan,IN,"1,308.00",260,0,0,0,0,0,NULL
32027523,health_beauty,179.24,SEA_BASS,5/1/18,5/4/18,3,231,0.78,30,5.97,6,Plovdiv,Plovdiv Province,BG,"1,314.00",638,7,0.01,0,3,0.1,2.33
32027883,no_category,-11.6,SEA_BASS,5/2/18,6/25/18,54,230,-0.05,27,-0.43,0,Ha Noi,Hà N?i,VN,3,8,0,0,0,1,0.04,5
32027989,no_category,17.56,SEA_BASS,5/2/18,5/24/18,22,230,0.08,82,0.21,0,Ha Noi,Ha Noi,VN,"20,210.00","3,243.00",13,0,0,4,0.05,3.25
32028002,Computers/Tablets & Networking,868.04,DOLPHIN,5/2/18,6/3/18,32,230,3.77,601,1.44,0,Ha Noi,Ha Noi,VN,74,958,114,0.12,4,83,0.14,4.73
32030477,Cell Phones & Accessories,267.48,MINNOW,5/2/18,7/30/18,89,230,1.16,10,26.75,4,LOD,North District,IL,113,351,3,NAN,2,0,0,NULL
32037132,no_category,641.44,DOLPHIN,5/2/18,5/26/18,24,230,2.79,79,8.12,0,Santa Ana,ca,US,180,339,2,0.01,0,8,0.1,4.5
32041318,no_category,0,MINNOW,5/2/18,6/24/18,53,230,0,1,0,0,Pleasant Hall,PA,US,89,5,0,NAN,0,0,0,NULL
32041728,fashion,368.9,SEA_BASS,5/2/18,5/8/18,6,230,1.6,119,3.1,4,Oakland Gardens,NY,US,247,"1,489.00",61,0.04,3,3,0.03,5
32047932,health_beauty,127.96,DOLPHIN,5/3/18,5/5/18,2,229,0.56,61,2.1,0,Kaunas,LT,LT,36,77,6,0.08,0,3,0.05,3.67
32047989,Antiques,421.64,SEA_BASS,5/3/18,5/6/18,3,229,1.84,26,16.22,0,Roorkee,Uttarakhand,IN,239,668,6,0.01,0,2,0.08,4.5
32049505,home_garden,56.63,MINNOW,5/3/18,5/6/18,3,229,0.25,16,3.54,0,Leiria,-- Select State --,PT,13,20,0,0,0,0,0,NULL
32055311,fashion,-4.17,SEA_BASS,5/3/18,5/26/18,23,229,-0.02,60,-0.07,0,Westbrook,CT,US,601,"4,996.00",40,0.01,0,1,0.02,4
32055746,no_category,104.81,SEA_BASS,5/3/18,5/5/18,2,229,0.46,36,2.91,17,Youngsville,NC,US,858,298,3,0.01,0,2,0.06,2
32058805,no_category,-1277.06,DOLPHIN,5/3/18,6/20/18,48,229,-5.58,13,-98.24,4,Edmond,OK,US,19,209,1,0,0,2,0.15,5
32058855,parts_accessories,648.32,WHALE,5/3/18,5/6/18,3,229,2.83,135,4.8,0,Melbourne,Florida,US,"13,639.00","4,304.00",8,0,0,14,0.1,4.93
32058980,no_category,-17.31,DOLPHIN,5/3/18,5/15/18,12,229,-0.08,44,-0.39,4,Kittery,ME,US,359,735,2,0,0,4,0.09,4
32059770,Video Games & Consoles,10.57,MINNOW,5/3/18,7/23/18,81,229,0.05,5,2.11,8,Kent,WASHINGTON,US,174,170,3,0.02,0,0,0,NULL
32062583,home_garden,49.01,MINNOW,5/3/18,5/7/18,4,229,0.21,9,5.45,16,Orlando,FL,US,80,101,0,0,0,1,0.11,5
32068884,fashion,61.99,SEA_BASS,5/4/18,6/4/18,31,228,0.27,28,2.21,4,Can Tho,MS,VN,"11,074.00",389,9,0.02,0,0,0,NULL
32078227,parts_accessories,77.18,SEA_BASS,5/4/18,5/7/18,3,228,0.34,35,2.21,2,Miami,FL,US,748,108,6,0.06,0,1,0.03,5
32078602,no_category,440.58,DOLPHIN,5/4/18,7/1/18,58,228,1.93,38,11.59,8,South orange,New jersey,US,"2,108.00","3,574.00",20,0.01,2,1,0.03,5
32084509,DVDs & Movies,1243.85,DOLPHIN,5/5/18,7/22/18,78,227,5.48,525,2.37,0,Spring Hill,Florida,US,29,"2,830.00",166,0.06,3,36,0.07,5
32094834,Musical Instruments & Gear,292.41,DOLPHIN,5/5/18,6/14/18,40,227,1.29,9,32.49,4,Saint Petersburg,Russia,RU,133,"3,599.00",5,0,1,1,0.11,4
32096093,no_category,98.59,MINNOW,5/5/18,5/8/18,3,227,0.43,25,3.94,4,COACHELLA,CA,US,109,566,6,0.01,0,1,0.04,5
32097519,no_category,527.6,MINNOW,5/5/18,8/19/18,106,227,2.32,19,27.77,0,REGO PARK,NEW YORK,US,5,"1,542.00",5,0,0,0,0,NULL
32098633,Toys & Hobbies,3.28,MINNOW,5/5/18,5/18/18,13,227,0.01,10,0.33,0,Bac Giang,Bac Giang,VN,88,61,0,0,0,1,0.1,3
32115731,jewelry_watches,684.8,SEA_BASS,5/6/18,5/27/18,21,226,3.03,27,25.36,4,Brooklyn,NY,US,148,140,1,0.01,3,0,0,NULL
32122007,fashion,9.14,MINNOW,5/7/18,6/13/18,37,225,0.04,6,1.52,0,HM,Tp.Ho Chi Minh,VN,"5,011.00",139,1,0.01,0,0,0,NULL
32132083,home_garden,48.82,MINNOW,5/7/18,6/5/18,29,225,0.22,44,1.11,4,LANCASTER,Texas,US,525,673,6,NAN,0,1,0.02,5
32138278,no_category,37.76,MINNOW,5/7/18,5/18/18,11,225,0.17,7,5.39,4,Brooklyn,NY,US,3,6,0,NAN,0,0,0,NULL
32138993,home_garden,11.48,MINNOW,5/7/18,7/7/18,61,225,0.05,17,0.68,22,Etobicoke,Ontario,CA,"4,020.00",634,8,0.01,0,0,0,NULL
32139804,fashion,15.28,MINNOW,5/7/18,6/24/18,48,225,0.07,11,1.39,4,Thanh Hoa,,VN,"21,837.00",603,3,0,0,0,0,NULL
32140697,fashion,8.77,MINNOW,5/7/18,7/1/18,55,225,0.04,10,0.88,4,Bac Giang,CO,VN,"11,237.00",212,3,0.01,0,0,0,NULL
32145723,health_beauty,244.03,MINNOW,5/8/18,6/15/18,38,224,1.09,10,24.4,4,Brooklyn,NY,US,74,52,0,0,2,0,0,NULL
32152875,Entertainment Memorabilia,33.03,MINNOW,5/8/18,5/21/18,13,224,0.15,12,2.75,8,Arroyo Grande,CA,US,527,264,2,0.01,0,3,0.25,5
32154630,jewelry_watches,115.12,MINNOW,5/8/18,8/6/18,90,224,0.51,15,7.67,0,Portsmouth,England,GB,39,69,1,0.01,0,5,0.33,4
32160532,no_category,245.7,MINNOW,5/8/18,5/20/18,12,224,1.1,19,12.93,2,San Diego,CA,US,118,79,6,0.04,0,0,0,NULL
32161515,jewelry_watches,4.46,MINNOW,5/8/18,5/14/18,6,224,0.02,6,0.74,4,Omaha,NE,US,257,66,0,0,0,2,0.33,5
32165932,no_category,18.62,MINNOW,5/9/18,5/10/18,1,223,0.08,18,1.03,0,SOCIAL CIRCLE,GA,US,76,71,1,0.01,0,1,0.06,5
32170716,no_category,17.45,MINNOW,5/9/18,7/6/18,58,223,0.08,10,1.75,0,arlington,TX,US,484,"1,259.00",2,0,0,0,0,NULL
32188328,no_category,83.31,MINNOW,5/10/18,5/15/18,5,222,0.38,20,4.17,8,Clifton Park,New york,US,5,19,1,0.05,0,3,0.15,5
32190426,fashion,40.74,SEA_BASS,5/10/18,6/1/18,22,222,0.18,72,0.57,16,Manton,MI,US,44,296,12,0.04,0,2,0.03,5
32191396,Digital Goods,295.28,MINNOW,5/10/18,6/1/18,22,222,1.33,12,24.61,4,Antioch,IL,US,500,106,3,0.03,2,0,0,NULL
32193124,no_category,1176.51,DOLPHIN,5/10/18,5/25/18,15,222,5.3,159,7.4,4,Thomaston,GA,US,3,"3,585.00",130,NAN,0,13,0.08,3
32193436,no_category,10.28,MINNOW,5/10/18,5/23/18,13,222,0.05,9,1.14,0,Scranton,Pennsylvania,US,734,181,2,NAN,0,1,0.11,5
32194882,DVDs & Movies,7.75,SEA_BASS,5/10/18,5/20/18,10,222,0.03,27,0.29,5,KAYSVILLE,UTAH,US,965,258,12,0.05,0,2,0.07,5
32197861,parts_accessories,19.88,DOLPHIN,5/10/18,5/22/18,12,222,0.09,10,1.99,16,Detroit,MI,US,"1,727.00",454,0,0,0,1,0.1,1
32198382,Everything Else,100.43,SEA_BASS,5/10/18,5/14/18,4,222,0.45,62,1.62,4,Macclesfield,England,GB,"1,750.00",91,4,0.01,0,17,0.27,5
32198925,home_garden,360.37,DOLPHIN,5/10/18,5/16/18,6,222,1.62,34,10.6,4,Stamps,AR,US,248,282,1,0,0,6,0.18,4.83
32203381,no_category,34.51,MINNOW,5/10/18,9/17/18,130,222,0.16,7,4.93,8,Edison,NJ,US,611,754,4,NAN,0,0,0,NULL
32204975,health_beauty,7.21,MINNOW,5/10/18,6/5/18,26,222,0.03,10,0.72,0,Moseley,VA,US,338,158,5,0,0,0,0,NULL
32207585,fashion,52.64,MINNOW,5/11/18,5/15/18,4,221,0.24,15,3.51,22,Simi Valley,CA,US,185,216,3,0.01,0,5,0.33,2
32208709,Computers/Tablets & Networking,4830.19,WHALE,5/11/18,5/17/18,6,221,21.86,"3,627.00",1.33,5,warrington,England,GB,14,"5,206.00",547,0.11,4,522,0.14,4.91
32209389,1,11.21,SEA_BASS,5/11/18,6/15/18,35,221,0.05,44,0.25,4,Ha Noi,Ha Noi,VN,"20,327.00","2,194.00",5,0,0,0,0,NULL
32213816,Baby,206.01,MINNOW,5/11/18,7/5/18,55,221,0.93,6,34.34,16,Tonto Basin,AZ,US,138,182,2,0.01,2,1,0.17,5
32214671,fashion,24.69,MINNOW,5/11/18,5/15/18,4,221,0.11,21,1.18,22,Los Angeles,California,US,945,232,3,0.01,0,1,0.05,5
32220034,no_category,53,MINNOW,5/11/18,5/30/18,19,221,0.24,8,6.63,0,DALLAS,TX,US,6,1,0,0,0,0,0,NULL
32225305,no_category,16.09,MINNOW,5/11/18,6/25/18,45,221,0.07,11,1.46,0,Orem,UT,US,1,100,3,0.03,0,0,0,NULL
32225444,Art,86.56,MINNOW,5/11/18,5/24/18,13,221,0.39,12,7.21,4,zhang zhou,fu  jian,CN,"2,933.00",228,0,0,0,1,0.08,1
32226079,no_category,12.35,MINNOW,5/11/18,6/15/18,35,221,0.06,12,1.03,7,Houston,TX,US,28,77,1,0.01,0,0,0,NULL
32228049,Computers/Tablets & Networking,37.91,MINNOW,5/12/18,7/16/18,65,220,0.17,8,4.74,8,Needham,MA,US,58,117,0,0,0,0,0,NULL
32228905,fashion,3777.35,WHALE,5/12/18,6/22/18,41,220,17.17,"1,069.00",3.53,5,Shanghai,Shanghai,CN,"1,352.00","6,294.00",66,0.01,3,47,0.04,4.77
32237685,no_category,-1.82,MINNOW,5/12/18,7/26/18,75,220,-0.01,6,-0.3,4,Bac giang,Bac giang,VN,"1,106.00","1,379.00",1,0,2,0,0,NULL
32239766,Everything Else,54.69,SEA_BASS,5/12/18,10/23/18,164,220,0.25,37,1.48,0,Thanh Hoa,FL,VN,"16,114.00","2,645.00",35,0.01,0,0,0,NULL
32241717,no_category,111.08,MINNOW,5/12/18,5/20/18,8,220,0.5,11,10.1,4,Nanjing,Jiangshu,CN,1,16,0,0,0,2,0.18,5
32248905,no_category,35.91,SEA_BASS,5/13/18,6/26/18,44,219,0.16,32,1.12,4,York,Maine,US,408,388,3,0.01,0,3,0.09,5
32249171,fashion,17.87,MINNOW,5/13/18,6/7/18,25,219,0.08,10,1.79,0,Ha Noi,Ha Noi,VN,"7,335.00",715,3,0,0,0,0,NULL
