,items_id,offer_id,amount,fvf,sold_on,full_name,fvf_pct
297,672474774,58909428,42.82,3.85,1/3/19 10:23,DVDs & Blu-ray,0.0899112564222326
298,666734899,58908840,100.64,8.16,1/3/19 10:31,Handbags,0.08108108108108109
299,672475699,58909582,27.99,2.52,1/3/19 10:31,DVDs & Blu-ray,0.09003215434083602
300,672356877,58909807,86.13,6.05,1/3/19 10:40,DVDs & Blu-ray,0.070242656449553
301,672477171,58909830,26.0,3.38,1/3/19 10:42,DVDs & Blu-ray,0.13
302,672477752,58909754,12.0,1.08,1/3/19 10:48,DVDs & Blu-ray,0.09000000000000001
303,672477999,58909923,20.99,0.73,1/3/19 10:51,DVDs & Blu-ray,0.034778465936160075
304,672478512,58910028,23.1,1.62,1/3/19 10:53,DVDs & Blu-ray,0.07012987012987013
305,672480166,58910181,27.99,1.69,1/3/19 11:03,Vitamins,0.06037870668095749
306,667503265,58909512,100.0,0.0,1/3/19 11:18,DVDs & Blu-ray,0.0
307,672483601,58910471,119.99,10.8,1/3/19 11:23,DVDs & Blu-ray,0.0900075006250521
308,661904755,58909173,64.4,12.24,1/3/19 11:37,DVDs & Blu-ray,0.19006211180124222
309,672485305,58910616,43.95,2.85,1/3/19 11:37,DVDs & Blu-ray,0.06484641638225255
310,672486088,58910835,23.98,2.6,1/3/19 11:42,DVDs & Blu-ray,0.10842368640533778
311,672488400,58910887,14.99,1.94,1/3/19 11:56,Software,0.12941961307538358
312,672494379,58909467,58.99,5.31,1/3/19 12:15,DVDs & Blu-ray,0.09001525682319036
313,672495149,58911409,154.02,27.36,1/3/19 12:20,Handbags,0.1776392676275808
314,554014860,58911751,5.91,0.5,1/3/19 12:41,DVDs & Blu-ray,0.08460236886632826
315,573774330,58911847,9.95,0.61,1/3/19 12:47,DVDs & Blu-ray,0.061306532663316586
316,672502307,58889491,10.0,0.5,1/3/19 12:53,DVDs & Blu-ray,0.05
317,672505039,58906412,78.56,6.62,1/3/19 13:00,Handbags,0.08426680244399186
318,672508651,58912167,26.0,2.34,1/3/19 13:10,DVDs & Blu-ray,0.09
319,672509254,58911467,54.18,4.5,1/3/19 13:12,DVDs & Blu-ray,0.08305647840531562
320,672510396,58912238,54.95,3.41,1/3/19 13:16,DVDs & Blu-ray,0.06205641492265696
321,672510929,58912215,15.0,1.35,1/3/19 13:17,DVDs & Blu-ray,0.09000000000000001
322,672511824,58912319,13.33,0.84,1/3/19 13:20,DVDs & Blu-ray,0.06301575393848462
323,672071823,58912392,244.0,30.42,1/3/19 13:30,Handbags,0.12467213114754098
324,672514969,58912417,15.95,3.03,1/3/19 13:30,DVDs & Blu-ray,0.18996865203761756
325,672517989,58909559,78.95,7.11,1/3/19 13:39,Handbags,0.09005699810006333
326,672519622,58912573,14.89,0.52,1/3/19 13:43,DVDs & Blu-ray,0.03492276695768973
327,672520110,58912323,26.0,0.91,1/3/19 13:48,DVDs & Blu-ray,0.035
328,508146940,58912892,18.94,2.39,1/3/19 13:59,DVDs & Blu-ray,0.12618796198521648
329,672524687,58912846,10.88,2.07,1/3/19 14:01,DVDs & Blu-ray,0.19025735294117643
330,672527144,58913058,26.0,3.38,1/3/19 14:09,DVDs & Blu-ray,0.13
331,672314864,58913052,19.79,2.57,1/3/19 14:10,DVDs & Blu-ray,0.1298635674583123
332,672530124,58913201,43.95,2.37,1/3/19 14:19,DVDs & Blu-ray,0.05392491467576792
333,672530300,58913248,58.9,5.3,1/3/19 14:21,DVDs & Blu-ray,0.0899830220713073
334,672531584,58913274,158.39,20.59,1/3/19 14:31,Handbags,0.1299955805290738
335,670227228,58913460,14.95,1.94,1/3/19 14:41,DVDs & Blu-ray,0.12976588628762542
336,672533802,58913466,53.98,6.5,1/3/19 14:41,DVDs & Blu-ray,0.1204149685068544
337,672535852,58913726,15.38,1.52,1/3/19 14:49,DVDs & Blu-ray,0.0988296488946684
338,672538938,58913841,65.0,5.85,1/3/19 15:00,DVDs & Blu-ray,0.09
339,672539058,58913675,120.0,10.8,1/3/19 15:01,Handbags,0.09000000000000001
340,672539613,58913682,15.95,1.44,1/3/19 15:03,DVDs & Blu-ray,0.09028213166144201
341,672544984,58914076,15.0,1.35,1/3/19 15:17,DVDs & Blu-ray,0.09000000000000001
342,672545709,58913983,78.45,9.74,1/3/19 15:19,DVDs & Blu-ray,0.12415551306564691
343,672545964,58914108,49.89,4.49,1/3/19 15:20,DVDs & Blu-ray,0.08999799559029865
344,633506938,58914053,40.41,3.37,1/3/19 15:22,DVDs & Blu-ray,0.08339519920811682
345,650875498,58914365,141.55,18.4,1/3/19 15:42,Handbags,0.1299894030377958
346,672553642,58914340,34.9,0.0,1/3/19 15:44,DVDs & Blu-ray,0.0
347,672555069,58914403,17.99,3.42,1/3/19 15:49,DVDs & Blu-ray,0.19010561423012787
348,672555088,58914368,95.0,8.55,1/3/19 15:49,Handbags,0.09000000000000001
349,672560316,58914578,16.0,1.08,1/3/19 16:04,DVDs & Blu-ray,0.0675
350,672562240,58914664,13.09,0.83,1/3/19 16:09,DVDs & Blu-ray,0.06340718105423987
351,672563793,58914730,25.49,2.03,1/3/19 16:13,DVDs & Blu-ray,0.0796390741467242
352,672564297,58914831,26.21,2.89,1/3/19 16:20,DVDs & Blu-ray,0.11026325829835941
353,672564722,58914793,38.0,4.55,1/3/19 16:25,DVDs & Blu-ray,0.11973684210526316
354,640364423,58915003,16.9,2.2,1/3/19 16:44,DVDs & Blu-ray,0.13017751479289943
355,672567131,58915183,11.87,3.56,1/3/19 16:46,DVDs & Blu-ray,0.29991575400168496
356,672325568,58915074,22.49,2.92,1/3/19 16:53,DVDs & Blu-ray,0.1298354824366385
357,672570985,58912616,47.5,9.03,1/3/19 17:01,DVDs & Blu-ray,0.19010526315789472
358,387010911,58906052,12.66,0.87,1/3/19 17:08,DVDs & Blu-ray,0.06872037914691943
359,285965926,58915536,10.48,0.72,1/3/19 17:10,DVDs & Blu-ray,0.06870229007633587
360,672573722,58915586,15.95,0.56,1/3/19 17:16,DVDs & Blu-ray,0.035109717868338566
361,672573899,58915500,78.45,9.74,1/3/19 17:17,DVDs & Blu-ray,0.12415551306564691
362,672575738,58915694,25.49,2.03,1/3/19 17:27,DVDs & Blu-ray,0.0796390741467242
363,672578517,58915869,58.9,5.3,1/3/19 17:40,DVDs & Blu-ray,0.0899830220713073
364,672580649,58916128,9.93,0.62,1/3/19 17:48,DVDs & Blu-ray,0.06243705941591138
365,672583632,58916423,36.95,2.13,1/3/19 17:57,DVDs & Blu-ray,0.057645466847090654
366,626019798,58917107,7.49,0.5,1/3/19 18:24,DVDs & Blu-ray,0.06675567423230974
367,672591583,58889600,62.99,5.67,1/3/19 18:26,DVDs & Blu-ray,0.0900142879822194
368,672592852,58917318,19.95,0.0,1/3/19 18:31,DVDs & Blu-ray,0.0
369,672507322,58918302,12.99,0.19,1/3/19 18:54,DVDs & Blu-ray,0.014626635873749037
370,672598974,58917912,54.38,4.44,1/3/19 18:57,Handbags,0.08164766458256713
371,672600475,58918539,53.43,6.95,1/3/19 19:02,Vitamins,0.130076735916152
372,666570792,58917704,139.68,12.57,1/3/19 19:05,DVDs & Blu-ray,0.0899914089347079
373,638868550,58918673,149.0,13.41,1/3/19 19:11,Handbags,0.09
374,672604611,58919004,14.89,0.52,1/3/19 19:17,DVDs & Blu-ray,0.03492276695768973
375,672605640,58919136,45.0,4.05,1/3/19 19:19,DVDs & Blu-ray,0.09
376,672609956,58919517,58.9,5.3,1/3/19 19:30,DVDs & Blu-ray,0.0899830220713073
377,672617144,58920058,42.24,3.8,1/3/19 19:56,Vitamins,0.0899621212121212
378,672617395,58919915,14.95,1.94,1/3/19 19:58,DVDs & Blu-ray,0.12976588628762542
379,656326968,58920624,64.34,0.0,1/3/19 20:07,Handbags,0.0
380,672622298,58919847,19.94,2.59,1/3/19 20:25,DVDs & Blu-ray,0.12988966900702104
381,672624216,58921083,44.0,3.96,1/3/19 20:34,Home & Garden,0.09
382,672624630,58921073,15.95,0.0,1/3/19 20:37,DVDs & Blu-ray,0.0
383,672625794,58921316,58.9,5.3,1/3/19 20:43,DVDs & Blu-ray,0.0899830220713073
384,672626045,58921413,99.0,8.91,1/3/19 20:45,Handbags,0.09
385,672626352,58921414,67.99,6.12,1/3/19 20:47,DVDs & Blu-ray,0.0900132372407707
386,672626468,58921465,38.55,4.62,1/3/19 20:48,DVDs & Blu-ray,0.11984435797665371
387,672627897,58880561,16.97,1.68,1/3/19 20:56,DVDs & Blu-ray,0.09899823217442547
388,672628518,58921635,25.49,2.03,1/3/19 20:59,DVDs & Blu-ray,0.0796390741467242
389,672628721,58921694,96.99,8.73,1/3/19 21:00,DVDs & Blu-ray,0.09000927930714507
390,672630025,58921787,14.97,1.3,1/3/19 21:06,DVDs & Blu-ray,0.08684034736138944
391,672630027,58921723,26.7,1.8,1/3/19 21:06,Home & Garden,0.06741573033707865
392,669005321,58921757,22.62,1.68,1/3/19 21:10,DVDs & Blu-ray,0.07427055702917772
393,667002622,58921785,35.0,2.09,1/3/19 21:10,DVDs & Blu-ray,0.05971428571428571
394,672631196,58921864,70.3,0.0,1/3/19 21:12,Handbags,0.0
395,672632742,58921972,58.9,5.3,1/3/19 21:21,DVDs & Blu-ray,0.0899830220713073
396,672641583,58900628,25.49,2.03,1/3/19 21:59,DVDs & Blu-ray,0.0796390741467242
397,672643722,58922637,15.95,0.9,1/3/19 22:06,DVDs & Blu-ray,0.05642633228840126
398,670518988,58922666,21.0,1.46,1/3/19 22:13,DVDs & Blu-ray,0.06952380952380952
399,672647481,58922331,99.99,13.0,1/3/19 22:21,Handbags,0.13001300130013002
400,670367278,58830088,82.17,2.88,1/3/19 22:33,Vitamins,0.03504928806133625
401,672651372,58787247,40.1,1.4,1/3/19 22:34,Vitamins,0.034912718204488775
402,672653719,58923172,83.0,6.57,1/3/19 22:43,DVDs & Blu-ray,0.0791566265060241
403,672668117,58924323,26.99,2.43,1/3/19 23:57,DVDs & Blu-ray,0.09003334568358652
404,672684243,58901113,42.1,3.47,1/4/19 1:50,Handbags,0.0824228028503563
405,667755258,58926535,114.85,9.45,1/4/19 2:27,Handbags,0.08228123639529822
406,672356867,58926701,86.0,4.64,1/4/19 2:49,DVDs & Blu-ray,0.05395348837209302
407,672697076,58927147,21.99,2.86,1/4/19 3:45,DVDs & Blu-ray,0.13005911778080947
408,670491577,58927275,11.86,0.8,1/4/19 3:55,DVDs & Blu-ray,0.06745362563237775
409,638617527,58927530,24.24,0.0,1/4/19 4:14,DVDs & Blu-ray,0.0
410,672711044,58927308,119.99,10.8,1/4/19 5:12,DVDs & Blu-ray,0.0900075006250521
411,672715240,58928760,20.81,1.6,1/4/19 5:41,DVDs & Blu-ray,0.07688611244593946
412,672715242,58928786,17.24,1.26,1/4/19 5:41,DVDs & Blu-ray,0.07308584686774942
413,672716927,58929073,16.41,1.21,1/4/19 6:01,DVDs & Blu-ray,0.07373552711761121
414,669977523,58929450,54.0,3.79,1/4/19 6:27,DVDs & Blu-ray,0.07018518518518518
415,521097233,58929466,10.95,0.78,1/4/19 6:28,DVDs & Blu-ray,0.07123287671232878
416,672720629,58929522,42.99,3.87,1/4/19 6:33,DVDs & Blu-ray,0.09002093510118632
417,672722246,58929706,65.0,5.85,1/4/19 6:44,DVDs & Blu-ray,0.09
418,625356365,58908417,12.66,0.87,1/4/19 6:52,DVDs & Blu-ray,0.06872037914691943
419,672723814,58929507,33.98,3.12,1/4/19 6:58,Handbags,0.0918187168922896
420,669629467,58929800,98.14,16.76,1/4/19 7:01,Handbags,0.1707764418178113
421,672724833,58930091,25.49,2.03,1/4/19 7:06,DVDs & Blu-ray,0.0796390741467242
422,671245876,58929930,28.95,2.46,1/4/19 7:18,DVDs & Blu-ray,0.0849740932642487
423,672727830,58930327,11.97,0.72,1/4/19 7:26,DVDs & Blu-ray,0.06015037593984962
424,672728622,58930287,172.0,14.58,1/4/19 7:29,Handbags,0.08476744186046511
425,671452723,58927337,101.03,0.0,1/4/19 7:31,Handbags,0.0
426,672729417,58930399,99.99,9.0,1/4/19 7:32,Handbags,0.09000900090009001
427,671881014,58930476,74.2,6.68,1/4/19 7:36,Handbags,0.09002695417789756
428,672731352,58930485,17.61,1.09,1/4/19 7:41,DVDs & Blu-ray,0.061896649630891545
429,672735286,58930975,48.37,4.35,1/4/19 8:01,DVDs & Blu-ray,0.08993177589414926
430,672736006,58930899,24.99,2.25,1/4/19 8:05,DVDs & Blu-ray,0.09003601440576231
431,672736100,58930362,7.49,0.5,1/4/19 8:05,DVDs & Blu-ray,0.06675567423230974
432,672737385,58931078,27.95,1.71,1/4/19 8:11,DVDs & Blu-ray,0.06118067978533095
433,672740602,58918275,35.95,2.39,1/4/19 8:27,DVDs & Blu-ray,0.06648122392211404
434,672741963,58930666,129.99,16.9,1/4/19 8:35,Handbags,0.13001000076928992
435,672746197,58931814,49.0,4.41,1/4/19 8:52,DVDs & Blu-ray,0.09
436,672747059,58931883,111.81,9.18,1/4/19 8:55,Handbags,0.08210356855379662
437,672748201,58931938,54.98,6.5,1/4/19 8:59,DVDs & Blu-ray,0.11822480902146236
438,672748915,58931944,19.11,2.09,1/4/19 9:02,DVDs & Blu-ray,0.10936682365253793
439,670279739,58932102,11.86,0.8,1/4/19 9:11,DVDs & Blu-ray,0.06745362563237775
440,672751386,58932225,40.0,1.4,1/4/19 9:13,Health care,0.034999999999999996
441,672752301,58932270,36.0,3.24,1/4/19 9:16,Home & Garden,0.09000000000000001
442,672752326,58932229,16.9,1.52,1/4/19 9:16,DVDs & Blu-ray,0.08994082840236688
443,672752617,58662393,27.99,2.52,1/4/19 9:17,DVDs & Blu-ray,0.09003215434083602
444,672580211,58931853,149.0,9.12,1/4/19 9:23,DVDs & Blu-ray,0.06120805369127516
445,672753941,58656505,39.97,1.4,1/4/19 9:23,DVDs & Blu-ray,0.03502626970227671
446,672754821,58932350,25.49,2.03,1/4/19 9:27,DVDs & Blu-ray,0.0796390741467242
447,672755104,58932494,77.9,14.8,1/4/19 9:27,DVDs & Blu-ray,0.18998716302952504
448,672756591,58932564,18.0,2.85,1/4/19 9:33,DVDs & Blu-ray,0.15833333333333333
449,510417376,58932603,9.95,0.0,1/4/19 9:35,DVDs & Blu-ray,0.0
450,672635544,58912635,140.44,11.74,1/4/19 9:39,Handbags,0.08359441754485902
451,670006592,58932892,12.85,0.89,1/4/19 9:48,DVDs & Blu-ray,0.06926070038910506
452,672760192,58932930,24.57,1.68,1/4/19 9:53,Vitamins,0.06837606837606837
453,672760249,58910642,40.0,3.6,1/4/19 9:54,DVDs & Blu-ray,0.09
454,672761368,58933111,89.99,8.1,1/4/19 10:01,DVDs & Blu-ray,0.09001000111123458
455,672761557,58933118,19.54,3.71,1/4/19 10:02,Vitamins,0.18986693961105425
456,672762006,58933195,22.41,1.75,1/4/19 10:05,DVDs & Blu-ray,0.07809013833110219
457,672762070,58933141,37.58,1.32,1/4/19 10:06,DVDs & Blu-ray,0.03512506652474721
458,672762237,58933213,10.04,0.0,1/4/19 10:07,DVDs & Blu-ray,0.0
459,672580236,58933318,86.13,5.12,1/4/19 10:09,DVDs & Blu-ray,0.05944502496226635
460,672762496,58932267,3.0,0.5,1/4/19 10:12,DVDs & Blu-ray,0.16666666666666666
461,672765278,58932851,173.49,14.71,1/4/19 10:34,Handbags,0.08478874863104502
462,672765317,58933817,14.77,1.92,1/4/19 10:35,DVDs & Blu-ray,0.12999322951929587
463,672765342,58913787,155.0,13.95,1/4/19 10:35,Handbags,0.09
464,672765985,58933869,20.98,2.08,1/4/19 10:40,DVDs & Blu-ray,0.09914204003813155
465,672765989,58933312,87.89,7.91,1/4/19 10:40,DVDs & Blu-ray,0.0899988622141313
466,639365040,58933756,34.57,2.21,1/4/19 10:40,Handbags,0.06392826149840902
467,672766077,58933888,19.29,1.2,1/4/19 10:40,DVDs & Blu-ray,0.06220839813374806
468,670977676,58933788,155.0,13.95,1/4/19 10:41,Handbags,0.09
469,672766156,58888422,20.28,1.62,1/4/19 10:41,DVDs & Blu-ray,0.07988165680473373
470,651749520,58933941,8.28,0.5,1/4/19 10:44,DVDs & Blu-ray,0.060386473429951695
471,665495485,58924382,157.0,,1/4/19 10:46,DVDs & Blu-ray,
472,672767567,58933940,119.99,10.8,1/4/19 10:50,DVDs & Blu-ray,0.0900075006250521
473,672768847,58934205,38.0,4.55,1/4/19 11:02,DVDs & Blu-ray,0.11973684210526316
474,672770525,58934431,9.99,1.9,1/4/19 11:14,DVDs & Blu-ray,0.19019019019019018
475,672771030,58934605,28.41,3.69,1/4/19 11:18,Vitamins,0.12988384371700104
476,672773166,58934807,15.0,1.35,1/4/19 11:28,DVDs & Blu-ray,0.09000000000000001
477,672501941,58934997,20.99,0.31,1/4/19 11:35,DVDs & Blu-ray,0.014768937589328252
478,666666423,58934952,5.91,0.5,1/4/19 11:37,DVDs & Blu-ray,0.08460236886632826
479,672780345,58836341,59.14,6.54,1/4/19 11:57,Handbags,0.1105850524179912
480,672782035,58935499,38.3,2.28,1/4/19 12:02,Vitamins,0.05953002610966057
481,672039673,58935606,89.8,7.2,1/4/19 12:12,Handbags,0.0801781737193764
482,672787154,58935820,32.5,4.23,1/4/19 12:20,Vitamins,0.13015384615384618
483,672788853,58936012,19.0,1.35,1/4/19 12:29,DVDs & Blu-ray,0.07105263157894737
484,672788945,58936054,61.24,5.17,1/4/19 12:30,Handbags,0.08442194644023514
485,672790162,58936337,54.18,4.5,1/4/19 12:39,DVDs & Blu-ray,0.08305647840531562
486,672791140,58936897,29.99,0.0,1/4/19 12:49,DVDs & Blu-ray,0.0
487,672793453,58935204,228.0,29.64,1/4/19 13:09,Handbags,0.13
488,633393350,58937277,223.22,27.72,1/4/19 13:09,Handbags,0.12418242093002418
489,672795772,58937410,24.1,1.62,1/4/19 13:22,DVDs & Blu-ray,0.06721991701244813
490,672799941,58938270,35.95,2.04,1/4/19 13:43,DVDs & Blu-ray,0.05674547983310153
491,672800418,58938297,12.99,1.62,1/4/19 13:46,DVDs & Blu-ray,0.12471131639722864
492,672800632,58938340,108.99,0.0,1/4/19 13:47,DVDs & Blu-ray,0.0
493,672802274,58938536,15.57,1.4,1/4/19 13:59,DVDs & Blu-ray,0.0899165061014772
494,672802962,58938774,68.77,8.94,1/4/19 14:05,DVDs & Blu-ray,0.1299985458775629
495,671688577,58939134,112.0,6.35,1/4/19 14:21,DVDs & Blu-ray,0.05669642857142857
496,672806761,58939396,129.87,0.0,1/4/19 14:32,Handbags,0.0
497,672807706,58939376,53.9,4.85,1/4/19 14:38,DVDs & Blu-ray,0.08998144712430427
498,672811304,58939858,29.97,2.7,1/4/19 14:56,DVDs & Blu-ray,0.0900900900900901
499,672811537,58939954,209.0,27.17,1/4/19 14:58,Handbags,0.13
500,640174082,58939921,42.09,3.12,1/4/19 14:59,Handbags,0.07412687099073413
501,672812740,58938241,9.99,1.9,1/4/19 15:06,DVDs & Blu-ray,0.19019019019019018
502,667129531,58940130,24.74,3.22,1/4/19 15:07,Men's clothing,0.1301535974130962
503,672813538,58940170,38.0,4.55,1/4/19 15:12,DVDs & Blu-ray,0.11973684210526316
504,672816190,58939333,17.61,1.09,1/4/19 15:32,DVDs & Blu-ray,0.061896649630891545
505,609803303,58940538,9.89,0.89,1/4/19 15:38,DVDs & Blu-ray,0.08998988877654196
506,672818167,58940634,30.0,2.7,1/4/19 15:43,DVDs & Blu-ray,0.09000000000000001
507,672818698,58939932,12.45,0.5,1/4/19 15:46,DVDs & Blu-ray,0.040160642570281124
508,672820901,58940899,29.02,2.61,1/4/19 15:58,DVDs & Blu-ray,0.08993797381116471
509,672821709,58940934,141.74,11.86,1/4/19 16:03,Handbags,0.08367433328629885
510,672822273,58940750,312.35,27.21,1/4/19 16:06,Handbags,0.08711381463102288
511,664621381,58941517,59.35,5.34,1/4/19 16:38,Handbags,0.08997472620050548
512,672830107,58941605,53.19,4.79,1/4/19 16:48,DVDs & Blu-ray,0.09005452152660275
513,672834193,58941755,51.44,9.77,1/4/19 17:00,DVDs & Blu-ray,0.18993001555209954
514,672835625,58941885,90.9,7.28,1/4/19 17:03,Men's shoes,0.08008800880088009
515,672836202,58941791,8.0,0.72,1/4/19 17:05,DVDs & Blu-ray,0.09
516,659489018,58941834,12.0,1.56,1/4/19 17:05,DVDs & Blu-ray,0.13
517,395625051,58941879,13.49,1.21,1/4/19 17:05,DVDs & Blu-ray,0.08969607116382505
518,672840272,58942199,26.99,2.43,1/4/19 17:19,DVDs & Blu-ray,0.09003334568358652
519,672843060,58942344,11.0,1.74,1/4/19 17:29,DVDs & Blu-ray,0.15818181818181817
520,669708559,58941752,97.01,8.73,1/4/19 17:37,Handbags,0.08999072260591691
521,672847149,58942624,7.9,0.71,1/4/19 17:43,DVDs & Blu-ray,0.08987341772151898
522,637787731,58942568,32.08,2.1,1/4/19 17:45,Handbags,0.06546134663341646
523,672849994,58941584,42.0,3.6,1/4/19 17:53,DVDs & Blu-ray,0.08571428571428572
524,672850317,58942682,44.0,3.6,1/4/19 17:54,DVDs & Blu-ray,0.08181818181818182
525,672850897,58942933,67.88,8.82,1/4/19 17:56,DVDs & Blu-ray,0.12993517972893343
526,672851205,58942995,58.9,5.3,1/4/19 17:57,DVDs & Blu-ray,0.0899830220713073
527,672856727,58943274,31.9,0.0,1/4/19 18:11,DVDs & Blu-ray,0.0
528,672860113,58943391,12.49,1.12,1/4/19 18:17,DVDs & Blu-ray,0.08967173738991194
529,672861771,58943364,118.9,10.7,1/4/19 18:24,DVDs & Blu-ray,0.08999158957106812
530,672862603,58943554,12.89,0.71,1/4/19 18:27,DVDs & Blu-ray,0.055081458494957325
531,665687139,58943688,92.1,0.0,1/4/19 18:35,Handbags,0.0
532,672866294,58943520,119.99,10.8,1/4/19 18:47,DVDs & Blu-ray,0.0900075006250521
533,672866603,58943869,24.39,2.82,1/4/19 18:48,DVDs & Blu-ray,0.1156211562115621
534,672751916,58943806,48.99,6.52,1/4/19 18:51,DVDs & Blu-ray,0.13308838538477238
535,672867316,58943934,73.04,2.56,1/4/19 18:51,Watches,0.03504928806133625
536,658710938,58944109,94.08,8.02,1/4/19 19:01,Handbags,0.08524659863945577
537,672871334,58944255,59.99,7.8,1/4/19 19:09,DVDs & Blu-ray,0.13002167027837971
538,672873438,58944037,14.99,1.38,1/4/19 19:24,DVDs & Blu-ray,0.09206137424949966
539,672873789,58944632,28.48,3.7,1/4/19 19:27,Vitamins,0.12991573033707865
540,650358835,58944182,14.99,1.35,1/4/19 19:36,DVDs & Blu-ray,0.09006004002668445
541,672876774,58944788,17.99,2.34,1/4/19 19:40,DVDs & Blu-ray,0.13007226236798222
542,668652267,58945138,7.72,0.5,1/4/19 19:55,DVDs & Blu-ray,0.06476683937823835
543,672883681,58945689,149.99,9.31,1/4/19 20:22,DVDs & Blu-ray,0.06207080472031469
544,672884019,58945709,12.98,1.17,1/4/19 20:23,DVDs & Blu-ray,0.0901386748844376
545,669786028,58946286,52.65,4.05,1/4/19 20:55,Handbags,0.07692307692307693
546,672660023,58946408,21.0,1.36,1/4/19 20:56,DVDs & Blu-ray,0.06476190476190477
547,672888327,58946348,39.06,2.62,1/4/19 20:57,DVDs & Blu-ray,0.0670762928827445
548,672892646,58946218,49.95,3.1,1/4/19 21:14,DVDs & Blu-ray,0.06206206206206206
549,672892855,58946352,14.02,0.0,1/4/19 21:16,DVDs & Blu-ray,0.0
550,672895915,58947099,277.29,24.06,1/4/19 21:45,Handbags,0.0867683652493779
551,672897466,58947424,78.0,7.02,1/4/19 21:58,DVDs & Blu-ray,0.09
552,672897718,58947490,49.58,0.0,1/4/19 22:01,Handbags,0.0
553,672898850,58947575,16.99,1.82,1/4/19 22:14,DVDs & Blu-ray,0.10712183637433786
554,672899195,58947661,38.0,4.55,1/4/19 22:18,DVDs & Blu-ray,0.11973684210526316
555,672899843,58947799,11.99,1.56,1/4/19 22:26,DVDs & Blu-ray,0.13010842368640535
556,672902053,58948254,23.99,3.12,1/4/19 22:56,DVDs & Blu-ray,0.13005418924551898
557,664602577,58948345,54.44,4.27,1/4/19 23:17,Handbags,0.07843497428361498
558,672907350,58948543,167.29,14.16,1/4/19 23:31,Handbags,0.08464343355849124
559,672907415,58948478,155.0,0.0,1/4/19 23:33,Handbags,0.0
560,672908041,58948687,42.99,3.87,1/4/19 23:49,DVDs & Blu-ray,0.09002093510118632
561,672916543,58949242,15.95,3.03,1/5/19 1:37,DVDs & Blu-ray,0.18996865203761756
562,672924625,58950139,23.9,2.71,1/5/19 3:13,DVDs & Blu-ray,0.11338912133891214
563,672935986,58950888,10.97,0.8,1/5/19 4:53,DVDs & Blu-ray,0.07292616226071102
564,672938306,58950792,106.88,13.0,1/5/19 5:19,DVDs & Blu-ray,0.12163173652694612
565,671541404,58951165,12.66,0.87,1/5/19 5:23,DVDs & Blu-ray,0.06872037914691943
566,672943646,58951743,79.99,10.4,1/5/19 6:07,DVDs & Blu-ray,0.13001625203150394
567,672391957,58951774,64.99,8.45,1/5/19 6:12,Handbags,0.13002000307739653
568,672945184,58935164,23.37,1.75,1/5/19 6:17,DVDs & Blu-ray,0.07488232777064613
569,672945351,58951861,33.98,3.12,1/5/19 6:20,Handbags,0.0918187168922896
570,672949936,58952413,22.99,2.07,1/5/19 7:03,DVDs & Blu-ray,0.0900391474554154
571,491653423,58952721,121.1,0.0,1/5/19 7:19,DVDs & Blu-ray,0.0
572,672953155,58947830,13.41,0.0,1/5/19 7:21,DVDs & Blu-ray,0.0
573,669568724,58952821,15.0,0.0,1/5/19 7:27,DVDs & Blu-ray,0.0
574,672294848,58953023,14.95,1.94,1/5/19 7:45,DVDs & Blu-ray,0.12976588628762542
575,672962770,58953231,15.95,2.07,1/5/19 8:06,DVDs & Blu-ray,0.12978056426332288
576,672965089,58953629,59.98,6.5,1/5/19 8:30,DVDs & Blu-ray,0.10836945648549517
577,672966821,58953787,50.0,4.5,1/5/19 8:43,DVDs & Blu-ray,0.09
578,638828513,58953748,12.19,0.5,1/5/19 8:45,DVDs & Blu-ray,0.04101722723543889
