id,category,profit_estimate,value_em,created_at,days_to_sale,days_as_user,profit_per_day,orders,d_per_order,source_em,country,items_for_sale,membership,feedback_rate,rating,is_winning
5138189,everything_else,7.65,MINNOW,2/4/13,1851,2143,0,11,0.7,3,US,221,FALSE,0,0,TRUE
5138747,home_garden,4217.72,DOLPHIN,2/4/13,78,2143,1.97,619,6.81,,US,1753,FALSE,0.08,4.92,TRUE
5139275,everything_else,115.38,MINNOW,2/5/13,52,2142,0.05,81,1.42,,US,2751,FALSE,0.1,5,TRUE
5149345,everything_else,-570.76,DOLPHIN,2/7/13,38,2140,-0.27,126,-4.53,,US,52,FALSE,0.14,3.89,TRUE
5150987,home_garden,31.14,MINNOW,2/7/13,364,2140,0.01,40,0.78,,US,105,FALSE,0.05,5,TRUE
5153433,everything_else,622.68,DOLPHIN,2/7/13,4,2140,0.29,1291,0.48,4,US,4643,FALSE,0.16,4.87,TRUE
5154851,everything_else,-12.16,MINNOW,2/8/13,3,2139,-0.01,179,-0.07,3,US,2010,FALSE,0.14,4.52,TRUE
5162385,everything_else,0,DOLPHIN,2/10/13,2115,2137,0,1,0,17,US,620,FALSE,1,5,TRUE
5172171,home_garden,78.77,SEA_BASS,2/12/13,13,2135,0.04,311,0.25,4,US,98,FALSE,0.08,4.58,TRUE
5173197,everything_else,918.86,MINNOW,2/12/13,27,2135,0.43,192,4.79,3,US,71,FALSE,0.1,3.6,TRUE
5173445,everything_else,655.22,MINNOW,2/12/13,63,2135,0.31,56,11.7,4,US,25,FALSE,0.23,4.23,TRUE
5176001,everything_else,336.85,SEA_BASS,2/13/13,19,2134,0.16,297,1.13,3,US,152,FALSE,0.1,5,TRUE
5180357,everything_else,723.37,MINNOW,2/14/13,120,2133,0.34,178,4.06,4,US,666,FALSE,0.12,4.9,TRUE
5180461,everything_else,22.02,SEA_BASS,2/14/13,1966,2133,0.01,22,1,4,US,5,FALSE,0.05,5,TRUE
5185711,home_garden,507.24,SEA_BASS,2/15/13,7,2132,0.24,726,0.7,3,US,1173,FALSE,0.06,4.79,TRUE
5191949,everything_else,1623.88,MINNOW,2/17/13,38,2130,0.76,62,26.19,,US,141,FALSE,0.11,4.43,TRUE
5199851,fashion,10.79,MINNOW,2/18/13,954,2129,0.01,68,0.16,,US,0,FALSE,0.12,3.25,TRUE
5201499,jewelry_watches,1101.76,MINNOW,2/19/13,4,2128,0.52,172,6.41,,US,741,FALSE,0.28,4.88,TRUE
5202343,everything_else,213.02,MINNOW,2/19/13,27,2128,0.1,65,3.28,3,US,224,FALSE,0.12,4.5,TRUE
5215725,everything_else,55.77,MINNOW,2/22/13,39,2125,0.03,68,0.82,,US,330,FALSE,0.1,4.71,TRUE
5216891,everything_else,393.42,SEA_BASS,2/23/13,45,2124,0.19,598,0.66,3,HK,903,FALSE,0.07,4.66,TRUE
5217033,everything_else,126.58,MINNOW,2/23/13,14,2124,0.06,151,0.84,4,US,582,FALSE,0.32,4.98,TRUE
5217273,everything_else,1333.45,SEA_BASS,2/23/13,1,2124,0.63,461,2.89,7,US,8171,FALSE,0.05,4.52,TRUE
5218305,everything_else,1426.21,DOLPHIN,2/23/13,332,2124,0.67,1791,0.8,2,US,40,FALSE,0.11,4.72,TRUE
5236461,everything_else,128.9,MINNOW,2/28/13,27,2119,0.06,107,1.2,,HK,97,FALSE,0.11,3.83,TRUE
5237995,everything_else,38.49,MINNOW,2/28/13,587,2119,0.02,39,0.99,,US,51,FALSE,0.15,4.67,TRUE
5239109,jewelry_watches,1949.25,SEA_BASS,2/28/13,15,2119,0.92,588,3.32,4,US,1642,FALSE,0.04,4,TRUE
5252897,health_beauty,645.55,MINNOW,3/4/13,26,2115,0.31,72,8.97,,US,21,FALSE,0.07,5,TRUE
5253953,jewelry_watches,-45.3,MINNOW,3/4/13,332,2115,-0.02,67,-0.68,,US,375,FALSE,0.12,5,TRUE
5255493,Sporting Goods,31.04,MINNOW,3/4/13,41,2115,0.01,34,0.91,4,US,198,FALSE,0.12,4.25,TRUE
5261813,fashion,272.52,MINNOW,3/6/13,761,2113,0.13,120,2.27,,US,15796,FALSE,0.08,5,TRUE
5264041,everything_else,31.87,MINNOW,3/7/13,15,2112,0.02,36,0.89,,HK,25,FALSE,0.22,5,TRUE
5269503,everything_else,15.14,SEA_BASS,3/8/13,68,2111,0.01,241,0.06,0,US,103,FALSE,0.11,4.19,TRUE
5269989,everything_else,588.06,DOLPHIN,3/8/13,622,2111,0.28,129,4.56,4,US,678,FALSE,0.17,4.45,TRUE
5275049,home_garden,432.65,SEA_BASS,3/10/13,128,2109,0.21,333,1.3,,US,329,FALSE,0.09,4.79,TRUE
5276295,everything_else,260.29,MINNOW,3/10/13,848,2109,0.12,39,6.67,,US,13,FALSE,0.28,5,TRUE
5276693,everything_else,8.56,SEA_BASS,3/10/13,1321,2109,0,129,0.07,4,US,23894,FALSE,0.16,4.9,TRUE
5281087,everything_else,-0.28,MINNOW,3/11/13,2060,2108,0,1,-0.28,3,US,3,FALSE,0,0,TRUE
5290925,home_garden,827.13,MINNOW,3/14/13,16,2105,0.39,93,8.89,,IN,1246,FALSE,0.06,4.33,TRUE
5291257,home_garden,483.62,SEA_BASS,3/14/13,18,2105,0.23,452,1.07,,US,363,FALSE,0.05,4.82,TRUE
5296379,everything_else,2551.49,DOLPHIN,3/15/13,138,2104,1.21,1777,1.44,,DE,391,FALSE,0.57,4.9,TRUE
5301677,everything_else,55.38,MINNOW,3/16/13,232,2103,0.03,41,1.35,,US,728,FALSE,0.22,4.78,TRUE
5303751,everything_else,66.93,MINNOW,3/17/13,1183,2102,0.03,92,0.73,,US,1004,FALSE,0.16,4.73,TRUE
5308171,everything_else,55.27,MINNOW,3/18/13,187,2101,0.03,120,0.46,,US,201,FALSE,0.11,5,TRUE
5313345,everything_else,78.29,SEA_BASS,3/19/13,6,2100,0.04,307,0.26,,US,1868,FALSE,0.13,4.55,TRUE
5313915,everything_else,213.3,MINNOW,3/19/13,1,2100,0.1,104,2.05,,US,2392,FALSE,0.13,5,TRUE
5318631,everything_else,2334.87,SEA_BASS,3/20/13,221,2099,1.11,411,5.68,4,US,26,FALSE,0.1,3.19,TRUE
5319881,everything_else,-1750.99,MINNOW,3/21/13,5,2098,-0.83,59,-29.68,4,US,262,FALSE,0.22,4.69,TRUE
5321237,everything_else,424.67,MINNOW,3/21/13,8,2098,0.2,97,4.38,,US,6,FALSE,0.09,5,TRUE
5322731,health_beauty,1231.66,DOLPHIN,3/21/13,922,2098,0.59,281,4.38,3,US,163,FALSE,0.09,4.92,TRUE
5324975,health_beauty,333.35,MINNOW,3/22/13,37,2097,0.16,201,1.66,4,US,5455,FALSE,0.04,3.67,TRUE
5326807,home_garden,34.62,MINNOW,3/22/13,6,2097,0.02,63,0.55,,US,239,FALSE,0.05,5,TRUE
5327749,parts_accessories,2566.25,DOLPHIN,3/22/13,902,2097,1.22,463,5.54,3,US,338,FALSE,0.05,4.56,TRUE
5337979,home_garden,340.9,MINNOW,3/25/13,95,2094,0.16,64,5.33,,US,308,FALSE,0.14,4.56,TRUE
5344879,everything_else,-75.73,SEA_BASS,3/26/13,5,2093,-0.04,219,-0.35,4,US,346,FALSE,0.11,5,TRUE
5345763,everything_else,394.37,MINNOW,3/26/13,4,2093,0.19,178,2.22,,US,31,FALSE,0.1,5,TRUE
5352133,fashion,3699.48,SEA_BASS,3/28/13,112,2091,1.77,429,8.62,4,US,20120,FALSE,0.06,5,TRUE
5356101,everything_else,144.54,MINNOW,3/29/13,479,2090,0.07,671,0.22,4,US,366,FALSE,0.01,5,TRUE
5361993,everything_else,202.37,MINNOW,3/31/13,142,2088,0.1,66,3.07,,IL,357,FALSE,0.08,5,TRUE
5363505,everything_else,-82.52,MINNOW,3/31/13,552,2088,-0.04,42,-1.96,,US,399,FALSE,0.17,5,TRUE
5364769,health_beauty,242.03,MINNOW,4/1/13,1023,2087,0.12,46,5.26,,US,170,FALSE,0.24,5,TRUE
5377295,fashion,503.7,DOLPHIN,4/3/13,21,2085,0.24,207,2.43,4,US,425,FALSE,0.06,4.17,TRUE
5378953,home_garden,1822.67,SEA_BASS,4/4/13,13,2084,0.87,240,7.59,,US,152,FALSE,0.07,5,TRUE
5380343,everything_else,1682.53,DOLPHIN,4/4/13,210,2084,0.81,1380,1.22,4,US,71,FALSE,0.12,4.82,TRUE
5380737,fashion,305.33,SEA_BASS,4/4/13,2,2084,0.15,293,1.04,,US,1896,FALSE,0.07,4.9,TRUE
5389685,fashion,281.28,SEA_BASS,4/7/13,16,2081,0.14,218,1.29,4,US,479,FALSE,0.04,4.11,TRUE
5393739,everything_else,36.96,MINNOW,4/8/13,4,2080,0.02,105,0.35,4,US,1508,FALSE,0.16,4.53,TRUE
5399479,everything_else,418.11,MINNOW,4/9/13,3,2079,0.2,162,2.58,4,US,424,FALSE,0.1,5,TRUE
5400595,everything_else,77.7,MINNOW,4/9/13,5,2079,0.04,70,1.11,,US,504,FALSE,0.06,4.5,TRUE
5405767,fashion,657.78,DOLPHIN,4/11/13,5,2077,0.32,119,5.53,,US,10,FALSE,0.07,5,TRUE
5413643,everything_else,349.97,MINNOW,4/13/13,12,2075,0.17,63,5.56,,US,1483,FALSE,0.08,5,TRUE
5438099,home_garden,289.16,MINNOW,4/19/13,53,2069,0.14,90,3.21,0,US,409,FALSE,0.23,3.86,TRUE
5448177,everything_else,92.49,MINNOW,4/22/13,402,2066,0.04,60,1.54,4,US,80,FALSE,0.1,4.33,TRUE
5449229,everything_else,526.96,SEA_BASS,4/22/13,9,2066,0.26,816,0.65,,US,2587,FALSE,0.05,4.95,TRUE
5456635,everything_else,-159.06,MINNOW,4/24/13,192,2064,-0.08,114,-1.4,4,US,4204,FALSE,0.12,5,TRUE
5464049,fashion,22.68,MINNOW,4/26/13,621,2062,0.01,89,0.25,4,US,1065,FALSE,0.07,5,TRUE
5470843,everything_else,17.34,SEA_BASS,4/28/13,2035,2060,0.01,5,3.47,4,US,15,FALSE,0.4,4,TRUE
5483313,parts_accessories,3117.26,DOLPHIN,5/1/13,33,2057,1.52,619,5.04,,US,12807,FALSE,0.06,3.86,TRUE
5487345,fashion,66.05,MINNOW,5/2/13,343,2056,0.03,123,0.54,,US,416,FALSE,0.04,5,TRUE
5494759,health_beauty,4005.17,DOLPHIN,5/4/13,316,2054,1.95,1213,3.3,3,LT,396,FALSE,0.02,4.59,TRUE
5497627,everything_else,1085.52,DOLPHIN,5/5/13,877,2053,0.53,177,6.13,4,US,849,FALSE,0.1,4.06,TRUE
5506501,everything_else,229.87,MINNOW,5/7/13,47,2051,0.11,70,3.28,,US,291,FALSE,0.09,3.67,TRUE
5508355,health_beauty,979.05,MINNOW,5/7/13,227,2051,0.48,69,14.19,,US,680,FALSE,0.01,5,TRUE
5512983,health_beauty,341.75,SEA_BASS,5/9/13,14,2049,0.17,210,1.63,0,US,763,FALSE,0.1,4.62,TRUE
5521395,parts_accessories,6677.75,DOLPHIN,5/11/13,9,2047,3.26,1076,6.21,4,TW,143,FALSE,0.09,4.77,TRUE
5521841,home_garden,-354.1,MINNOW,5/11/13,248,2047,-0.17,171,-2.07,,IL,122,FALSE,0.08,3.62,TRUE
5525471,everything_else,356.46,SEA_BASS,5/12/13,1080,2046,0.17,117,3.05,,US,100,FALSE,0.08,4.89,TRUE
5537641,everything_else,21.68,MINNOW,5/15/13,14,2043,0.01,53,0.41,,US,520,FALSE,0.15,4.5,TRUE
5542525,Sporting Goods,54.57,SEA_BASS,5/16/13,20,2042,0.03,280,0.19,,US,2358,FALSE,0.1,4.22,TRUE
5546559,everything_else,1253.22,SEA_BASS,5/18/13,333,2040,0.61,501,2.5,,US,302,FALSE,0.09,4.86,TRUE
5548093,everything_else,204.56,MINNOW,5/18/13,40,2040,0.1,73,2.8,0,US,529,FALSE,0.21,4.33,TRUE
5551223,everything_else,975.91,MINNOW,5/19/13,32,2039,0.48,149,6.55,3,US,3816,FALSE,0.13,4.7,TRUE
5555839,everything_else,23.89,MINNOW,5/20/13,18,2038,0.01,50,0.48,,US,403,FALSE,0.04,5,TRUE
5558305,everything_else,591.63,MINNOW,5/21/13,27,2037,0.29,62,9.54,4,US,476,FALSE,0.15,5,TRUE
5562247,everything_else,3.17,MINNOW,5/22/13,42,2036,0,97,0.03,,US,5060,FALSE,0.16,5,TRUE
5562649,everything_else,294.95,SEA_BASS,5/22/13,29,2036,0.14,250,1.18,,US,2825,FALSE,0.04,5,TRUE
5565983,home_garden,830.86,SEA_BASS,5/23/13,19,2035,0.41,322,2.58,4,US,45,FALSE,0.03,4.9,TRUE
5578565,everything_else,189.09,SEA_BASS,5/27/13,8,2031,0.09,270,0.7,,HK,1597,FALSE,0.07,4.16,TRUE
5582239,everything_else,-10.25,MINNOW,5/28/13,1237,2030,-0.01,53,-0.19,,US,8,FALSE,0.02,5,TRUE
5586457,everything_else,2013.63,DOLPHIN,5/29/13,14,2029,0.99,512,3.93,4,CN,525,FALSE,0.07,3.76,TRUE
5588773,everything_else,184.48,MINNOW,5/29/13,117,2029,0.09,178,1.04,4,US,302,FALSE,0.11,3.95,TRUE
5594921,everything_else,854.59,DOLPHIN,5/31/13,123,2027,0.42,76,11.24,,US,759,FALSE,0.11,4,TRUE
5595415,everything_else,372.37,MINNOW,5/31/13,803,2027,0.18,38,9.8,3,US,21,FALSE,0.08,5,TRUE
5605567,health_beauty,645.47,MINNOW,6/3/13,80,2024,0.32,108,5.98,,EG,279,FALSE,0.08,5,TRUE
5605955,everything_else,1758.79,SEA_BASS,6/3/13,8,2024,0.87,486,3.62,,US,4824,FALSE,0.12,4.52,TRUE
5606599,everything_else,301.77,SEA_BASS,6/4/13,28,2023,0.15,522,0.58,4,TH,1608,FALSE,0.1,4.87,TRUE
5606685,fashion,1.72,DOLPHIN,6/4/13,47,2023,0,110,0.02,,US,930,FALSE,0.06,4.43,TRUE
5607857,everything_else,2968.77,DOLPHIN,6/4/13,27,2023,1.47,144,20.62,,US,2423,FALSE,0.06,3.5,TRUE
5614171,everything_else,7216.91,DOLPHIN,6/5/13,29,2022,3.57,1375,5.25,4,US,337,FALSE,0.12,4.64,TRUE
5617411,fashion,93.55,MINNOW,6/6/13,1069,2021,0.05,61,1.53,,US,1253,FALSE,0,0,TRUE
5622745,everything_else,788.56,MINNOW,6/7/13,82,2020,0.39,115,6.86,4,MY,23,FALSE,0.11,4.38,TRUE
5623855,health_beauty,1772.14,SEA_BASS,6/8/13,9,2019,0.88,384,4.61,,US,448,FALSE,0.07,5,TRUE
5624407,everything_else,853.88,MINNOW,6/8/13,21,2019,0.42,64,13.34,4,US,32,FALSE,0.11,5,TRUE
5624839,everything_else,-408.32,MINNOW,6/8/13,108,2019,-0.2,71,-5.75,,US,140,FALSE,0.06,4,TRUE
5627283,fashion,4070.9,DOLPHIN,6/9/13,18,2018,2.02,357,11.4,,US,82,FALSE,0.13,4.91,TRUE
5644035,everything_else,737.41,DOLPHIN,6/13/13,72,2014,0.37,284,2.6,16,US,2606,FALSE,0.06,4.56,TRUE
5645245,everything_else,394.62,MINNOW,6/14/13,56,2013,0.2,57,6.92,,US,28,FALSE,0.04,5,TRUE
5647855,everything_else,108.3,MINNOW,6/14/13,2,2013,0.05,74,1.46,,US,13,FALSE,0.3,5,TRUE
5650831,everything_else,65.36,MINNOW,6/15/13,9,2012,0.03,155,0.42,,US,145,FALSE,0.14,4.71,TRUE
5651653,health_beauty,379.65,MINNOW,6/16/13,4,2011,0.19,99,3.83,,IL,345,FALSE,0.05,4.2,TRUE
5651809,everything_else,22.96,SEA_BASS,6/16/13,449,2011,0.01,244,0.09,,EG,145,FALSE,0.29,4.92,TRUE
5662495,everything_else,284.97,DOLPHIN,6/18/13,149,2009,0.14,97,2.94,,US,1307,FALSE,0.02,3,TRUE
5662903,health_beauty,1383.82,DOLPHIN,6/18/13,764,2009,0.69,309,4.48,,US,358,FALSE,0.08,4.85,TRUE
5664149,everything_else,98.81,MINNOW,6/19/13,15,2008,0.05,77,1.28,4,TH,3,FALSE,0.1,5,TRUE
5672395,everything_else,744.1,SEA_BASS,6/21/13,54,2006,0.37,277,2.69,,US,88,FALSE,0.05,4.69,TRUE
5673945,everything_else,838.46,SEA_BASS,6/21/13,9,2006,0.42,771,1.09,4,US,63,FALSE,0.51,4.98,TRUE
5676071,home_garden,491.56,MINNOW,6/22/13,0,2005,0.25,93,5.29,,GB,40,FALSE,0.05,5,TRUE
5680493,health_beauty,80.41,MINNOW,6/23/13,180,2004,0.04,172,0.47,,US,26,FALSE,0.08,4.86,TRUE
5683485,everything_else,248.44,DOLPHIN,6/24/13,28,2003,0.12,98,2.54,,US,878,FALSE,0.1,4.2,TRUE
5684901,home_garden,193.46,MINNOW,6/24/13,49,2003,0.1,68,2.85,4,US,56,FALSE,0.06,5,TRUE
5687773,everything_else,76.69,SEA_BASS,6/25/13,82,2002,0.04,243,0.32,,US,276,FALSE,0.14,4.66,TRUE
5693599,everything_else,156.64,MINNOW,6/26/13,713,2001,0.08,102,1.54,4,US,136,FALSE,0.12,5,TRUE
5696901,fashion,70.88,MINNOW,6/27/13,102,2000,0.04,78,0.91,4,US,1137,FALSE,0.09,3.29,TRUE
5702147,health_beauty,316.91,MINNOW,6/28/13,19,1999,0.16,171,1.85,4,US,343,FALSE,0.12,4.5,TRUE
5706597,health_beauty,437.36,MINNOW,6/29/13,74,1998,0.22,74,5.91,,IL,147,FALSE,0.07,3.8,TRUE
5718609,everything_else,284.85,MINNOW,7/2/13,5,1995,0.14,229,1.24,,US,12,FALSE,0.11,4.92,TRUE
5720437,everything_else,21.49,MINNOW,7/2/13,146,1995,0.01,46,0.47,4,US,780,FALSE,0.17,4.5,TRUE
5726213,everything_else,-20.41,MINNOW,7/4/13,485,1993,-0.01,76,-0.27,,US,296,FALSE,0.08,5,TRUE
5728857,everything_else,24.06,MINNOW,7/5/13,40,1992,0.01,92,0.26,,CN,412,FALSE,0.08,3.86,TRUE
5735871,everything_else,13.14,MINNOW,7/6/13,220,1991,0.01,69,0.19,3,US,805,FALSE,0.06,5,TRUE
5738557,everything_else,715.01,SEA_BASS,7/7/13,15,1990,0.36,219,3.26,,RU,309,FALSE,0.09,4.75,TRUE
5758835,health_beauty,2679.19,DOLPHIN,7/11/13,13,1986,1.35,784,3.42,3,GB,48,FALSE,0.03,3.62,TRUE
5759245,everything_else,802.71,MINNOW,7/11/13,14,1986,0.4,215,3.73,,US,11,FALSE,0.05,5,TRUE
5763681,everything_else,1547.79,DOLPHIN,7/12/13,1081,1985,0.78,89,17.39,4,CN,11983,FALSE,0.07,5,TRUE
5763845,fashion,513.16,SEA_BASS,7/12/13,9,1985,0.26,243,2.11,,IL,42,FALSE,0.05,4,TRUE
5766617,everything_else,-69.21,MINNOW,7/12/13,134,1985,-0.03,62,-1.12,,US,329,FALSE,0.05,5,TRUE
5768237,fashion,225.25,MINNOW,7/13/13,14,1984,0.11,106,2.13,,US,437,FALSE,0.09,4.7,TRUE
5772307,everything_else,-6.74,MINNOW,7/14/13,16,1983,0,64,-0.11,,US,772,FALSE,0.16,5,TRUE
5778509,home_garden,346.84,SEA_BASS,7/15/13,10,1982,0.17,362,0.96,,US,667,FALSE,0.04,4.57,TRUE
5789073,health_beauty,185.49,SEA_BASS,7/17/13,1,1980,0.09,294,0.63,,US,80,FALSE,0.06,4.76,TRUE
5797227,everything_else,35.55,SEA_BASS,7/19/13,9,1978,0.02,212,0.17,,UA,372,FALSE,0.07,4.73,TRUE
5804447,everything_else,149.17,MINNOW,7/20/13,68,1977,0.08,70,2.13,,US,90,FALSE,0.13,4.78,TRUE
5809893,everything_else,60.54,MINNOW,7/22/13,37,1975,0.03,39,1.55,,US,1178,FALSE,0.05,3,TRUE
5816743,home_garden,361.82,DOLPHIN,7/23/13,650,1974,0.18,41,8.82,,US,154,FALSE,0.07,5,TRUE
5819035,everything_else,785.96,SEA_BASS,7/23/13,1260,1974,0.4,170,4.62,5,US,22,FALSE,0.04,5,TRUE
5826903,home_garden,368.41,SEA_BASS,7/25/13,12,1972,0.19,242,1.52,3,US,1134,FALSE,0.05,4.5,TRUE
5831279,health_beauty,70.24,MINNOW,7/26/13,69,1971,0.04,108,0.65,,US,14,FALSE,0.05,5,TRUE
5846211,everything_else,456.05,SEA_BASS,7/30/13,13,1967,0.23,815,0.56,,US,1537,FALSE,0.06,4.73,TRUE
5850577,everything_else,36.62,MINNOW,7/31/13,17,1966,0.02,37,0.99,,US,7,FALSE,0.05,5,TRUE
5854345,everything_else,-9.15,MINNOW,7/31/13,68,1966,0,69,-0.13,,US,658,FALSE,0.1,4.43,TRUE
5862883,everything_else,1261.21,MINNOW,8/2/13,83,1964,0.64,112,11.26,,US,0,FALSE,0.09,5,TRUE
5868123,fashion,113.59,MINNOW,8/4/13,10,1962,0.06,95,1.2,,US,63,FALSE,0.03,5,TRUE
5868573,everything_else,470.11,SEA_BASS,8/4/13,2,1962,0.24,970,0.48,,US,283,FALSE,0.02,4.92,TRUE
5876891,everything_else,150.49,MINNOW,8/6/13,33,1960,0.08,154,0.98,,US,299,FALSE,0.1,4.88,TRUE
5881189,everything_else,338.68,SEA_BASS,8/7/13,27,1959,0.17,213,1.59,,US,164,FALSE,0.12,4.15,TRUE
5889275,everything_else,118.14,MINNOW,8/8/13,3,1958,0.06,54,2.19,0,US,234,FALSE,0.5,5,TRUE
5892919,everything_else,13.31,MINNOW,8/9/13,7,1957,0.01,102,0.13,4,US,2088,FALSE,0.12,4.83,TRUE
5893227,everything_else,64.99,MINNOW,8/9/13,423,1957,0.03,97,0.67,4,JP,254,FALSE,0.13,4.15,TRUE
5916089,everything_else,42.43,MINNOW,8/15/13,96,1951,0.02,165,0.26,4,US,1558,FALSE,0.13,4.95,TRUE
5929225,everything_else,292.73,MINNOW,8/19/13,7,1947,0.15,62,4.72,0,US,2,FALSE,0.03,5,TRUE
5934149,everything_else,51.8,MINNOW,8/20/13,77,1946,0.03,85,0.61,4,US,59,FALSE,0.32,4.85,TRUE
5950659,fashion,-21.98,DOLPHIN,8/25/13,31,1941,-0.01,204,-0.11,,US,9446,FALSE,0.09,5,TRUE
5951037,home_garden,2775.54,DOLPHIN,8/25/13,75,1941,1.43,337,8.24,,US,311,FALSE,0.06,4.5,TRUE
5952839,everything_else,738.48,MINNOW,8/25/13,17,1941,0.38,139,5.31,,CN,809,FALSE,0.1,4.71,TRUE
5954187,everything_else,1105.75,DOLPHIN,8/26/13,4,1940,0.57,929,1.19,4,US,8467,FALSE,0.07,4.44,TRUE
5958099,jewelry_watches,1576.55,DOLPHIN,8/27/13,10,1939,0.81,95,16.6,0,US,21,FALSE,0.12,5,TRUE
5958271,health_beauty,46.22,DOLPHIN,8/27/13,184,1939,0.02,110,0.42,,US,21,FALSE,0.05,5,TRUE
5966613,everything_else,1163.34,SEA_BASS,8/29/13,7,1937,0.6,263,4.42,,GB,1,FALSE,0.11,4.72,TRUE
5968699,health_beauty,717.04,SEA_BASS,8/30/13,5,1936,0.37,488,1.47,,US,2029,FALSE,0.06,4.19,TRUE
5970551,fashion,827.92,MINNOW,8/30/13,16,1936,0.43,118,7.02,,US,180,FALSE,0.05,4.67,TRUE
5975381,everything_else,16.38,MINNOW,9/1/13,1167,1934,0.01,16,1.02,4,US,39,FALSE,0.13,1,TRUE
5977305,jewelry_watches,411.17,SEA_BASS,9/1/13,37,1934,0.21,216,1.9,,CN,5252,FALSE,0.08,3.82,TRUE
5992329,fashion,79.85,MINNOW,9/5/13,642,1930,0.04,40,2,,MY,1827,FALSE,0.08,5,TRUE
5995389,home_garden,940.19,SEA_BASS,9/6/13,5,1929,0.49,767,1.23,,US,250,FALSE,0.05,4.89,TRUE
5999227,home_garden,1766.13,DOLPHIN,9/7/13,6,1928,0.92,306,5.77,4,US,126,FALSE,0.13,4.9,TRUE
6001203,fashion,345.73,MINNOW,9/7/13,109,1928,0.18,149,2.32,,US,189,FALSE,0.11,5,TRUE
6003331,parts_accessories,6033.34,DOLPHIN,9/8/13,2,1927,3.13,1449,4.16,,US,1495,FALSE,0.08,4.07,TRUE
6010239,fashion,214.95,MINNOW,9/10/13,22,1925,0.11,72,2.99,,US,1059,FALSE,0.06,5,TRUE
6011257,fashion,4171.08,DOLPHIN,9/10/13,13,1925,2.17,1435,2.91,4,US,1843,FALSE,0.05,4.52,TRUE
6012819,health_beauty,1108.16,MINNOW,9/10/13,12,1925,0.58,125,8.87,4,US,738,FALSE,0.14,4.76,TRUE
6028891,everything_else,243.88,SEA_BASS,9/14/13,12,1921,0.13,314,0.78,4,US,1202,FALSE,0.08,5,TRUE
6030725,home_garden,343.24,MINNOW,9/15/13,40,1920,0.18,42,8.17,,IE,305,FALSE,0.1,5,TRUE
6034459,everything_else,108.11,MINNOW,9/16/13,56,1919,0.06,66,1.64,,US,13,FALSE,0.09,5,TRUE
6035451,everything_else,0.52,MINNOW,9/16/13,68,1919,0,55,0.01,,US,910,FALSE,0.15,5,TRUE
6035965,everything_else,1970.87,DOLPHIN,9/16/13,16,1919,1.03,310,6.36,,HK,458,FALSE,0.08,3.88,TRUE
6037495,everything_else,251.25,SEA_BASS,9/16/13,45,1919,0.13,1108,0.23,,US,128,FALSE,0.04,4.83,TRUE
6046691,everything_else,389.83,MINNOW,9/19/13,18,1916,0.2,100,3.9,,US,4496,FALSE,0.11,4.45,TRUE
6049627,everything_else,19.61,MINNOW,9/19/13,751,1916,0.01,50,0.39,2,US,8,FALSE,1,5,TRUE
6050833,home_garden,53.95,MINNOW,9/20/13,102,1915,0.03,24,2.25,,US,336,FALSE,0,0,TRUE
6053283,everything_else,216.15,MINNOW,9/20/13,4,1915,0.11,129,1.68,4,US,6083,FALSE,0.12,4.38,TRUE
6054879,jewelry_watches,91.49,MINNOW,9/21/13,29,1914,0.05,103,0.89,,US,845,FALSE,0.21,4.64,TRUE
6054931,everything_else,82.44,MINNOW,9/21/13,35,1914,0.04,39,2.11,,US,183,FALSE,0.38,5,TRUE
6055527,jewelry_watches,156.46,MINNOW,9/21/13,17,1914,0.08,104,1.5,,US,583,FALSE,0.1,4.6,TRUE
6061493,everything_else,387.23,SEA_BASS,9/22/13,10,1913,0.2,371,1.04,,US,30,FALSE,0.09,4.31,TRUE
6068025,fashion,40.77,SEA_BASS,9/24/13,1639,1911,0.02,71,0.57,4,CA,40540,FALSE,0.03,1,TRUE
6069713,everything_else,84.41,MINNOW,9/24/13,1,1911,0.04,157,0.54,,US,2,FALSE,0.2,5,TRUE
6072109,everything_else,-54.29,MINNOW,9/25/13,33,1910,-0.03,56,-0.97,0,US,1,FALSE,0.11,4.67,TRUE
6079471,everything_else,1992.58,DOLPHIN,9/27/13,212,1908,1.04,491,4.06,,US,333,FALSE,0.08,5,TRUE
6080829,everything_else,1022.63,MINNOW,9/27/13,1,1908,0.54,139,7.36,4,US,139,FALSE,0.13,4,TRUE
6083377,parts_accessories,319.26,MINNOW,9/28/13,38,1907,0.17,91,3.51,,US,388,FALSE,0.1,5,TRUE
6087881,everything_else,597.85,SEA_BASS,9/29/13,2,1906,0.31,297,2.01,4,US,477,FALSE,0.07,4.55,TRUE
6090021,everything_else,28.28,MINNOW,9/30/13,50,1905,0.01,87,0.33,,US,1096,FALSE,0.26,5,TRUE
6090841,health_beauty,4380.82,DOLPHIN,9/30/13,2,1905,2.3,1085,4.04,,US,352,FALSE,0.05,4.36,TRUE
6091375,home_garden,1012.65,DOLPHIN,9/30/13,9,1905,0.53,104,9.74,,US,279,FALSE,0.11,3.73,TRUE
6095385,everything_else,18.64,MINNOW,10/1/13,24,1904,0.01,66,0.28,3,US,5,FALSE,0.08,5,TRUE
6096571,fashion,1604.94,MINNOW,10/1/13,609,1904,0.84,161,9.97,,US,25,FALSE,0.03,3.8,TRUE
