seller_id,offers,amount,order_value,sum_fvf,order_fvf_value
1289429,2,70.34,35.17,3.68,1.84
1301053,1,24.98,24.98,2.60,2.60
1305156,2,103.57,51.79,11.23,5.62
1306601,4,171.87,42.97,31.64,7.91
1317825,1,12.66,12.66,1.65,1.65
1320457,20,332.40,16.62,28.59,1.43
1328949,2,40.00,20.00,3.60,1.80
1331739,1,36.94,36.94,2.70,2.70
1333897,1,62.07,62.07,1.82,1.82
1337638,2,60.32,30.16,4.27,2.14
1353517,3,56.80,18.93,2.85,0.95
1359597,1,155.18,155.18,0.00,0.00
1360321,8,256.30,32.04,19.98,2.50
1362002,1,16.48,16.48,2.14,2.14
1362051,1,49.00,49.00,1.72,1.72
1373269,1,9.99,9.99,0.90,0.90
1381988,1,49.50,49.50,2.97,2.97
1385816,1,339.00,339.00,11.87,11.87
1391959,2,23.50,11.75,1.22,0.61
1391999,1,15.99,15.99,3.04,3.04
1405496,2,59.37,29.69,11.28,5.64
1410959,1,11.51,11.51,0.75,0.75
1427932,1,13.00,13.00,1.69,1.69
1428251,2,43.63,21.82,3.43,1.72
1430542,2,22.62,11.31,1.67,0.84
1434077,1,49.85,49.85,5.18,5.18
1441271,2,80.80,40.40,7.27,3.64
1442126,1,15.00,15.00,,0.00
1447815,1,47.91,47.91,11.37,11.37
1453190,1,25.95,25.95,3.37,3.37
1454689,2,46.43,23.22,2.86,1.43
1456839,2,14.89,7.45,1.00,0.50
1465144,2,33.84,16.92,4.40,2.20
1466825,2,189.94,94.97,17.10,8.55
1468547,2,41.48,20.74,3.56,1.78
1477659,1,8.79,8.79,0.50,0.50
1480048,2,42.72,21.36,4.79,2.40
1481832,9,1317.04,146.34,149.35,16.59
1483763,1,12.99,12.99,0.90,0.90
1494955,1,24.74,24.74,3.22,3.22
1512448,10,587.32,58.73,99.86,9.99
1523125,1,5.97,5.97,0.50,0.50
1533424,4,149.54,37.39,8.53,2.13
1548354,5,197.75,39.55,13.69,2.74
1549818,6,122.93,20.49,36.88,6.15
1556952,4,509.82,127.46,49.63,12.41
1566622,1,245.00,245.00,8.58,8.58
1569065,4,96.59,24.15,5.30,1.33
1570167,2,71.89,35.95,4.31,2.16
1575123,1,39.00,39.00,1.02,1.02
1575844,1,9.99,9.99,0.50,0.50
1576108,2,127.26,63.63,10.10,5.05
1578522,1,34.95,34.95,1.22,1.22
1586432,5,142.40,28.48,18.49,3.70
1592541,1,60.50,60.50,6.57,6.57
1595082,5,229.97,45.99,41.80,8.36
1600217,2,21.90,10.95,1.00,0.50
1608747,3,98.73,32.91,15.25,5.08
1610337,1,209.00,209.00,0.00,0.00
1615383,1,13.94,13.94,1.29,1.29
1620116,1,43.99,43.99,5.20,5.20
1620212,1,16.20,16.20,1.46,1.46
1627592,1,118.80,118.80,10.69,10.69
1635491,2,39.48,19.74,2.30,1.15
1636211,1,10.90,10.90,1.31,1.31
1641551,1,29.35,29.35,2.64,2.64
1644490,3,183.86,61.29,14.30,4.77
1646424,3,26.50,8.83,1.72,0.57
1648066,1,5.78,5.78,0.52,0.52
1648240,5,208.58,41.72,38.12,7.62
1691581,2,34.73,17.37,4.52,2.26
1694061,15,560.96,37.40,41.72,2.78
1716111,1,17.33,17.33,0.00,0.00
1724651,3,774.34,258.11,73.31,24.44
1852291,10,272.97,27.30,14.59,1.46
1871411,31,969.98,31.29,94.15,3.04
1892141,2,26.67,13.34,1.00,0.50
1950011,13,343.40,26.42,28.10,2.16
2019971,2,26.70,13.35,1.51,0.76
2039661,1,185.85,185.85,6.15,6.15
2046941,1,12.69,12.69,0.50,0.50
2098291,3,45.56,15.19,4.65,1.55
2128821,6,368.56,61.43,17.30,2.88
2179001,2,14.97,7.49,1.22,0.61
2184381,1,84.00,84.00,9.62,9.62
2198431,1,39.59,39.59,7.52,7.52
2223161,1,174.99,174.99,14.85,14.85
2420331,1,15.75,15.75,1.27,1.27
2428491,7,659.59,94.23,55.51,7.93
2447351,1,26.99,26.99,0.77,0.77
2482111,2,425.11,212.56,24.90,12.45
2513761,3,50.90,16.97,3.43,1.14
2559371,2,53.75,26.88,6.98,3.49
2608101,1,14.48,14.48,1.04,1.04
2627531,2,105.64,52.82,14.26,7.13
2673191,2,318.44,159.22,14.33,7.17
2772861,4,204.82,51.21,12.35,3.09
2781591,5,188.49,37.70,33.58,6.72
2807131,2,85.75,42.88,9.85,4.93
2904721,1,22.10,22.10,1.69,1.69
3058011,2,112.58,56.29,8.51,4.26
3068971,5,66.38,13.28,2.50,0.50
3080421,24,989.22,41.22,156.09,6.50
3164801,1,108.94,108.94,15.84,15.84
3170621,1,17.86,17.86,1.29,1.29
3201901,26,697.76,26.84,53.32,2.05
3270001,3,101.50,33.83,9.14,3.05
3302041,1,25.00,25.00,0.70,0.70
3325991,14,136.42,9.74,12.48,0.89
3353891,3,90.24,30.08,12.11,4.04
3373361,5,143.39,28.68,7.76,1.55
3407311,20,3652.90,182.65,285.43,14.27
3486321,2,24.31,12.16,1.63,0.82
3541651,1,18.50,18.50,0.53,0.53
3553031,7,177.96,25.42,11.51,1.64
3582481,2,444.72,222.36,40.03,20.02
3585991,6,526.00,87.67,42.03,7.01
3652241,8,108.67,13.58,5.00,0.63
3677531,22,428.31,19.47,65.17,2.96
3742541,1,24.95,24.95,0.70,0.70
3743801,25,2079.47,83.18,94.12,3.76
3831611,4,65.45,16.36,5.43,1.36
3840401,2,38.39,19.20,2.61,1.31
3885299,6,745.95,124.33,81.50,13.58
3898959,1,144.05,144.05,4.69,4.69
3904921,3,392.17,130.72,34.56,11.52
3914095,2,2.98,1.49,1.00,0.50
3917429,1,12.99,12.99,1.17,1.17
3929529,2,34.67,17.34,1.07,0.54
3934939,3,96.71,32.24,7.36,2.45
3945857,1,23.99,23.99,2.16,2.16
3981497,5,133.56,26.71,13.68,2.74
3984901,96,2433.84,25.35,358.41,3.73
3984983,4,341.95,85.49,16.10,4.03
3992545,7,283.03,40.43,30.25,4.32
4000601,5,223.16,44.63,17.93,3.59
4006097,6,166.09,27.68,16.36,2.73
4007277,1,49.99,49.99,0.00,0.00
4017425,64,7243.39,113.18,592.81,9.26
4028651,1,34.46,34.46,0.93,0.93
4039257,1,7.49,7.49,0.50,0.50
4050883,2,32.42,16.21,2.12,1.06
4074909,8,116.92,14.62,7.90,0.99
4082583,2,29.62,14.81,8.88,4.44
4089205,1,150.75,150.75,0.00,0.00
4090167,1,20.08,20.08,1.54,1.54
4106075,1,31.28,31.28,0.87,0.87
4111057,2,26.42,13.21,2.06,1.03
4112355,4,649.70,162.43,47.87,11.97
4113047,1,67.80,67.80,11.76,11.76
4115539,1,6.00,6.00,0.50,0.50
4118619,1,29.78,29.78,0.00,0.00
4119871,1,63.10,63.10,8.50,8.50
4123559,3,130.69,43.56,12.18,4.06
4125417,1,25.00,25.00,0.70,0.70
4127881,1,362.45,362.45,31.72,31.72
4129257,1,26.98,26.98,0.00,0.00
4130067,9,1345.03,149.45,80.20,8.91
4137395,1,9.89,9.89,0.89,0.89
4138253,3,102.86,34.29,7.36,2.45
4138359,2,42.00,21.00,0.50,0.25
4139341,7,262.84,37.55,14.41,2.06
4140581,7,158.30,22.61,14.24,2.03
4142817,1,123.75,123.75,16.09,16.09
4149425,3,510.00,170.00,26.28,8.76
4156869,2,28.87,14.44,1.93,0.97
4159511,17,1917.65,112.80,200.45,11.79
4161967,2,15.00,7.50,0.50,0.25
4164625,1,22.94,22.94,1.71,1.71
4165335,2,68.86,34.43,6.19,3.10
4170919,1,25.98,25.98,2.34,2.34
4176485,2,93.83,46.92,3.48,1.74
4179715,6,203.33,33.89,31.72,5.29
4180623,1,58.50,58.50,5.27,5.27
4180833,2,44.40,22.20,4.00,2.00
4182667,1,95.00,95.00,18.05,18.05
4186657,4,81.85,20.46,5.76,1.44
4190427,3,18.88,6.29,1.72,0.57
4200341,4,107.54,26.89,19.72,4.93
4204505,1,44.00,44.00,8.36,8.36
4210005,1,58.29,58.29,11.08,11.08
4214961,7,261.50,37.36,11.36,1.62
4216731,1,6.00,6.00,0.50,0.50
4221109,5,309.59,61.92,22.14,4.43
4222337,1,8.44,8.44,0.50,0.50
4222911,1,35.99,35.99,1.26,1.26
4231581,1,39.50,39.50,7.51,7.51
4233447,2,69.90,34.95,6.30,3.15
4235505,1,18.95,18.95,2.46,2.46
4235989,3,224.97,74.99,31.84,10.61
4247473,4,179.17,44.79,19.78,4.95
4249241,29,1034.92,35.69,85.68,2.95
4252807,1,50.96,50.96,4.59,4.59
4257413,1,9.99,9.99,1.30,1.30
4261407,3,72.51,24.17,5.53,1.84
4280751,1,10.95,10.95,0.90,0.90
4280781,1,8.99,8.99,0.50,0.50
4291937,5,30.36,6.07,2.78,0.56
4292011,1,3.75,3.75,0.50,0.50
4292447,4,174.39,43.60,28.14,7.04
4292915,2,758.70,379.35,29.53,14.77
4298865,2,35.49,17.75,2.84,1.42
4310221,71,7469.52,105.20,223.85,3.15
4310287,68,4013.11,59.02,368.55,5.42
4312965,27,1712.29,63.42,141.24,5.23
4313521,2,51.97,25.99,5.23,2.62
4317147,76,1161.85,15.29,168.88,2.22
4318923,67,7424.69,110.82,531.59,7.93
4319849,7,173.75,24.82,6.10,0.87
4321423,2,61.70,30.85,0.88,0.44
4327531,10,1287.51,128.75,93.49,9.35
4328907,2,389.75,194.88,13.64,6.82
4331799,2,224.75,112.38,14.85,7.43
4334623,1,25.84,25.84,1.43,1.43
4335175,31,786.45,25.37,66.18,2.13
4336653,14,1472.74,105.20,51.57,3.68
4339773,1,46.09,46.09,1.40,1.40
4340315,1,133.20,133.20,7.39,7.39
4342691,3,74.94,24.98,5.94,1.98
4345549,1,238.45,238.45,20.56,20.56
4352897,30,6166.50,205.55,237.54,7.92
4353403,10,502.55,50.26,28.49,2.85
4354571,3,132.25,44.08,4.24,1.41
4354721,1,21.96,21.96,1.44,1.44
4362663,26,1180.97,45.42,58.42,2.25
4362945,6,506.43,84.41,17.03,2.84
4366095,6,436.86,72.81,56.80,9.47
4367041,1,12.82,12.82,1.67,1.67
4368531,1,99.99,99.99,30.00,30.00
4369027,28,7887.00,281.68,638.85,22.82
4370533,5,203.40,40.68,15.82,3.16
4372421,36,484.77,13.47,17.73,0.49
4375367,10,1535.18,153.52,142.90,14.29
4376021,2,29.69,14.85,1.51,0.76
4376069,18,754.79,41.93,26.55,1.48
4376391,1,15.83,15.83,0.95,0.95
4387293,4,100.00,25.00,6.62,1.66
4387863,10,153.10,15.31,8.54,0.85
4399323,1,23.00,23.00,2.99,2.99
4400283,17,3885.09,228.53,381.66,22.45
4403491,7,312.94,44.71,43.70,6.24
4405523,2,87.98,43.99,6.88,3.44
4420181,2,66.00,33.00,2.96,1.48
4423773,53,16978.80,320.35,544.76,10.28
4426711,3,140.72,46.91,15.70,5.23
4429497,4,196.00,49.00,21.90,5.48
4434699,1,119.99,119.99,10.44,10.44
4435375,2,122.08,61.04,4.08,2.04
4439381,3,549.70,183.23,31.17,10.39
4441313,5,1361.99,272.40,47.32,9.46
4441375,1,416.25,416.25,14.57,14.57
4442297,1,11.42,11.42,0.71,0.71
4443159,9,557.46,61.94,36.41,4.05
4455085,223,11262.74,50.51,921.04,4.13
4460567,1,73.52,73.52,5.72,5.72
4461113,2,107.75,53.88,9.90,4.95
4462339,2,63.22,31.61,2.13,1.07
4463099,2,79.18,39.59,0.00,0.00
4463651,4,115.80,28.95,10.44,2.61
4469725,14,380.52,27.18,34.64,2.47
4477397,5,101.88,20.38,9.17,1.83
4482685,7,14458.00,2065.43,27.24,3.89
4484577,1,12.20,12.20,0.56,0.56
4490661,5,212.79,42.56,17.96,3.59
4491153,1,8.50,8.50,0.50,0.50
4491673,1,50.50,50.50,3.65,3.65
4501545,4,540.00,135.00,26.60,6.65
4504025,2,35.36,17.68,1.86,0.93
4509015,1,25.65,25.65,0.00,0.00
4512193,2,120.62,60.31,9.12,4.56
4513175,1,6.93,6.93,0.90,0.90
4515901,1,18.48,18.48,1.35,1.35
4521143,23,3467.84,150.78,112.72,4.90
4522105,2,169.35,84.68,15.25,7.63
4527369,5,225.50,45.10,17.73,3.55
4536895,1,113.00,113.00,9.27,9.27
4540615,23,580.30,25.23,70.77,3.08
4557329,1,93.67,93.67,11.33,11.33
4557493,3,472.75,157.58,84.13,28.04
4563687,1,180.00,180.00,32.30,32.30
4564899,14,180.53,12.90,15.88,1.13
4570289,1,329.98,329.98,28.80,28.80
4575321,1,29.70,29.70,2.67,2.67
4578213,2,46.51,23.26,1.83,0.92
4591057,5,300.00,60.00,13.25,2.65
4595697,7,221.83,31.69,3.19,0.46
4596639,2,87.02,43.51,16.54,8.27
4614467,1,39.90,39.90,1.40,1.40
4616045,1,24.75,24.75,3.22,3.22
4617869,12,1727.21,143.93,67.66,5.64
4622141,2,33.98,16.99,3.66,1.83
4625185,6,370.84,61.81,48.99,8.17
4627137,2,547.98,273.99,47.51,23.76
4630039,2,260.00,130.00,18.58,9.29
4632425,1,47.96,47.96,1.33,1.33
4634873,5,743.39,148.68,58.29,11.66
4647375,3,645.25,215.08,81.12,27.04
4652815,2,35.85,17.93,1.41,0.71
4656035,1,50.69,50.69,3.66,3.66
4658083,3,82.97,27.66,6.84,2.28
4658853,1,54.89,54.89,7.14,7.14
4661417,7,540.92,77.27,63.83,9.12
4664039,2,24.75,12.38,2.81,1.41
4664219,2,119.98,59.99,4.20,2.10
4679617,6,175.70,29.28,11.97,2.00
4684203,2,216.50,108.25,7.58,3.79
4696965,4,54.93,13.73,4.40,1.10
4710315,1,9.56,9.56,0.50,0.50
4724529,2,49.68,24.84,6.33,3.17
4751295,5,112.27,22.45,14.58,2.92
4768305,1,39.40,39.40,2.69,2.69
4791075,1,24.50,24.50,2.21,2.21
4802851,2,85.19,42.60,0.00,0.00
4814345,2,16.00,8.00,1.00,0.50
4840047,1,42.90,42.90,2.96,2.96
4871009,11,217.99,19.82,21.09,1.92
4877481,200,3034.85,15.17,885.54,4.43
4894805,3,138.56,46.19,18.01,6.00
4913647,3,24.90,8.30,1.72,0.57
4935107,3,104.87,34.96,8.56,2.85
4935667,1,629.00,629.00,46.94,46.94
4953713,1,49.49,49.49,6.43,6.43
4958265,1,9.99,9.99,0.50,0.50
4968849,1,82.44,82.44,6.75,6.75
4981809,1,55.00,55.00,4.95,4.95
4989041,2,13.14,6.57,1.00,0.50
4997459,1,49.99,49.99,4.50,4.50
4998007,2,46.32,23.16,2.83,1.42
5003209,3,75.87,25.29,17.67,5.89
5005649,1,59.98,59.98,5.40,5.40
5010927,1,4.27,4.27,0.50,0.50
5020533,2,80.27,40.14,9.13,4.57
5029903,3,346.84,115.61,54.03,18.01
5043859,1,93.41,93.41,2.92,2.92
5060839,1,14.99,14.99,1.35,1.35
5064299,6,503.73,83.96,91.17,15.20
5073475,3,165.96,55.32,5.80,1.93
5074609,4,24.00,6.00,2.00,0.50
5078877,2,89.98,44.99,8.10,4.05
5080475,13,211.28,16.25,17.14,1.32
5092959,6,114.32,19.05,16.03,2.67
5098787,1,2.23,2.23,0.03,0.03
5104935,3,73.89,24.63,6.36,2.12
5107265,2,38.00,19.00,3.42,1.71
5110835,19,2717.14,143.01,214.65,11.30
5117107,1,12.99,12.99,2.08,2.08
5119279,1,1657.00,1657.00,62.36,62.36
5124275,1,17.70,17.70,0.00,0.00
5136659,1,20.00,20.00,1.80,1.80
5137055,4,129.65,32.41,7.71,1.93
5138747,3,103.99,34.66,16.64,5.55
5139043,22,815.65,37.08,85.20,3.87
5139275,1,15.77,15.77,1.30,1.30
5151471,2,34.80,17.40,1.16,0.58
5153433,31,632.14,20.39,33.28,1.07
5154029,1,28.79,28.79,3.15,3.15
5154851,2,62.40,31.20,5.74,2.87
5159437,3,58.55,19.52,7.09,2.36
5166277,21,289.00,13.76,27.21,1.30
5173197,2,110.00,55.00,33.00,16.50
5176001,3,49.58,16.53,3.73,1.24
5178283,1,53.36,53.36,1.52,1.52
5180357,1,47.95,47.95,6.23,6.23
5180461,3,69.85,23.28,6.30,2.10
5183243,2,29.85,14.93,3.76,1.88
5184101,2,31.41,15.71,2.83,1.42
5185711,7,94.17,13.45,5.99,0.86
5188835,15,1421.27,94.75,167.10,11.14
5215725,2,89.94,44.97,8.10,4.05
5216891,3,138.94,46.31,11.97,3.99
5217033,5,69.51,13.90,3.33,0.67
5217273,1,19.79,19.79,2.57,2.57
5218305,9,171.82,19.09,23.56,2.62
5253953,1,40.00,40.00,1.40,1.40
5261813,1,29.69,29.69,4.75,4.75
5263715,1,25.00,25.00,0.88,0.88
5269503,1,33.95,33.95,3.06,3.06
5269989,1,100.89,100.89,8.18,8.18
5276693,2,22.39,11.20,1.79,0.90
5291257,10,305.78,30.58,28.59,2.86
5294371,1,12.50,12.50,1.44,1.44
5294429,1,19.99,19.99,3.80,3.80
5295859,38,572.36,15.06,62.68,1.65
5296379,4,183.98,46.00,20.01,5.00
5303751,6,35.75,5.96,6.16,1.03
5313345,3,41.20,13.73,1.50,0.50
5313915,4,74.31,18.58,8.39,2.10
5317387,1,20.00,20.00,0.70,0.70
5321237,1,45.90,45.90,1.26,1.26
5322731,11,1064.25,96.75,80.70,7.34
5324975,2,78.95,39.48,6.90,3.45
5327749,1,179.98,179.98,23.40,23.40
5344879,5,215.95,43.19,10.99,2.20
5356101,6,148.94,24.82,2.22,0.37
5361993,5,207.96,41.59,11.47,2.29
5363505,1,129.53,129.53,11.25,11.25
5377295,2,76.28,38.14,6.03,3.02
5378385,10,367.74,36.77,23.91,2.39
5378953,2,291.48,145.74,53.68,26.84
5380249,1,49.99,49.99,9.50,9.50
5380343,13,240.05,18.47,31.17,2.40
5380737,1,18.98,18.98,1.35,1.35
5383137,2,60.00,30.00,11.40,5.70
5389685,2,77.90,38.95,7.01,3.51
5393739,5,134.94,26.99,7.04,1.41
5394107,1,149.00,149.00,19.37,19.37
5399479,2,101.41,50.71,16.53,8.27
5406999,2,68.31,34.16,3.93,1.97
5433265,7,1358.59,194.08,175.32,25.05
5438099,6,468.26,78.04,29.24,4.87
5442831,1,103.96,103.96,8.51,8.51
5449229,1,6.32,6.32,0.57,0.57
5453399,1,23.00,23.00,2.99,2.99
5456635,3,62.50,20.83,10.24,3.41
5459059,2,276.51,138.26,33.35,16.68
5464049,1,18.97,18.97,1.71,1.71
5469147,1,22.25,22.25,1.52,1.52
5471379,1,285.00,285.00,25.65,25.65
5473691,1,23.00,23.00,0.35,0.35
5477499,67,2874.86,42.91,348.70,5.20
5483313,4,252.64,63.16,0.00,0.00
5487345,1,13.35,13.35,0.50,0.50
5494759,17,390.85,22.99,113.88,6.70
5497627,3,238.02,79.34,8.63,2.88
5508355,1,82.94,82.94,11.67,11.67
5512983,10,352.95,35.30,23.91,2.39
5521395,7,1309.93,187.13,79.90,11.41
5521841,1,20.20,20.20,1.73,1.73
5525471,1,6.98,6.98,1.14,1.14
5536841,1,11.30,11.30,0.50,0.50
5539667,83,1920.38,23.14,326.12,3.93
5541077,7,1470.95,210.14,164.17,23.45
5542525,3,40.49,13.50,3.58,1.19
5546559,2,358.65,179.33,45.32,22.66
5548093,1,173.94,173.94,21.31,21.31
5548559,1,26.84,26.84,2.00,2.00
5551223,2,17.54,8.77,1.00,0.50
5558223,2,181.18,90.59,15.07,7.54
5562649,1,14.84,14.84,1.34,1.34
5576255,5,290.94,58.19,55.29,11.06
5578565,4,105.45,26.36,2.34,0.59
5581973,2,35.24,17.62,1.18,0.59
5583811,7,346.58,49.51,26.13,3.73
5586457,5,323.56,64.71,26.17,5.23
5588183,1,8.00,8.00,0.00,0.00
5604947,1,44.90,44.90,4.04,4.04
5605955,4,40.72,10.18,6.51,1.63
5606599,5,44.43,8.89,5.77,1.15
5606685,1,37.98,37.98,3.15,3.15
5610861,1,45.75,45.75,3.85,3.85
5611377,13,133.00,10.23,11.84,0.91
5614171,1,5.45,5.45,0.50,0.50
5617411,4,337.87,84.47,30.41,7.60
5619609,2,190.00,95.00,22.62,11.31
5623855,7,234.99,33.57,26.31,3.76
5644035,5,31.51,6.30,2.86,0.57
5651809,1,2.00,2.00,0.50,0.50
5655773,1,37.36,37.36,1.31,1.31
5662495,2,200.87,100.44,11.81,5.91
5662903,1,88.83,88.83,11.55,11.55
5673575,2,26.49,13.25,3.44,1.72
5673945,17,597.89,35.17,28.04,1.65
5676071,1,16.98,16.98,3.90,3.90
5677343,1,13.78,13.78,0.50,0.50
5682141,4,93.03,23.26,11.43,2.86
5692327,2,954.98,477.49,80.45,40.23
5693599,2,92.22,46.11,8.30,4.15
5702147,2,39.05,19.53,3.17,1.59
5708249,1,17.50,17.50,2.80,2.80
5720437,4,227.85,56.96,17.36,4.34
5735871,1,12.78,12.78,1.66,1.66
5753779,9,132.26,14.70,17.37,1.93
5758835,8,252.87,31.61,43.62,5.45
5759233,3,68.85,22.95,8.95,2.98
5762503,1,8.98,8.98,0.50,0.50
5764633,5,117.47,23.49,10.58,2.12
5772307,2,40.69,20.35,2.49,1.25
5784455,1,360.00,360.00,31.52,31.52
5789073,1,35.26,35.26,3.89,3.89
5789355,5,87.11,17.42,11.58,2.32
5790957,2,94.80,47.40,18.01,9.01
5792029,27,4845.64,179.47,433.83,16.07
5797227,1,1.95,1.95,0.50,0.50
5804447,4,238.34,59.59,31.37,7.84
5805517,1,12.49,12.49,1.23,1.23
5809893,2,174.24,87.12,9.76,4.88
5823865,2,57.49,28.75,2.34,1.17
5831279,1,14.99,14.99,1.60,1.60
5846211,3,17.18,5.73,2.26,0.75
5851763,1,17.82,17.82,1.60,1.60
5858029,19,2779.46,146.29,224.37,11.81
5868547,1,19.79,19.79,0.69,0.69
5868573,13,190.40,14.65,13.25,1.02
5876891,1,19.83,19.83,1.42,1.42
5881189,1,14.40,14.40,0.94,0.94
5889275,3,198.00,66.00,6.59,2.20
5910125,2,42.82,21.41,1.00,0.50
5916089,6,122.11,20.35,10.14,1.69
5934149,1,2.99,2.99,,0.00
5941987,7,197.81,28.26,14.12,2.02
5950659,4,78.08,19.52,5.39,1.35
5951037,2,55.75,27.88,6.33,3.17
5953129,46,5212.83,113.32,485.25,10.55
5968699,1,16.95,16.95,5.09,5.09
5970551,2,44.79,22.40,3.40,1.70
5971197,2,99.50,49.75,4.46,2.23
5971313,3,279.64,93.21,23.43,7.81
5975381,1,20.66,20.66,3.09,3.09
5992199,2,46.46,23.23,6.04,3.02
5992329,1,42.88,42.88,4.27,4.27
5995389,4,32.77,8.19,6.74,1.69
5995685,1,20.07,20.07,0.00,0.00
5999803,1,83.58,83.58,7.52,7.52
6003331,13,551.90,42.45,52.43,4.03
6010239,1,118.99,118.99,10.08,10.08
6011257,7,267.51,38.22,35.45,5.06
6012819,1,51.98,51.98,1.57,1.57
6034459,1,59.94,59.94,6.49,6.49
6035965,1,29.98,29.98,0.70,0.70
6037495,15,351.99,23.47,31.33,2.09
6039375,1,6.33,6.33,0.50,0.50
6054879,2,50.13,25.07,3.26,1.63
6065035,2,98.31,49.16,10.48,5.24
6068025,2,53.96,26.98,2.83,1.42
6079471,10,1177.02,117.70,70.62,7.06
6080829,2,194.78,97.39,17.63,8.82
6083299,1,15.99,15.99,1.44,1.44
6084285,3,44.01,14.67,6.58,2.19
6088681,1,9.99,9.99,0.50,0.50
6091375,3,554.15,184.72,33.25,11.08
6106023,2,88.45,44.23,9.75,4.88
6106519,1,49.45,49.45,6.43,6.43
6106565,4,154.88,38.72,2.46,0.62
6107435,2,432.10,216.05,54.87,27.44
6107939,5,100.70,20.14,8.54,1.71
6114335,1,480.60,480.60,22.78,22.78
6140001,7,139.10,19.87,19.32,2.76
6142263,1,46.27,46.27,3.60,3.60
6149949,1,30.64,30.64,3.51,3.51
6154661,3,332.08,110.69,57.39,19.13
6154715,1,45.00,45.00,7.20,7.20
6159407,1,20.00,20.00,1.80,1.80
6160919,2,89.98,44.99,11.70,5.85
6161341,3,47.77,15.92,8.52,2.84
6187117,1,19.90,19.90,0.52,0.52
6192609,20,782.31,39.12,96.63,4.83
6196837,16,487.26,30.45,44.01,2.75
6199761,1,2085.25,2085.25,68.78,68.78
6201935,3,934.20,311.40,81.81,27.27
6206233,2,38.90,19.45,2.88,1.44
6216227,3,161.01,53.67,14.49,4.83
6217797,1,73.60,73.60,0.00,0.00
6218001,1,57.99,57.99,5.22,5.22
6222687,1,13.67,13.67,1.78,1.78
6225243,4,71.19,17.80,6.03,1.51
6235403,1,12.87,12.87,1.67,1.67
6242009,1,6.99,6.99,1.19,1.19
6247237,2,279.94,139.97,33.79,16.90
