seller_id,committed,item_count,booth_id,initial_booth_activation
37802910,TRUE,2,4847859,3/6/19 20:48
37802964,TRUE,2166,4847861,3/6/19 20:37
37801398,TRUE,1,4847864,3/6/19 21:13
37803275,TRUE,0,4847881,3/6/19 21:15
37803265,TRUE,5,4847882,3/7/19 10:27
37803875,TRUE,0,4847910,3/7/19 7:49
37803980,TRUE,4,4847915,3/6/19 22:21
37804621,TRUE,14,4847958,3/6/19 22:51
37804565,TRUE,9,4847959,3/7/19 10:44
37804558,TRUE,6,4847981,3/14/19 9:02
37805975,TRUE,51,4848054,3/7/19 10:45
37806221,TRUE,29,4848065,3/7/19 1:14
37806241,TRUE,63,4848067,3/7/19 6:01
37806465,TRUE,0,4848102,3/7/19 1:24
37581859,TRUE,0,4848118,3/7/19 1:39
37805224,TRUE,242,4848129,3/7/19 1:51
37807077,TRUE,0,4848141,3/7/19 2:04
37807302,FALSE,0,4848157,3/7/19 2:26
37807365,TRUE,25,4848161,3/7/19 3:41
37807726,TRUE,4,4848169,3/7/19 13:24
37807853,FALSE,0,4848173,3/8/19 3:08
37807975,TRUE,7,4848187,3/7/19 3:51
37807997,TRUE,0,4848188,3/7/19 3:39
37808215,TRUE,22,4848199,3/7/19 3:47
37808270,FALSE,1,4848200,3/7/19 3:49
37808249,TRUE,1817,4848202,3/7/19 11:20
37808395,FALSE,0,4848206,3/7/19 6:42
37808607,TRUE,0,4848215,3/10/19 12:59
37809045,TRUE,1,4848246,3/7/19 4:51
37809192,TRUE,0,4848251,3/7/19 5:08
37809499,FALSE,0,4848261,3/7/19 5:42
37809575,TRUE,0,4848268,3/7/19 5:30
36665536,TRUE,0,4848286,3/7/19 6:07
37809989,TRUE,0,4848290,3/7/19 11:34
37810156,FALSE,0,4848300,3/7/19 6:09
37810245,FALSE,0,4848304,3/7/19 6:16
37810390,TRUE,0,4848308,3/7/19 6:57
37810438,TRUE,0,4848309,3/7/19 6:29
37810698,TRUE,0,4848316,3/7/19 6:53
37810725,TRUE,114,4848319,3/7/19 7:03
37810899,TRUE,0,4848323,3/7/19 6:57
37811101,TRUE,0,4848338,3/7/19 7:12
37811163,TRUE,0,4848340,3/7/19 8:04
37811156,TRUE,0,4848346,3/8/19 21:09
37811217,FALSE,0,4848347,3/7/19 7:29
37811206,TRUE,6,4848353,3/8/19 10:43
37811398,TRUE,14,4848361,3/7/19 8:13
37811430,TRUE,42,4848364,3/7/19 16:49
37811437,TRUE,0,4848365,3/7/19 7:39
37811318,TRUE,0,4848370,3/7/19 7:42
37811592,TRUE,4,4848373,3/7/19 7:48
37811506,TRUE,48,4848394,3/7/19 8:15
37811892,TRUE,4,4848395,3/11/19 12:38
37811564,TRUE,1,4848396,3/12/19 8:42
37812285,TRUE,2,4848401,3/7/19 8:30
20436958,TRUE,4,4848402,3/18/19 14:24
37812363,TRUE,0,4848403,3/7/19 10:39
37812648,TRUE,9,4848417,3/7/19 9:00
37812812,TRUE,13,4848426,3/7/19 9:21
37812684,TRUE,262,4848432,3/7/19 14:38
37812962,TRUE,34,4848436,3/7/19 9:20
37813005,TRUE,249,4848441,3/7/19 9:21
37813169,TRUE,0,4848447,3/7/19 9:43
37813123,TRUE,0,4848454,3/7/19 9:34
37813269,TRUE,0,4848455,3/7/19 9:32
37813419,TRUE,0,4848460,3/7/19 10:52
37813799,TRUE,16,4848480,3/16/19 13:16
37813861,TRUE,1,4848496,3/7/19 10:21
37813994,TRUE,1,4848498,3/7/19 12:13
37814121,FALSE,0,4848502,3/7/19 10:53
37814150,TRUE,0,4848505,3/7/19 10:40
37814808,FALSE,0,4848544,3/8/19 10:40
37814866,TRUE,4,4848546,3/7/19 11:38
37814926,TRUE,0,4848551,3/7/19 11:40
37815069,TRUE,167,4848559,3/7/19 11:56
37815161,TRUE,0,4848566,3/7/19 11:51
37815266,TRUE,0,4848571,3/7/19 12:20
37815390,TRUE,39196,4848581,3/7/19 12:23
37815505,TRUE,0,4848588,3/7/19 12:31
37815590,TRUE,15,4848595,3/7/19 12:45
37815842,TRUE,19,4848614,3/8/19 15:22
34366125,TRUE,0,4848616,3/7/19 12:52
37815925,TRUE,0,4848619,3/7/19 12:59
37816339,TRUE,0,4848633,3/7/19 13:34
37816395,TRUE,490,4848639,3/7/19 13:44
37816498,TRUE,0,4848645,3/7/19 13:48
37538544,TRUE,3,4848650,3/7/19 13:52
22780163,TRUE,35,4848652,3/7/19 13:56
37816660,TRUE,1,4848656,3/7/19 13:53
37816611,FALSE,0,4848657,3/7/19 13:57
37816781,TRUE,8,4848665,3/8/19 9:22
37816999,TRUE,0,4848679,3/8/19 17:07
37816801,TRUE,0,4848684,3/7/19 14:38
37817262,FALSE,0,4848691,3/7/19 14:41
37817274,FALSE,0,4848694,3/7/19 15:46
37817247,TRUE,1,4848695,3/7/19 14:41
37817213,TRUE,11,4848699,3/7/19 14:46
37817332,TRUE,0,4848706,3/7/19 15:27
37817663,TRUE,0,4848719,3/7/19 15:28
37817715,TRUE,0,4848733,3/7/19 15:48
13093603,FALSE,0,4848738,3/7/19 15:30
37817845,TRUE,1,4848739,3/7/19 15:48
37817898,TRUE,250,4848744,3/19/19 6:00
37817932,TRUE,0,4848745,3/7/19 20:05
37817989,TRUE,0,4848747,3/9/19 10:07
37818210,FALSE,0,4848764,3/7/19 16:23
37818397,TRUE,0,4848776,3/7/19 16:41
37818728,TRUE,109,4848794,3/7/19 16:47
37818761,TRUE,0,4848797,3/7/19 16:52
37818353,TRUE,4,4848799,3/7/19 16:53
37818867,TRUE,1,4848806,3/7/19 17:18
37364680,TRUE,0,4848813,3/15/19 15:22
37818245,FALSE,0,4848817,3/7/19 18:05
37819343,TRUE,0,4848828,3/7/19 18:33
37778097,TRUE,6,4848846,3/8/19 9:49
37819803,TRUE,2,4848852,3/10/19 19:03
37819774,TRUE,2,4848854,3/7/19 18:53
37813893,TRUE,0,4848869,3/7/19 19:02
37820464,TRUE,0,4848874,3/7/19 19:06
37820735,TRUE,10,4848888,3/7/19 20:06
37820790,TRUE,1,4848894,3/8/19 11:40
37821223,TRUE,25,4848909,3/7/19 20:36
18702919,TRUE,2,4848923,3/7/19 20:36
37821536,FALSE,0,4848930,3/7/19 20:43
37821649,TRUE,7,4848938,3/7/19 20:41
37822068,TRUE,34,4848975,3/7/19 21:33
37822101,TRUE,3,4848976,3/7/19 21:27
37822263,TRUE,2,4848989,3/18/19 16:29
37596066,TRUE,0,4848992,3/7/19 21:45
37822478,TRUE,0,4848995,3/8/19 9:18
37822526,TRUE,2,4849001,3/7/19 22:00
37822738,TRUE,23,4849009,3/11/19 13:32
37822846,TRUE,146,4849012,3/7/19 22:27
37823117,TRUE,5,4849026,3/7/19 23:14
37823143,TRUE,4147,4849028,3/7/19 22:44
21784249,FALSE,0,4849045,3/7/19 22:59
37823281,TRUE,15,4849056,3/7/19 23:31
37823822,FALSE,0,4849088,3/8/19 0:14
37824122,TRUE,233,4849118,3/8/19 0:06
37818555,TRUE,0,4849139,3/8/19 0:30
37824619,TRUE,1,4849172,3/8/19 0:55
37825082,TRUE,0,4849190,3/8/19 3:19
37824815,TRUE,18,4849193,3/8/19 3:38
37178301,TRUE,4,4849217,3/8/19 4:10
37825559,TRUE,0,4849218,3/8/19 3:56
37765977,TRUE,0,4849231,3/8/19 4:57
37825863,TRUE,0,4849245,3/8/19 4:52
37826497,TRUE,1,4849277,3/8/19 5:26
37826982,TRUE,0,4849298,3/8/19 5:53
37827339,TRUE,1,4849308,3/8/19 6:39
37827335,TRUE,44,4849330,3/8/19 11:29
37827685,FALSE,0,4849331,3/8/19 6:45
37828139,TRUE,8,4849351,3/8/19 7:49
37828185,TRUE,3658,4849355,3/8/19 7:29
37828203,TRUE,0,4849357,3/8/19 8:52
37828100,TRUE,36,4849358,3/18/19 19:50
37828290,TRUE,1,4849364,3/8/19 7:31
37828357,TRUE,13,4849367,3/8/19 7:45
37828381,TRUE,160,4849368,3/8/19 7:47
37828429,TRUE,0,4849373,3/9/19 3:55
37828458,TRUE,2,4849376,3/8/19 11:39
37828499,TRUE,0,4849381,3/8/19 8:17
37828672,TRUE,0,4849386,3/8/19 8:18
37828595,FALSE,0,4849389,3/8/19 8:02
37829157,TRUE,1,4849413,3/17/19 19:03
19118743,TRUE,1637,4849415,3/19/19 6:28
37829512,TRUE,0,4849436,3/8/19 13:20
37824706,TRUE,281,4849449,3/8/19 8:57
37829660,TRUE,0,4849451,3/8/19 9:04
37829721,FALSE,0,4849454,3/8/19 11:26
37829723,TRUE,0,4849455,3/9/19 1:25
37621061,TRUE,135,4849458,3/8/19 9:40
37829843,TRUE,0,4849460,3/9/19 8:43
37830035,TRUE,16,4849472,3/8/19 9:35
37830241,TRUE,1,4849483,3/8/19 10:02
37809902,TRUE,1,4849485,3/8/19 9:49
37830306,FALSE,0,4849486,3/8/19 9:48
37830451,TRUE,8,4849494,3/28/19 10:40
37830642,TRUE,3,4849520,3/10/19 9:27
37830732,FALSE,0,4849521,3/8/19 16:13
37830767,TRUE,1,4849526,3/8/19 11:08
37830809,TRUE,1397,4849527,3/8/19 10:25
37830817,TRUE,0,4849528,3/8/19 10:47
37759075,TRUE,0,4849529,3/8/19 10:25
30956924,TRUE,38,4849537,3/8/19 10:42
25649638,TRUE,2,4849540,3/9/19 9:33
37831431,TRUE,2244,4849566,3/8/19 11:07
37831448,TRUE,4,4849567,3/8/19 11:09
37831608,FALSE,0,4849583,3/8/19 11:25
37831677,FALSE,0,4849586,3/12/19 11:54
37831917,TRUE,3,4849597,3/8/19 12:12
37831900,TRUE,0,4849599,3/8/19 11:49
37832225,TRUE,227,4849617,3/8/19 12:22
37832340,TRUE,0,4849626,3/8/19 13:28
37832418,FALSE,0,4849632,3/10/19 13:45
37831344,TRUE,2,4849640,3/8/19 15:38
37832773,FALSE,0,4849648,3/8/19 13:35
37832733,TRUE,256,4849649,3/8/19 13:03
37832884,TRUE,0,4849656,3/8/19 13:11
37832992,TRUE,45,4849663,3/8/19 14:03
37833315,TRUE,4,4849680,3/8/19 13:44
37833376,TRUE,2,4849684,3/8/19 13:51
37755077,TRUE,0,4849688,3/8/19 13:52
37834165,FALSE,0,4849737,3/8/19 15:06
37834451,FALSE,0,4849764,3/8/19 16:41
37834520,TRUE,17,4849765,3/8/19 16:06
37834718,TRUE,1,4849779,3/8/19 15:59
37834840,TRUE,0,4849786,3/8/19 16:19
37834854,TRUE,12,4849789,3/9/19 1:58
37834899,TRUE,1,4849793,3/8/19 16:04
37827929,TRUE,2,4849802,3/9/19 9:57
37835049,TRUE,15,4849810,3/9/19 8:14
37347627,TRUE,1,4849820,3/28/19 12:57
37835235,TRUE,4,4849822,3/8/19 16:43
37835339,TRUE,661,4849830,3/8/19 16:54
37835528,TRUE,0,4849841,3/8/19 17:11
37835578,TRUE,1497,4849844,3/8/19 18:28
37836041,TRUE,11,4849867,3/17/19 2:39
37836089,TRUE,0,4849871,3/8/19 18:20
37836094,TRUE,2,4849872,3/8/19 18:55
37836153,TRUE,1,4849876,3/8/19 18:08
37836927,TRUE,3,4849927,3/8/19 19:38
37837060,TRUE,0,4849934,3/8/19 19:41
37836967,TRUE,68,4849940,3/8/19 19:43
37837147,FALSE,0,4849947,3/8/19 19:50
37837351,TRUE,1,4849959,3/8/19 20:14
37837388,TRUE,0,4849960,3/8/19 19:56
37837603,TRUE,7,4849977,3/8/19 20:04
37837635,TRUE,4,4849978,3/8/19 20:26
37782263,TRUE,210,4849987,3/10/19 10:07
37838043,FALSE,0,4850003,3/8/19 21:00
37836715,TRUE,0,4850012,3/10/19 0:23
37838313,FALSE,0,4850024,3/8/19 21:19
37838454,TRUE,3,4850027,3/8/19 21:36
37838585,TRUE,3,4850036,3/8/19 21:37
37838635,TRUE,23,4850038,3/8/19 22:23
37838781,FALSE,0,4850047,3/8/19 22:05
37839030,TRUE,191,4850083,3/9/19 9:59
37839093,TRUE,1356,4850084,3/8/19 22:35
37839241,TRUE,0,4850095,3/8/19 22:34
37839290,TRUE,0,4850110,3/8/19 22:59
37839606,TRUE,2,4850146,3/8/19 23:54
37839882,TRUE,1,4850166,3/10/19 16:39
37839924,TRUE,6,4850176,3/9/19 1:19
37839985,FALSE,0,4850178,3/9/19 0:55
37840096,TRUE,9,4850186,3/9/19 0:11
37840382,FALSE,0,4850208,3/9/19 0:26
37840747,TRUE,5,4850226,3/11/19 2:15
37840768,TRUE,0,4850234,3/10/19 7:25
37841144,TRUE,1388,4850257,3/9/19 1:43
37841158,TRUE,1180,4850260,3/13/19 16:00
37841277,TRUE,10,4850274,3/9/19 2:00
37841494,TRUE,12875,4850279,3/9/19 2:15
16213349,TRUE,1,4850300,3/9/19 10:11
37841852,TRUE,6565,4850303,3/11/19 10:19
37842162,TRUE,90,4850316,4/2/19 13:48
37842211,TRUE,0,4850318,3/9/19 3:34
37842346,TRUE,1,4850326,3/9/19 4:31
35120890,TRUE,29,4850327,3/9/19 3:53
37842562,TRUE,1,4850335,3/9/19 4:17
37842707,TRUE,0,4850354,3/9/19 4:28
37842996,TRUE,40,4850379,3/9/19 4:50
37843114,TRUE,2,4850383,3/9/19 5:01
37843394,TRUE,6,4850398,3/9/19 6:28
37843771,TRUE,106,4850422,3/9/19 6:12
37843858,TRUE,0,4850434,3/9/19 6:06
37844137,TRUE,6,4850443,3/9/19 6:44
37844190,TRUE,40,4850447,3/9/19 6:55
37770762,TRUE,0,4850448,3/9/19 6:30
37844331,TRUE,1,4850452,3/9/19 11:03
37844338,TRUE,46,4850453,3/9/19 8:53
37844353,TRUE,8,4850454,3/9/19 7:39
37844497,TRUE,6,4850465,3/9/19 6:55
37844886,FALSE,0,4850482,3/9/19 7:24
37844922,TRUE,32,4850484,3/9/19 7:37
37844916,TRUE,1,4850485,3/9/19 7:36
37845199,TRUE,1,4850493,3/9/19 7:57
37845219,TRUE,2,4850495,3/9/19 8:13
37845306,FALSE,0,4850498,3/9/19 8:47
37845421,TRUE,0,4850502,3/9/19 8:04
37846202,TRUE,1,4850540,3/9/19 9:24
37846262,TRUE,3,4850543,3/9/19 9:14
36372603,TRUE,160,4850553,3/11/19 18:08
37846674,TRUE,0,4850566,3/9/19 9:46
37846807,TRUE,1,4850571,3/9/19 10:00
37847029,TRUE,15,4850582,3/9/19 10:57
37847102,TRUE,5,4850589,3/9/19 10:20
37847381,TRUE,736,4850595,3/9/19 10:42
37847426,TRUE,18,4850607,3/9/19 11:08
37847726,TRUE,2,4850611,3/11/19 13:09
37847749,TRUE,25,4850615,3/9/19 15:57
37847581,TRUE,0,4850617,3/9/19 11:02
37847852,TRUE,6,4850622,3/9/19 11:07
37847966,TRUE,0,4850630,3/9/19 13:25
37848208,TRUE,12,4850646,3/9/19 11:48
37848194,TRUE,2176,4850647,3/9/19 11:45
37848260,TRUE,92,4850649,3/10/19 7:19
37848242,TRUE,0,4850650,3/9/19 11:45
37848308,TRUE,0,4850663,3/9/19 15:40
37848523,FALSE,0,4850664,3/9/19 13:33
37848672,TRUE,3,4850677,3/9/19 12:33
37848802,FALSE,0,4850679,3/9/19 13:01
37848832,TRUE,0,4850684,3/9/19 12:46
37848844,TRUE,158,4850685,3/9/19 13:13
37848983,TRUE,4,4850698,3/9/19 13:27
37849177,TRUE,0,4850712,3/9/19 12:58
37849287,TRUE,178,4850713,3/9/19 13:38
37849552,TRUE,1,4850726,3/9/19 13:29
37849647,TRUE,0,4850736,3/9/19 13:52
37849673,TRUE,0,4850738,3/11/19 4:48
37849698,TRUE,1,4850741,3/9/19 13:54
37849764,TRUE,5,4850746,3/9/19 14:03
37849831,TRUE,1,4850749,3/9/19 14:01
37487467,TRUE,1,4850753,3/9/19 14:06
37849992,TRUE,79,4850757,3/9/19 14:15
37850234,TRUE,4,4850770,3/9/19 14:41
37850369,TRUE,7,4850778,3/9/19 14:43
37850427,TRUE,0,4850793,3/9/19 15:12
37850585,TRUE,0,4850804,3/9/19 15:01
37850617,TRUE,0,4850808,3/9/19 20:45
37850656,FALSE,0,4850823,3/9/19 15:21
37850982,TRUE,39,4850832,3/9/19 16:01
22537617,TRUE,6,4850852,3/9/19 16:25
37851410,TRUE,10,4850854,3/9/19 16:37
37851378,TRUE,0,4850861,3/9/19 16:34
37851494,TRUE,17,4850868,4/3/19 17:05
37851672,TRUE,7661,4850884,3/9/19 16:41
37852017,TRUE,0,4850896,3/10/19 23:34
37852024,TRUE,70,4850898,3/9/19 17:32
37852035,TRUE,0,4850899,3/9/19 17:31
37852320,TRUE,12,4850915,3/9/19 18:09
37852383,TRUE,0,4850918,3/9/19 17:44
37852379,TRUE,12,4850919,3/9/19 17:50
37852464,TRUE,35,4850928,3/9/19 18:00
37852529,TRUE,0,4850931,3/9/19 18:07
37852332,FALSE,0,4850933,3/10/19 14:22
37852633,TRUE,0,4850941,3/21/19 22:24
37853351,TRUE,1,4850981,3/10/19 14:15
37814101,TRUE,1,4851012,3/9/19 20:01
37854212,TRUE,362,4851023,3/9/19 20:23
37854238,TRUE,0,4851024,3/10/19 4:31
37854336,TRUE,0,4851030,3/9/19 20:28
37854404,TRUE,0,4851031,3/9/19 21:06
37854679,TRUE,0,4851049,3/9/19 20:54
37854937,TRUE,6,4851062,3/11/19 11:33
37854693,TRUE,61,4851071,3/26/19 16:39
37855083,TRUE,4,4851079,3/11/19 13:47
37855205,TRUE,1,4851083,3/9/19 21:55
37855209,TRUE,0,4851099,3/9/19 22:22
37855177,FALSE,0,4851100,3/10/19 20:12
37855540,TRUE,6,4851115,3/10/19 13:40
37855525,TRUE,0,4851120,3/9/19 22:36
37855857,TRUE,0,4851138,3/11/19 11:36
37856234,TRUE,1,4851178,3/11/19 11:37
37856250,TRUE,0,4851189,3/9/19 23:40
37856329,TRUE,0,4851191,3/9/19 23:25
37856506,TRUE,1,4851216,3/9/19 23:45
37857217,TRUE,1,4851256,3/10/19 0:50
37733772,TRUE,1,4851272,3/10/19 1:10
37857749,TRUE,1,4851291,3/10/19 3:06
37857792,TRUE,1,4851301,3/10/19 1:56
37857907,TRUE,0,4851309,3/10/19 3:06
37857948,TRUE,486,4851311,3/10/19 3:17
37857946,TRUE,16,4851312,3/10/19 3:20
37857917,FALSE,0,4851313,3/10/19 3:12
37858215,TRUE,452,4851323,3/11/19 4:56
37858446,TRUE,124,4851332,3/10/19 3:59
37858486,TRUE,0,4851336,3/13/19 7:05
37858683,TRUE,0,4851338,3/10/19 4:30
37858416,FALSE,0,4851353,3/10/19 4:43
37859393,TRUE,214,4851375,3/10/19 5:51
37859445,TRUE,11,4851378,3/10/19 6:11
37860027,TRUE,3,4851406,3/10/19 6:25
37844790,TRUE,3,4851408,3/17/19 6:06
37860226,TRUE,0,4851420,3/10/19 6:42
37860227,TRUE,13,4851421,3/11/19 6:46
37860443,TRUE,29,4851438,3/10/19 7:04
37861060,TRUE,24,4851456,3/12/19 3:04
37860940,TRUE,0,4851464,3/10/19 7:54
37861300,TRUE,19,4851470,3/10/19 8:13
37861334,TRUE,61,4851472,3/10/19 8:54
37861294,FALSE,0,4851475,3/10/19 8:09
37861558,TRUE,0,4851485,3/10/19 8:35
37861808,TRUE,33,4851495,3/10/19 8:47
37861817,TRUE,0,4851497,3/10/19 10:08
37862235,FALSE,0,4851522,3/10/19 9:21
37862504,TRUE,21,4851533,3/11/19 4:57
37822183,TRUE,0,4851539,3/11/19 21:06
37862699,TRUE,4,4851542,3/10/19 10:01
37862710,TRUE,0,4851544,3/11/19 6:09
37863080,TRUE,917,4851566,3/10/19 10:16
37863698,TRUE,60,4851607,3/10/19 11:02
34663546,TRUE,1,4851608,3/10/19 11:02
37864105,TRUE,232,4851629,3/10/19 12:11
37864497,TRUE,0,4851657,3/10/19 11:59
37864877,TRUE,59,4851676,3/10/19 12:44
37864962,TRUE,37,4851684,3/10/19 12:44
37865097,TRUE,0,4851690,3/10/19 15:02
37865431,FALSE,0,4851704,3/11/19 7:23
37865637,TRUE,0,4851713,3/10/19 13:36
37865998,TRUE,33,4851732,3/10/19 20:26
37866247,TRUE,0,4851739,3/10/19 15:25
37866317,TRUE,7,4851744,3/10/19 14:30
37866274,TRUE,0,4851762,3/10/19 15:18
37866463,TRUE,1,4851764,3/10/19 15:22
37866783,TRUE,0,4851765,3/10/19 15:05
37866872,TRUE,3,4851774,3/11/19 13:11
37867170,TRUE,0,4851789,3/11/19 4:39
37867173,TRUE,38,4851790,3/10/19 16:07
37868064,TRUE,1,4851857,3/10/19 16:56
37868173,TRUE,0,4851862,3/10/19 17:08
31892285,TRUE,11,4851871,3/10/19 17:21
37868354,TRUE,6,4851872,3/10/19 17:30
37868474,TRUE,0,4851887,3/10/19 17:32
37868353,TRUE,1,4851891,3/10/19 18:24
37768886,TRUE,3,4851893,3/18/19 9:15
37869018,TRUE,31,4851925,3/10/19 18:21
37869181,TRUE,1,4851927,3/10/19 19:01
37869371,TRUE,0,4851941,3/10/19 18:42
37869255,TRUE,52,4851942,3/10/19 19:00
37869643,FALSE,0,4851973,3/10/19 19:38
37869723,TRUE,4,4851982,3/11/19 13:36
37870425,TRUE,13,4851985,3/10/19 20:01
37870602,TRUE,1,4851997,3/10/19 20:16
37870877,TRUE,2,4852014,3/10/19 20:35
37871007,TRUE,519,4852021,3/10/19 20:42
37871212,TRUE,0,4852027,3/14/19 19:58
37871656,TRUE,0,4852065,3/10/19 21:41
37871783,FALSE,0,4852068,3/10/19 21:50
37871881,TRUE,5,4852071,3/10/19 21:59
37871907,FALSE,0,4852074,3/10/19 22:48
37872030,TRUE,0,4852076,3/16/19 9:32
37872213,TRUE,0,4852080,3/10/19 23:17
37515906,TRUE,1,4852110,3/11/19 0:17
37872327,TRUE,1,4852112,3/10/19 23:25
37872486,TRUE,1,4852114,3/10/19 22:58
37872724,TRUE,0,4852122,3/22/19 9:19
37872808,TRUE,7,4852133,3/22/19 11:49
37873002,TRUE,3,4852150,3/12/19 11:03
37873024,FALSE,0,4852153,3/10/19 23:41
37873287,TRUE,6,4852166,3/16/19 6:07
37873472,TRUE,0,4852191,3/11/19 0:22
37873792,TRUE,45,4852203,3/11/19 0:49
37873988,TRUE,1,4852211,3/14/19 10:27
37874095,TRUE,81,4852214,3/11/19 1:15
37874045,TRUE,12,4852218,3/11/19 1:12
37874319,TRUE,0,4852230,3/11/19 2:19
37860452,FALSE,0,4852240,3/11/19 1:44
37874716,TRUE,321,4852256,3/11/19 2:07
37874833,TRUE,0,4852264,3/11/19 2:37
37874841,TRUE,3,4852265,3/11/19 7:31
37875121,TRUE,1,4852283,3/11/19 2:38
37875164,TRUE,2,4852286,3/12/19 11:16
37875215,TRUE,17,4852287,3/11/19 3:01
37419265,TRUE,22,4852313,3/11/19 3:24
37875830,TRUE,0,4852326,3/11/19 4:16
37876116,TRUE,5,4852340,3/13/19 11:21
37876307,FALSE,0,4852356,3/11/19 5:00
37787953,FALSE,0,4852360,3/11/19 4:28
37876824,TRUE,22,4852375,3/11/19 5:04
37877232,TRUE,8,4852393,3/11/19 6:45
37877823,FALSE,0,4852411,3/11/19 6:34
37878406,TRUE,1,4852435,3/11/19 7:05
37878574,TRUE,1,4852446,4/3/19 12:08
37878432,FALSE,0,4852448,3/11/19 7:12
37878819,FALSE,0,4852458,3/11/19 7:30
37879580,TRUE,1658,4852488,3/11/19 8:44
37879579,TRUE,2,4852492,3/11/19 8:21
37880031,TRUE,1,4852511,3/11/19 9:56
37869275,TRUE,9,4852519,3/11/19 9:20
37880191,TRUE,370,4852522,3/11/19 9:09
37880437,TRUE,24,4852528,3/11/19 9:24
37880513,TRUE,3,4852534,3/11/19 9:34
37880551,TRUE,3,4852537,3/11/19 13:36
37880547,TRUE,970,4852540,3/11/19 11:30
37880548,TRUE,10,4852557,3/12/19 13:17
37881249,TRUE,3,4852576,3/11/19 10:37
37881398,TRUE,0,4852581,3/11/19 10:36
37881545,TRUE,0,4852583,3/11/19 15:51
37881812,TRUE,14,4852593,3/11/19 11:03
37882685,TRUE,99,4852632,3/11/19 12:05
37883141,TRUE,2,4852653,3/11/19 12:26
37883187,TRUE,68,4852655,3/11/19 13:05
37883699,TRUE,0,4852685,3/13/19 10:34
37883737,TRUE,0,4852689,3/11/19 13:26
37883774,TRUE,0,4852690,3/11/19 13:13
37883710,TRUE,1,4852694,3/11/19 13:49
37884013,TRUE,1,4852707,3/14/19 0:11
37884174,TRUE,128,4852717,3/14/19 12:04
37884031,TRUE,0,4852718,3/11/19 13:44
37884261,TRUE,1,4852727,3/11/19 13:53
37884242,FALSE,0,4852728,3/11/19 13:53
37853317,TRUE,47,4852731,3/11/19 16:37
37884488,TRUE,1,4852747,3/11/19 14:15
37884533,TRUE,2,4852750,3/11/19 14:33
37884477,TRUE,0,4852751,3/11/19 14:15
37884553,TRUE,2,4852752,3/11/19 20:49
37884641,TRUE,2,4852758,3/11/19 15:06
37884658,TRUE,12,4852759,3/11/19 14:35
37884956,FALSE,0,4852776,3/11/19 14:54
37884982,TRUE,0,4852777,3/11/19 14:51
37885192,TRUE,0,4852787,3/16/19 8:11
37885619,TRUE,103,4852812,3/13/19 5:32
37885682,TRUE,3,4852813,3/11/19 15:46
37886310,TRUE,100,4852843,3/12/19 12:18
37886314,TRUE,1,4852844,3/11/19 16:40
37886377,TRUE,41,4852847,3/11/19 16:56
37886506,FALSE,0,4852857,3/11/19 18:13
37886844,FALSE,0,4852875,3/11/19 17:34
37886974,TRUE,6,4852883,3/11/19 17:29
37886995,FALSE,0,4852885,3/11/19 18:13
37887110,TRUE,1,4852892,3/12/19 10:57
37887168,TRUE,7,4852896,3/11/19 18:23
37887716,TRUE,0,4852930,3/11/19 18:30
37887706,TRUE,1,4852931,3/11/19 18:30
37888326,TRUE,21,4852965,3/11/19 19:19
37889079,TRUE,3,4852984,3/30/19 9:56
30609041,TRUE,16,4852996,3/11/19 20:33
37889455,FALSE,0,4853005,3/11/19 20:31
34524996,TRUE,34,4853006,3/13/19 10:13
37889800,TRUE,2,4853015,3/11/19 21:37
37889932,TRUE,46,4853024,3/11/19 21:29
37890130,TRUE,0,4853031,3/11/19 21:35
37890293,FALSE,0,4853039,3/11/19 21:43
37890442,TRUE,310,4853048,3/11/19 21:58
31771393,TRUE,0,4853050,3/11/19 21:54
37890502,TRUE,0,4853054,3/11/19 22:11
37890475,TRUE,198,4853057,3/11/19 22:02
37890523,TRUE,0,4853058,3/11/19 22:01
37890538,FALSE,0,4853059,3/11/19 22:04
37890472,TRUE,1,4853061,3/11/19 23:37
37890726,TRUE,0,4853065,3/11/19 22:21
37890672,TRUE,0,4853066,3/11/19 22:18
37890823,TRUE,1,4853071,3/11/19 22:32
37890979,TRUE,1,4853086,3/11/19 22:43
37891054,TRUE,0,4853090,3/11/19 22:55
37891190,TRUE,0,4853100,3/11/19 23:01
37891152,TRUE,0,4853101,3/11/19 23:01
37891237,TRUE,365,4853104,3/12/19 1:01
37891357,TRUE,0,4853120,3/11/19 23:21
37891555,TRUE,0,4853131,3/12/19 9:07
37890935,TRUE,0,4853171,3/12/19 0:30
37892271,TRUE,4,4853173,3/20/19 11:28
37892429,TRUE,0,4853180,3/12/19 0:57
37892459,TRUE,11,4853182,3/12/19 0:54
37892589,TRUE,231,4853189,4/2/19 15:06
37892894,TRUE,1,4853211,3/12/19 1:40
37893018,TRUE,0,4853213,3/12/19 1:44
37893183,TRUE,3,4853233,3/13/19 13:44
37893259,TRUE,30,4853236,3/12/19 2:20
37893430,TRUE,0,4853258,3/12/19 2:38
37893464,FALSE,0,4853262,3/12/19 2:22
37856078,TRUE,1,4853282,3/12/19 3:21
37893928,TRUE,1,4853287,3/23/19 0:51
37894330,TRUE,6,4853300,3/12/19 3:33
37894301,TRUE,7,4853305,3/12/19 4:25
37894950,TRUE,515,4853351,3/12/19 4:25
37895477,TRUE,8,4853378,3/14/19 6:01
