seller_id,fees_paid,membership_paid,profit_estimate,value_em
35775315,0,0,0,0
35775344,0,0,0,0
35775406,0,0,0,0
35775599,0,0,-2.48,0
35775607,0,0,0,0
35775620,0,0,-0.01,0
35775665,0,0,0,0
35776068,0,0,0,0
35776192,0,0,-0.07,0
35776273,0,0,-1.29,0
35776687,3.69,0,1.34,0
35776720,114.63,70,95.04,1
35776902,0,0,-5.45,0
35777215,0,0,0,0
35777298,0,0,0,0
35777339,0,0,0,0
35777478,0,0,-0.22,0
35777763,0,0,0,0
35777998,0,0,0,0
35778023,0,0,-0.04,0
35778032,0,0,0,0
35778083,0,0,0.38,0
35778367,0,0,0,0
35778489,0,0,0,0
35778552,17.04,0,9.88,0
35778826,0,0,0,0
35779038,0,0,0,0
35779413,0,0,0,0
35779526,0,0,-0.02,0
35779576,0,0,0,0
35779581,0,0,-0.62,0
35779707,0,0,0,0
35779862,0,0,0,0
35780348,0,0,-0.02,0
35780440,0,0,0,0
35781259,0,0,0,0
35782050,0,0,-0.25,0
35782096,0,0,0,0
35782243,0,0,0,0
35782489,0,0,0,0
35782780,0,0,0,0
35783180,0,0,0,0
35783646,0,0,0,0
35783797,0,0,-0.37,0
35783805,0,0,0,0
35783943,0,0,0,0
35784624,0,0,0,0
35784696,13.6,0,-14.93,1
35784799,11.19,0,10.06,1
35784810,0,0,-2.62,0
35784857,0,0,0,0
35785041,0,0,0,0
35785101,0,0,-0.2,0
35785115,0,0,0,0
35785257,0,0,0,0
35785437,0,0,-0.08,0
35785493,0,0,-0.06,0
35785511,176.84,0,151.7,0
35785691,0,0,-0.01,0
35785860,10.45,120,124.91,2
35785893,0,0,0,0
35785924,0,0,0,0
35785966,0,0,-0.89,0
35786306,0,0,0,0
35786367,0,0,0,0
35786594,0,0,-0.02,0
35786821,7.32,0,-11.87,1
35786870,0,0,-0.01,0
35786907,0,0,0,0
35787018,0,0,0,0
35787076,0,0,0,0
35787080,0,0,0,0
35787121,0,0,0,0
35787252,0,0,0,0
35787334,0,0,0,0
35787405,0,0,0,0
35787642,0,0,0,0
35787759,3.54,0,7.62,0
35788016,0,0,0,0
35788422,0,0,-3.9,0
35788641,0,0,0,0
35788925,0,0,0,0
35788980,0,0,-0.02,0
35789077,0,0,0,0
35789138,0,0,-0.03,0
35789194,0,0,0,0
35789391,0,0,0,0
35789719,0,0,-0.02,0
35789854,0,0,0,0
35790348,0,0,0,0
35790462,0,0,0,0
35791234,0,0,0,0
35791302,0,0,0,0
35791695,0,0,-0.07,0
35791883,0,0,0,0
35792314,0,0,-0.15,0
35792322,0,0,0,0
35792516,0,0,0,0
35792583,0,0,-0.06,0
35792701,0,0,0,0
35793551,0,0,-0.25,0
35793582,0,0,0,0
35794278,0,0,0,0
35794491,0,0,0,0
35794578,0,0,0,0
35794654,0,0,-0.18,0
35794789,0,0,0,0
35794848,0,0,-0.17,0
35794884,0,0,0,0
35794978,0,0,-0.3,0
35795030,0,0,0,0
35795147,0,0,0,0
35795198,32.66,290,292.2,2
35795257,0,0,0,0
35795394,0,0,-0.03,0
35795719,0,0,0,0
35795940,0,0,0,0
35795980,0,0,0,0
35796229,0,0,-0.15,0
35796394,4.3,0,4.06,0
35796415,0,0,0,0
35796565,0,0,0,0
35796683,0,0,0,0
35796978,0,0,0,0
35797005,0,0,0,0
35797024,0,0,0,0
35797123,0,0,0,0
35797582,0,0,-0.48,0
35797825,0,0,-0.14,0
35797945,0,0,-2.86,2
35798049,0,0,0,0
35798114,0,0,0,0
35798191,0,0,0,0
35798358,0,0,0,0
35798869,0,0,0,0
35798938,0,0,0,0
35799669,0,0,0,0
35799913,0,0,0,0
35800279,0,0,-0.18,0
35800328,0,80,80,0
35800342,0,0,-0.04,0
35800441,0,0,0,0
35800750,0,0,-0.08,0
35800821,0,0,-7.57,1
35800944,0,0,0,0
35800973,0,0,-0.17,0
35801126,0,0,0,0
35801298,0,0,0,0
35801327,0,0,-0.64,0
35801333,0,0,-0.12,0
35801339,0,0,0,0
35801351,0,0,0,0
35801704,0,0,0,0
35802264,0,40,40,0
35802371,0,0,0,0
35802502,0,0,0,0
35802579,0,0,0,0
35802909,99.39,0,58.03,1
35803202,0,0,0,0
35803241,0,0,0,0
35803644,0,40,39.75,0
35803820,0,0,0,0
35803857,0,0,0,0
35804162,0,0,0,0
35804401,0,0,0,0
35804455,0,0,0,0
35804509,0,0,-25,0
35804744,0,0,0,0
35804890,0,0,0,0
35804952,0,0,0,0
35804955,0,0,0,0
35805023,0,0,0,0
35805128,0,0,0,0
35805184,0,0,0,0
35805262,0,0,0,0
35805290,0,0,0,0
35805410,0,0,0,0
35805528,0,0,0,0
35805653,0,0,0,0
35805682,0,0,-0.05,0
35805839,0,0,0,0
35805901,0,0,0,0
35806016,0,0,0,0
35806166,0,0,0,0
35806269,0,0,-6.3,0
35806355,0,0,0,0
35806853,0,40,40,0
35806861,0,0,-1.08,0
35807113,0,0,0,0
35807187,0,0,0,0
35807216,0,0,0,0
35807455,0,0,-0.12,0
35807473,0,0,0,0
35807603,0,0,0,0
35807864,0,0,0,0
35807903,0,0,0,0
35807967,0,0,0,0
35807998,0,0,0,0
35808093,0,0,0,0
35808114,0,0,0,0
35808126,0,0,0,0
35808134,0,0,0,0
35808178,0,0,0,0
35808463,0,0,-0.07,0
35808634,0,0,0,0
35809340,0,0,0,0
35809646,0,0,0,0
35809909,0,0,0,0
35810215,0,40,39.69,0
35810218,0,0,0,0
35810271,0,0,-0.12,0
35810402,0,0,0,0
35810634,0,0,-0.27,0
35810760,3.07,0,0.04,0
35810840,0,0,0,0
35811034,0,0,-0.64,0
35811051,0,0,-7.75,0
35811303,0,0,-9.88,0
35811466,0,0,0,0
35811743,0,0,-0.26,0
35811765,3.8,70,73.8,2
35811871,38.12,40,-1604.53,1
35812096,0,0,0,0
35812210,0,0,0,0
35812483,0,0,-9.18,0
35812778,0,0,0,0
35813147,0,0,-0.18,0
35813604,0,0,0,0
35813694,0,0,-0.03,0
35813816,0,0,0,0
35813943,0,0,0,0
35814352,0,0,-1.91,0
35814836,0,0,0,0
35814947,0,0,0,0
35815056,0,0,-18.06,0
35815097,105.7,350,398.34,1
35815211,0,0,0,0
35815430,0,0,-1.37,0
35815475,0,0,-10.45,0
35815727,0,0,0,0
35816214,0,0,0,0
35816522,0,0,-0.07,0
35816564,0,0,0,0
35816635,0,0,0,0
35816637,0,0,0,0
35816856,0,0,0,0
35817183,0,0,-0.02,0
35817360,0,0,-0.01,0
35817547,0,0,0,0
35817858,0,0,0,0
35818009,0,0,0,0
35818813,0,0,-0.06,0
35819162,0,0,0,0
35819218,0,0,-0.79,1
35819242,0,0,-1.71,0
35819437,0,0,0,0
35819502,0,0,0,0
35819540,0,0,-0.22,0
35819551,0,0,0,0
35819590,0,0,-0.03,0
35819764,0,0,0,0
35819995,50.46,0,-54.1,1
35820198,0,0,0,0
35820221,117.09,290,362.5,1
35820562,0,0,-0.06,0
35820578,0,0,0,0
35820660,0,0,0,0
35820697,0,0,0,0
35820733,0,0,0,0
35821101,0,0,0,0
35821129,0,0,0,0
35821513,262.07,40,90.01,2
35821624,5.61,0,4.86,0
35821833,0,0,-0.09,0
35821951,0,0,-0.16,0
35821960,0,0,0,0
35822036,0,0,0,0
35822219,46.97,0,17.18,0
35822300,0,0,0,0
35822321,0,0,0,0
35822390,0,0,0,0
35822611,0,0,0,0
35822657,0,0,0,0
35822659,0,0,0,0
35822706,0,0,0,0
35822730,0,0,0,0
35822813,0,0,0,0
35822923,0,0,0,0
35822930,0,0,0,0
35822958,5.7,0,2.24,0
35822964,0,0,0,0
35823002,0,0,0,0
35823159,0,0,0,0
35823267,0,0,0,0
35823465,0,0,0,0
35823534,0,0,-0.2,0
35823676,0,0,0,0
35823723,0,0,0,0
35823739,0,0,0,0
35823791,0,0,-0.4,0
35823855,0,0,0,0
35823906,0,0,0,0
35824143,0,0,0,0
35824148,0,0,0,0
35824156,0,0,-4.9,0
35824282,0,0,0,0
35824743,0,0,0,0
35824937,0,0,0,0
35825413,0,0,0,0
35825530,0,0,0,0
35825544,10.5,0,9.3,0
35825597,0,0,0,0
35825972,0,0,0,0
35826015,27.27,20,34.62,0
35826030,0,0,-0.22,0
35826182,0,0,0,0
35826285,0,0,-49.49,0
35826760,0,0,0,0
35826863,0,0,-0.01,0
35827011,151.08,160,205.88,1
35827116,16.05,0,-1.57,0
35827129,0,0,0,0
35827340,0,0,0,0
35828152,0,0,0,0
35828280,3.8,0,8.26,0
35828515,5.52,0,4.24,0
35828730,0,0,0,0
35828832,0,0,0,0
35829179,0,0,0,0
35829188,0,0,-7.32,0
35829461,0,0,0,0
35829546,0,0,0,0
35829874,0,0,0,0
35830094,0,0,0,0
35830408,0,0,0,0
35830579,0,0,0,0
35830643,0,280,279.85,0
35830838,0,0,0,0
35831224,0,0,0,0
35831671,0,0,-8.77,0
35831742,0,0,-0.09,0
35831821,0,0,-0.19,0
35831897,0,70,69.44,0
35832005,0,0,0,0
35832079,4.03,0,3.7,0
35832322,0,0,-6.03,0
35832518,0,0,0,0
35832693,0,0,0,0
35832725,0,0,0,0
35832894,0,0,0,0
35832895,0,0,0,0
35832911,0,0,0,0
35832988,0,0,-0.11,0
35832991,0,0,0,0
35833022,0,0,0,0
35833207,0,0,0,0
35833314,0,0,0,0
35833471,0,0,0,0
35833486,0,0,0,0
35833657,0,0,0,0
35833728,0,0,-0.44,0
35833764,0,0,-0.31,0
35833883,0,0,0,0
35833955,0,0,0,0
35834001,0,70,-50.7,1
35834358,0,0,0,0
35834490,0,0,0,0
35834642,0,0,0,0
35835045,0,0,0,0
35835421,58.9,0,51.53,2
35835479,0,0,0,0
35835789,0,0,-0.01,0
35835799,0,0,0,0
35835998,0,0,0,0
35836121,0,0,0,0
35836420,0,0,0,0
35836448,0,0,0,0
35836786,0,0,0,0
35836869,0,0,0,0
35837035,0,0,0,0
35837069,0,0,0,0
35837213,0,0,-0.3,0
35837360,0,0,0,0
35837435,0,0,0,0
35837626,0,0,-0.07,0
35838066,0,0,0,0
35838146,0,290,290,0
35838301,0,0,0,0
35838443,0,0,0,0
35839007,0,0,0,0
35839074,0,0,0,0
35839133,5.7,0,4.52,0
35839377,0,0,0,0
35839578,0,0,0,0
35839886,0,0,0,0
35839944,0,0,-1.53,0
35840013,0,0,0,0
35840036,0,0,0,0
35840137,0,0,0,0
35840206,0,0,0,0
35840374,0,0,-0.08,0
35840416,0,0,0,0
35840523,0,0,0,0
35841050,0,0,0,0
35841126,0,0,0,0
35841195,125.68,0,161.71,1
35841324,0,0,0,0
35841329,0,0,0,0
35841408,0,140,139.62,0
35841490,0,0,0,0
35841689,5.76,0,1.9,1
35841734,0,0,0,0
35841755,22.3,0,18.5,0
35842062,0,0,0,0
35842125,0,0,-1.1,0
35842444,0,0,-0.95,0
35842459,0,0,0,0
35842743,0,0,-1.14,0
35842766,0,0,0,0
35842829,0,0,0,0
35842890,0,0,0,0
35842969,0,0,-0.33,0
35842989,0,0,-0.21,0
35843009,0,0,-0.29,0
35843059,0,0,0,0
35843514,0,0,0,0
35843584,0,0,-0.07,0
35843615,0,0,0,0
35843754,0,0,0,0
35844027,0,0,0,0
35844190,0,0,0,0
35844643,0,0,0,1
35844792,0,0,0,0
35844949,0,0,0,0
35844989,0,0,0,0
35845038,0,0,0,0
35845043,0,0,0,0
35845513,0,0,0,0
35845523,0,0,-0.01,0
35845709,0,0,0,1
35845979,0,0,-1.54,1
35846106,62.06,0,-43.56,2
35846190,0,0,0,0
35846480,0,40,37.28,0
35846594,0,0,-0.04,0
35846880,0,160,159.64,0
35846937,0,0,1.24,0
35847160,0,0,0,0
35847417,0,0,0,0
35847605,0,0,0,0
35847716,0,0,0,0
35847734,0,0,0,0
35848011,0,0,0,0
35848149,0,0,0,0
35848209,0,0,-0.82,0
35848225,0,0,-1.19,2
35848285,0,0,0,0
35848386,0,0,-0.02,0
35848505,0,0,-0.06,0
35848554,0,0,0,0
35848606,0,0,-0.26,0
35848965,0,0,0,0
35848986,0,0,0,0
35849040,0,0,0,0
35849050,0,0,-1.2,0
35849415,0,0,0,0
35849635,0,0,0,0
35849790,0,290,285.66,0
35849845,0,0,-0.13,0
35849937,0,0,-0.07,0
35849943,0,0,0,0
35849947,0,0,0,0
35850003,0,0,-2.41,0
35850151,0,0,-2.28,0
35850167,0,0,0,0
35850423,0,0,-0.07,0
35850426,11.52,0,-1.48,0
35850529,4.69,0,5.56,0
35850620,0,0,0,0
35850848,0,0,0,0
35850865,0,0,-9.29,0
35850979,0,0,0,0
35851238,4.95,80,83.98,0
35851311,0,0,0,0
35851350,0,0,-0.01,0
35851546,0,0,0,0
35851694,0,0,-0.14,0
35851797,0,0,0,0
35851984,0,0,0,0
35852002,0,0,-0.05,0
35852342,0,0,-0.01,0
35852520,0,0,-0.02,0
35852581,0,0,0,0
35852707,0,0,0,0
35852732,0,0,-0.36,0
35852781,0,0,0,0
35852990,0,0,0,0
35853042,0,0,-0.07,0
35853062,0,0,0,0
35853110,0,0,0,0
35853270,0,0,-0.5,0
35853536,0,0,0,0
35853582,22.9,0,32.18,0
35853714,0,0,0,0
35853779,0,0,0,0
35853835,0,0,0,0
35854096,0,280,262.51,0
35854163,0,0,0,0
35854166,54.89,0,31.71,1
35854591,0,0,0,0
35854611,0,0,-0.36,0
35854695,0,0,-0.23,0
35854753,0,0,-0.12,0
35855203,0,0,-0.52,0
35855306,0,0,0,0
35855328,0,0,0,0
35855444,0,0,0,0
35855736,16.2,0,15.9,0
35855828,0,0,0,0
35855913,0,0,0,0
35856347,0,0,0,0
35856416,0,0,0,0
35856440,0,80,79.98,0
35856594,0,0,-0.01,0
35856702,0,0,0,0
35856864,0,0,-0.02,0
35856972,0,0,-6.15,0
35857078,0,0,0,0
35857361,0,0,0,0
35857366,0,0,0,0
35857821,0,0,-0.52,0
35857944,0,0,0,0
35858052,0,0,0,0
35858159,0,0,-2.15,0
35858200,0,0,-0.01,0
35858359,0,0,0,0
35858602,0,0,-0.17,0
35858633,3.33,0,3.02,0
35858703,0,0,0,0
35858723,0,0,0,0
35858788,137.13,40,108.18,1
35858863,0,210,210,0
35858941,0,0,0,0
35859022,0,0,0,0
35859644,0,0,0,0
35859707,0,0,0,0
35859834,0,0,0,0
35860435,0,0,0,0
35860730,0,0,-0.02,0
35860867,0,0,0,0
35860979,0,0,0,0
35861014,0,0,0,0
35861063,0,0,0,0
35861093,0,0,0,0
35861387,0,0,0,0
35861574,0,0,0,0
35861690,0,0,0,0
35861753,0,0,0,0
35861810,0,0,0,0
35861821,0,0,-0.27,0
35861899,0,0,0,0
35862303,0,0,0,0
35862383,0,0,0,0
35862896,0,0,0,0
35863346,0,0,0,0
35863532,0,0,-5.31,0
35863601,0,0,0,0
35863620,0,0,0,0
35863831,0,0,0,0
35863902,0,0,0,0
35863960,0,0,0,0
35864258,0,0,0,0
35864353,0,0,0,0
35864706,0,0,0,0
35864895,0,0,0,0
35865104,0,0,-0.01,0
35865217,0,0,0,0
35865720,0,0,0,0
35865789,0,0,-0.01,0
35865915,0,0,0,0
35866071,135.01,0,100.38,1
35866164,0,0,-0.02,0
35866224,0,0,0,0
35867481,0,0,0,0
35867672,0,0,-0.01,0
35867700,0,0,-0.17,0
35867717,0,0,0,0
35867745,0,0,0,0
35867769,0,0,-0.51,0
35867907,0,0,0,0
35867990,0,0,-0.55,0
35868152,0,0,0,0
35868352,16.54,0,-5.02,0
35868363,0,0,0,0
35868378,0,0,0,0
35869074,0,0,0,0
35869144,0,0,0,0
35869204,0,0,-0.02,0
35869283,0,0,0,0
35869908,0,0,0,0
35869967,0,0,-2.24,2
35870169,0,0,-0.31,0
35870182,0,0,0,0
35870361,14.73,0,-18.04,0
35870663,0,0,0,0
35870812,0,0,0,0
35870828,0,0,0,0
35870955,0,0,0,0
35871016,20.95,0,15.86,1
35871020,0,0,0,0
35871333,0,0,0,0
35871334,0,0,0,0
35871364,0,0,0,0
35871682,0,0,0,0
35871741,0,0,0,0
35871750,0,0,0,0
35871809,0,0,-0.06,0
35871838,7.38,80,77.77,0
35871886,0,0,0,0
35872358,0,0,0,0
35872414,4.14,160,163.87,0
35872477,0,0,-0.02,0
35872485,0,0,-0.03,0
35872607,0,0,-0.1,0
35872873,0,0,0,0
35872892,4.8,0,3.99,1
35873099,0,0,0,0
35873271,0,0,0,0
35873293,7.72,0,4.31,0
35873480,0,0,0,0
35873792,0,0,0,0
35873923,0,0,0,0
35874191,17.83,0,15.08,0
35874452,0,0,0,0
35874796,7.56,0,7.47,0
35874897,0,0,0,0
35875059,0,40,39.73,0
35875089,0,0,0,0
35875148,0,0,0,0
35875196,0,0,0,0
35875277,204.34,160,315.87,1
35875283,0,0,-23.53,0
35875438,0,0,0,0
35875688,1086.95,290,1166.61,2
35875786,5.42,0,5.32,0
35876108,0,0,0,0
35876200,0,0,0,0
35876318,0,0,0,0
35876706,0,0,0,0
35876877,0,0,0,0
35876888,0,0,0,0
35876889,0,0,0,0
35877030,0,0,0,0
35877114,0,0,0,0
35877379,0,0,-0.68,0
35877640,0,0,0,0
35877730,0,0,0,0
35877927,0,0,0.19,0
35878349,0,0,0,0
35878387,0,0,0,0
35878429,0,0,0,0
35878580,0,0,0,0
35878756,0,0,0,0
35878930,0,0,0,0
35878956,0,0,0,0
35879034,0,0,0,0
35879065,0,0,0,0
35879490,0,0,-0.15,0
35879525,0,0,0,0
35879630,0,0,-0.02,0
35879702,0,0,-1.16,0
35879813,0,0,0,0
35879880,0,0,0,0
35880073,0,0,0,0
35880259,0,0,0,0
35880640,0,0,-0.36,0
35880920,0,0,0,0
35881073,0,0,-0.01,0
35881139,0,0,0,0
35881444,0,0,0,0
35881765,0,0,0,0
35881900,12.79,0,9.9,0
35882482,0,0,-0.5,0
35882499,0,0,0,0
35882704,3.96,0,3.62,0
35882892,0,0,-0.03,0
35883371,0,0,0,0
35883435,0,0,0,0
35883564,0,0,0,0
35884165,0,0,-0.04,0
35884202,0,0,0,0
35884290,0,0,0,0
35884449,0,0,0,0
35884498,0,0,0,0
35884553,0,0,-0.05,0
35884819,0,0,-3.74,0
35885045,0,0,0,0
35885075,10.99,400,409.75,0
35885246,0,0,0,0
35885597,0,0,0,0
35885847,40.94,0,39.03,0
35886061,0,0,0,0
35886157,29.12,0,7.4,1
35886165,0,0,0,0
35886172,0,0,0,0
35886210,0,0,0,0
35886375,3.6,0,2.73,0
35886572,0,0,0,0
35886619,0,0,-0.09,0
35887476,0,0,0,0
35887608,0,0,0,0
35887712,32.7,0,32.33,0
35887764,0,0,0,0
35888210,0,0,-0.64,0
35888348,0,0,0,0
35888383,0,0,0,0
35888385,0,0,-66.15,2
35888474,0,0,0,0
35888513,0,0,-0.09,0
35888660,0,0,-0.08,0
35888976,0,0,0,0
35889022,0,0,0,0
35889472,0,0,0,0
35889545,0,0,0,0
35889633,0,0,0,0
35889676,0,0,-0.07,0
35889855,0,0,0,0
35890187,0,0,-0.82,0
35890317,0,0,0,0
35890340,0,0,-0.05,0
35890430,34.63,0,21.72,1
35890549,19.86,70,90.2,0
35890616,0,0,-0.16,0
35890656,0,0,0,0
35890838,0,0,0,0
35891287,0,0,0,0
35891392,0,0,0,0
35891515,0,0,0,0
35891520,0,0,0,0
35891541,0,0,0,0
35892023,0,0,0,0
35892567,0,0,0,0
35892647,0,0,0,0
35892776,0,0,0,0
35893427,0,0,-0.31,0
35893519,0,0,-5.74,0
35893641,0,0,0,0
35893644,0,0,0,0
35894450,0,0,0,0
35894813,0,0,-0.13,0
35894895,19.78,0,2.14,0
35894920,0,40,38.66,0
35894923,0,70,70,0
35895031,0,0,0,0
35895140,0,0,0,0
35895253,0,0,0,0
35895419,0,0,-0.14,0
35895552,0,0,-7.22,0
35895799,0,0,-0.01,0
35895904,0,0,0,0
35895951,0,0,-0.05,0
35896473,0,0,0,0
35896672,0,0,0,0
35896946,0,0,-0.01,0
35897194,0,0,-1.6,0
35897197,0,0,-0.08,0
35897238,0,0,0,0
35897326,0,0,0,0
35897493,0,0,0,0
35897560,0,0,0,0
35897760,0,0,0,0
35897893,0,0,-0.09,0
35898024,0,0,0,0
35898126,0,0,0,0
35898143,0,0,-1.08,0
35898183,0,0,-0.68,0
35898357,0,80,71.84,0
35898358,0,0,0,0
35898489,0,0,0,0
35898535,0,0,0,0
35898603,0,0,0,0
35898782,0,0,0,0
35898935,0,0,0,0
35899733,0,0,0,0
35899820,0,0,0,0
35899866,0,0,0,0
35899891,0,0,0,0
35899955,0,0,-0.12,0
35900196,0,0,0,0
35900208,79.58,0,59.96,2
35900410,0,0,0,0
35900523,90.89,0,24.45,1
35900636,0,0,0,0
35901107,522.35,70,369.53,2
35901314,0,0,0,0
35901407,0,0,0,0
35901468,0,0,-0.01,0
35901537,0,0,0,0
35902342,131.28,0,-115.74,1
35902624,0,0,0,0
35902818,0,0,0,0
35903104,0,0,0,0
35903303,15.12,0,-20.74,0
35903428,0,0,-0.01,0
35903582,0,0,-8.75,0
35903646,0,0,0,0
35903676,0,0,-46.96,0
35903797,0,0,0,0
35903957,0,0,0,0
35904117,0,0,-0.01,0
35904797,0,0,0,0
35904891,0,0,-1.85,0
35905035,0,20,18.6,1
35905434,0,0,0,0
35905708,0,0,-22.9,0
35905989,0,0,0,0
35906039,3.39,0,-7.76,0
35906441,0,0,0,0
35906590,0,0,0,0
35906957,0,0,0,0
35907387,0,0,0,0
35907706,0,0,-0.28,0
35907785,4.55,0,3.42,0
35907995,0,0,0,0
35908069,0,0,0,0
35908098,0,0,0,0
35908117,0,0,-0.88,0
35908157,0,0,0,0
35908211,5.11,0,8.36,0
35908806,0,0,0,0
35908853,0,0,0,0
35908863,0,0,-0.11,0
35908865,13.16,0,14.52,0
35909558,0,0,0,0
35909872,0,0,0,0
35909915,0,0,0,0
35910067,0,0,-4.18,0
35910069,0,0,0,0
35910115,0,0,0,0
35910140,0,0,-2,1
35910245,23.15,0,25.37,0
35910259,0,0,-7.13,0
35910341,0,0,-0.05,0
35910620,0,0,0,0
35910759,0,0,0,0
35910801,0,0,0,0
35910824,0,0,-0.12,0
35910855,4.95,0,6.19,0
35911101,0,0,0,0
35911203,0,0,-0.78,0
35911636,0,0,0,0
35912335,0,0,-0.16,0
35912404,0,0,0,0
35912615,0,0,0,0
35912625,0,0,0,0
35912854,0,0,0,0
35913387,0,0,-0.1,0
35913426,0,0,-0.03,0
35913551,0,0,0,0
35913573,0,0,-0.11,0
35913840,0,0,-0.48,0
35913862,0,0,-0.03,0
35913964,0,0,0,0
35914049,0,0,0,0
35914079,0,0,0,0
35914157,0,0,-0.15,0
35914198,0,0,0,0
35914355,37.71,0,36.29,0
35914427,0,0,0,0
35914513,76.42,290,287.51,3
35914638,0,0,0,0
35914756,0,0,0,1
35915150,0,0,0,0
35915306,0,0,0,0
35915352,0,0,0,0
35915558,0,0,0,0
35915702,0,0,0,0
35915742,0,0,0,0
35915902,0,0,0,0
35916011,0,0,0,0
35916045,0,0,0,0
35916139,0,0,0,0
35916143,0,0,0,0
35916235,0,0,0,0
35916346,0,0,0,0
35916602,0,0,0,0
35916773,0,0,0,0
35916778,0,0,0,0
35916824,0,0,0,0
35916836,0,0,-0.78,0
35916919,0,0,-0.72,0
35917091,0,0,0,0
35917191,0,0,-0.48,0
35917243,0,0,0,0
35917293,0,0,0,0
35917329,15.09,70,83.38,0
35917350,0,0,0,0
35917480,0,0,0,0
35917558,0,0,0,0
35917591,0,0,0,0
35917731,0,0,0,0
35917856,0,0,0,0
35919743,0,0,0,0
35919916,0,0,0,0
35919933,273.67,0,203.1,1
35919960,0,0,0,0
35920800,0,0,-0.01,0
35921222,0,0,0,0
35921341,0,0,0,0
35921863,1243.65,200,966.24,2
35921960,0,0,-2.12,0
35922270,0,0,0,0
35922333,5.03,0,4.72,0
35922354,0,0,0,0
35922482,0,0,0,0
35922551,0,0,0,0
35922753,0,0,-0.01,0
35922909,0,0,0,0
35922916,0,0,-0.17,0
35923097,0,0,-0.1,0
35923199,4.2,0,4.75,0
35923274,0,0,0,0
35923591,0,0,-0.16,0
35923716,0,0,0,0
35923720,0,0,0,0
35923772,0,0,-0.29,0
35924282,0,0,0,0
35924769,0,0,0,0
35924834,0,0,-0.16,0
35925200,0,0,0,0
35926016,0,0,0,0
35926253,0,0,-0.01,0
35926281,0,0,0,0
35926288,0,0,0,0
35926480,0,0,-2.55,0
35926593,0,0,0,0
35926756,0,0,0,0
35926966,0,0,-0.76,0
35927070,6.33,0,-10.45,0
35927281,0,0,0,0
35927705,0,0,0,0
35927777,0,0,-14.38,0
35927905,12.21,120,120.46,0
35928230,0,0,0,0
35928298,0,0,0,0
35928543,0,0,0,0
35928676,0,0,0,0
35928935,0,0,0,0
35928964,0,0,0,0
35929599,0,0,0,0
35929621,7.05,0,9.91,0
35929727,0,0,-0.12,0
35930451,0,0,-0.64,0
35930498,0,0,0,0
35930500,0,0,0,0
35930684,0,0,-0.15,0
35930830,0,0,0,0
35930922,0,0,-0.01,0
35931221,0,0,-0.78,0
35931610,0,290,290,0
35932050,0,0,0,0
35932184,0,0,-0.01,0
35932315,0,0,0,0
35932447,0,0,0,0
35932453,0,0,0,0
35932536,0,0,0,0
35932569,0,0,0,0
35932664,0,0,-0.25,0
35932665,0,0,0,0
35932809,0,0,0,0
35932980,0,0,0,0
35933123,0,0,0,0
35933145,0,0,0,0
35933167,0,0,0,0
35933201,0,0,0,0
35933376,0,0,0,0
35933521,0,0,0,0
35933753,3.59,0,-1.89,0
35933993,0,0,-0.05,0
35934237,0,0,-0.14,0
35934257,0,0,0,0
35934386,0,0,0,0
35934558,0,0,-0.05,0
35934641,0,0,0,0
35934692,0,0,0,0
35934722,0,0,-0.07,0
35934841,0,0,0,0
35934878,0,0,0,0
35934986,0,0,0,0
35935118,0,0,0,0
35935148,0,0,-0.01,0
35935180,0,0,0,0
35935276,0,0,0,0
35935341,0,0,0,0
35935617,0,0,0,0
35935659,0,0,0,0
35935662,0,0,0,0
35935712,0,0,0,0
35935793,0,0,0,0
35935837,0,0,0,0
35935861,0,0,0,0
35935983,0,0,0,0
35935993,65.6,0,47.15,2
35936075,0,0,0,0
35936251,0,0,0,0
35936594,0,0,0,0
35936598,0,0,0,0
35936607,0,0,0,0
35936726,0,0,0,0
35936822,0,0,0,0
35936928,0,0,0,0
35936953,0,0,0,0
35937028,0,0,0,0
35937141,0,0,0,0
35937189,0,0,0,0
35937426,0,0,0,0
35937430,0,0,0,0
35937467,0,0,-0.03,0
35937634,0,0,0,0
35937638,0,0,0,0
35937774,120.54,0,40.94,1
35937787,0,0,0,0
35937931,0,0,0,0
35937980,0,0,0,0
35938049,0,0,0,0
35938165,0,0,0,0
35938403,0,0,0,0
35938529,0,0,-0.21,0
35938591,0,0,-1.86,0
35938636,0,0,0,0
35938925,0,0,0,0
35938933,0,0,0,0
35939117,0,0,0,0
35939328,0,0,0,0
35939430,0,0,0,2
35939468,0,0,0,0
35939638,0,290,290,0
35939641,0,60,60,0
35939838,0,0,0,0
35939888,0,0,-1.65,0
35939918,0,0,-0.04,0
35939987,0,0,0,0
35939997,0,0,0,0
35940086,0,0,0,0
35940094,0,0,-0.15,0
35940139,0,200,199.93,0
35940192,0,0,-0.09,0
35940281,30.59,0,17.81,1
35940772,0,0,-4.15,0
35940892,0,0,0,0
35940967,0,0,0,0
35941105,0,0,0,0
35941511,0,0,0,0
35941518,0,0,0,0
35941703,0,0,0,0
35942009,0,0,0,0
35942234,0,0,0,0
35942398,0,0,0,0
35942646,0,0,0,0
35942734,0,40,39.93,0
35943344,0,0,-0.01,0
35943429,0,0,0,0
35943508,0,0,-0.33,0
35943745,0,0,0,0
35944320,0,0,0,0
35944369,0,0,0,0
35944453,0,0,0,0
