seller_id,committed,item_count,booth_id,initial_booth_activation,entry_source_em,inventory_source_em,parent_booth_id,entry_url,entry_query,fees_paid,membership_paid,profit_estimate,value_em
35645754,TRUE,179,4656297,11/7/18,google_text_ad,,,https://www.google.com/,,0,0,-0.07,0
35645876,FALSE,0,4656318,11/7/18,unknown,,,,,0,0,0,0
35646035,FALSE,0,4656345,11/7/18,unknown,,,,,0,0,-0.16,0
35646126,TRUE,0,4656365,11/7/18,organic,,,https://www.google.com/,,0,0,0,0
35646154,TRUE,0,4656366,11/29/18,affiliate,,,Direct,,0,0,0,0
35646180,TRUE,0,4656378,11/25/18,organic,1,,https://www.google.es/,,12.65,0,-32.34,0
35646443,TRUE,0,4656417,11/7/18,organic,,,https://www.google.com.vn/,,0,0,0,0
35646502,TRUE,1,4656432,1/21/19,direct,3,,Direct,,0,0,0,0
35646555,TRUE,0,4656436,11/8/18,unknown,,,,,0,0,0,0
35646630,TRUE,0,4656460,11/8/18,unknown,,,,,0,0,0,0
35646661,TRUE,0,4656468,11/8/18,unknown,,,,,0,0,0,0
35646793,TRUE,0,4656485,11/8/18,unknown,1,,,,0,0,0,0
35647128,TRUE,0,4656532,11/8/18,direct,,,Direct,,0,0,0,0
35647125,TRUE,0,4656533,11/8/18,organic,1,,https://www.google.es/,,3.76,0,3.07,0
35641695,TRUE,0,4656544,11/8/18,other_search,,,https://mail.yahoo.com/,,0,0,0,0
35647174,TRUE,2,4656547,11/8/18,direct,,,Direct,,0,0,-0.07,0
35647200,TRUE,0,4656548,11/8/18,organic,,,https://www.google.com.vn/,,0,0,0,0
35647469,TRUE,0,4656573,11/8/18,organic,,,https://www.google.com.vn/,,0,0,0,0
35647542,TRUE,0,4656588,11/8/18,organic,1,,https://www.google.com.vn/,,0,0,0,0
35647321,FALSE,0,4656599,11/8/18,organic,,,https://www.google.com.vn/,,0,0,0,0
35647765,TRUE,0,4656615,11/8/18,organic,,,https://www.google.com/,,0,0,0,0
35647846,TRUE,13,4656622,11/14/18,google_text_ad,,,https://www.google.com/,,0,0,-0.01,0
35647860,TRUE,9,4656625,11/8/18,organic,,,https://www.google.co.in/,,0,0,0,0
35647855,FALSE,0,4656629,11/8/18,unknown,,,,,0,0,0,0
35647892,TRUE,64,4656634,11/29/18,unknown,3,,,,0,120,119.45,0
35647943,FALSE,0,4656639,11/8/18,organic,,,https://www.google.co.uk/,,0,0,0,0
35647987,FALSE,0,4656645,11/8/18,unknown,,,,,0,0,0,0
35647966,TRUE,0,4656654,11/8/18,organic,,,https://www.google.com.vn/,,0,0,0,0
35648097,TRUE,1,4656662,11/8/18,google_text_ad,6,,https://www.google.com/,,0,0,0,0
35648111,TRUE,0,4656664,11/8/18,direct,,,https://burner.bonanza.com/background_burns/30239536/load,,0,0,0,0
35648159,TRUE,0,4656668,11/8/18,google_text_ad,5,,https://www.google.com/,,0,0,0,0
35648178,FALSE,0,4656675,11/8/18,unknown,,,,,0,0,0,0
35648227,TRUE,0,4656679,11/8/18,organic,,,https://www.google.com/,,0,0,0,0
35648340,TRUE,0,4656706,11/8/18,direct,2,,Direct,,0,0,-0.23,0
35648323,FALSE,0,4656708,11/8/18,unknown,,,,,0,0,0,0
35648352,FALSE,0,4656711,11/8/18,direct,,,Direct,,0,0,0,0
35648396,TRUE,0,4656718,11/8/18,organic,3,,https://www.google.lv/,,0,0,0,0
35648440,FALSE,0,4656737,11/14/18,direct,4,,Direct,,0,0,0,0
35648557,TRUE,0,4656744,11/8/18,direct,,,Direct,,0,0,0,0
35648576,TRUE,0,4656746,11/9/18,direct,5,,Direct,,0,0,0,0
35648603,FALSE,0,4656750,11/8/18,unknown,,,,,0,290,290,0
35648632,TRUE,3,4656756,11/12/18,unknown,,,,,0,0,0,0
35648799,FALSE,0,4656772,11/8/18,direct,,,Direct,,0,0,0,0
35648744,TRUE,15,4656775,11/21/18,organic,2,,https://www.google.es/,,0,0,0,0
13671581,TRUE,0,4656841,11/8/18,organic,,,https://www.google.com/,,0,0,-1.12,0
35649176,TRUE,40,4656854,11/9/18,direct,1,,Direct,,0,0,0,0
35649549,TRUE,0,4656865,11/8/18,unknown,,,,,0,0,0,0
35649536,FALSE,0,4656869,11/8/18,direct,4,,Direct,,0,0,0,0
35649624,TRUE,3411,4656873,11/8/18,direct,1,,Direct,,20,0,15.08,1
35650088,FALSE,0,4656936,11/8/18,search_seller_targeted,,,https://www.google.com/,,0,0,-0.18,0
35650119,TRUE,0,4656940,11/8/18,organic,,,https://www.google.com/,,0,0,0,0
35650221,TRUE,0,4656953,11/8/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
35650395,TRUE,640,4656981,11/8/18,organic,1,,https://www.google.com/,,62.72,160,178.78,0
35650417,TRUE,1,4656983,11/8/18,direct,,,Direct,,0,0,0,0
35650615,TRUE,0,4657006,11/8/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
35650640,TRUE,0,4657009,11/8/18,google_text_ad,,,Direct,,0,0,0,0
35650613,TRUE,0,4657016,11/8/18,organic,1,,https://www.google.co.uk/,,0,0,0,0
35647080,FALSE,0,4657034,1/11/19,unknown,1,,,,0,0,0,0
35650966,TRUE,6,4657054,11/8/18,unknown,,,,,0,80,79.05,0
35651001,TRUE,1,4657058,11/8/18,google_shopping,6,,https://www.google.com/,,0,0,-6.28,0
35650989,TRUE,42,4657060,11/8/18,bing,1,,https://www.bing.com/search?q=bonanza+selling+site&form=EDGEAR&qs=HS&cvid=ba7f88d7f8e44952b2131df9aa2c839d&cc=US&setlang=en-US,,0,0,-0.17,0
35651049,TRUE,1,4657063,11/8/18,unknown,1,,,,0,0,0,0
35651160,TRUE,0,4657082,11/8/18,unknown,,,,,0,0,0,0
35651242,TRUE,21,4657086,11/8/18,bing,,,https://www.bing.com/search?q=bonanza&form=EDNTHT&mkt=en-us&httpsmsn=1&refig=6b1ab908fa714225cdc49201e97a26b0&sp=4&qs=LS&pq=bon&sk=LS3&sc=8-3&cvid=6b1ab908fa714225cdc49201e97a26b0&cc=US&setlang=en-US,,3.18,0,2.57,0
35651298,TRUE,2,4657095,11/8/18,direct,,,Direct,,0,0,0,0
35651463,FALSE,0,4657111,11/8/18,organic,6,,https://www.google.co.th/,,0,300,224.79,0
35651450,TRUE,10,4657113,11/8/18,organic,1,,https://www.google.cl/,,0,0,-0.01,0
35651411,TRUE,0,4657114,11/8/18,unknown,1,,,,0,0,0,0
35650501,TRUE,136,4657116,11/11/18,organic,1,,Direct,,0,0,-2.14,0
35651631,TRUE,0,4657128,11/8/18,search_seller_targeted,3,,https://www.google.com/,,0,0,0,0
35651644,TRUE,52,4657132,11/8/18,unknown,,,,,0,0,-3.3,0
35651650,TRUE,0,4657133,11/8/18,unknown,,,,,0,0,0,0
35640929,TRUE,0,4657137,12/30/18,unknown,,,,,0,0,0,0
35651740,FALSE,0,4657145,11/8/18,direct,1,,Direct,,0,0,0,0
35651691,TRUE,0,4657148,11/8/18,direct,1,,Direct,,0,0,0,0
35651961,FALSE,0,4657177,11/8/18,unknown,3,,,,0,0,-1.5,0
35651974,TRUE,10,4657182,11/8/18,direct,1,,Direct,,0,0,0,0
35652041,TRUE,0,4657194,11/8/18,organic,,,https://www.google.com/,,0,0,-0.62,0
35652002,TRUE,0,4657201,11/9/18,direct,1,,Direct,,0,0,0,0
35652176,TRUE,0,4657221,11/8/18,organic,,,https://www.google.com/,,0,0,0,0
35652780,TRUE,0,4657394,11/8/18,search_seller_targeted,,,https://www.google.com/,,0,0,0,0
35652800,TRUE,0,4657396,11/8/18,direct,,,Direct,,0,0,0,0
35195007,TRUE,7,4657398,11/8/18,unknown,,,,,0,0,0,0
35652831,TRUE,3,4657404,11/8/18,unknown,,,,,0,0,-0.04,0
35652849,TRUE,0,4657406,11/8/18,unknown,,,,,0,0,0,0
35652806,FALSE,0,4657413,11/8/18,unknown,,,,,0,0,0,0
35653107,TRUE,65,4657441,11/8/18,organic,1,,https://www.google.gr/,,0,0,-1.96,0
35653111,TRUE,41,4657443,11/8/18,organic,1,,https://www.google.com/,,0,0,-0.03,0
35653089,FALSE,0,4657456,11/8/18,unknown,,,,,0,0,0,0
35653228,TRUE,32,4657460,11/8/18,organic,5,,https://www.google.com/,,0,0,-0.18,0
35653068,TRUE,8225,4657474,11/8/18,direct,1,,Direct,,0,0,0,0
35653300,TRUE,0,4657475,11/11/18,direct,6,,Direct,,0,0,0.89,0
35653323,TRUE,0,4657482,11/8/18,affiliate,1,,Direct,,0,0,-0.12,0
35653347,TRUE,0,4657499,11/8/18,organic,,,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&ved=2ahUKEwjF15ypvcXeAhWC7oMKHbE8CJMQjBAwAXoECAMQCQ&url=https%3A%2F%2Fwww.bonanza.com%2Flogin&usg=AOvVaw0rL8ws_7_zn6AxEojEpBBk,,0,0,0,0
35653429,TRUE,0,4657507,11/8/18,affiliate,,,Direct,,0,0,0,0
35653470,FALSE,0,4657515,11/10/18,direct,1,,Direct,,3.87,0,0.38,0
35653557,TRUE,16,4657520,11/8/18,direct,1,,Direct,,0,0,-0.58,0
35653582,FALSE,0,4657523,11/8/18,google_text_ad,5,,https://www.google.com/,,0,0,0,0
35653477,TRUE,0,4657527,11/15/18,unknown,,,,,0,0,0,0
35653782,TRUE,2,4657539,11/8/18,organic,,,https://www.google.com/,,5.75,0,5.19,0
35654101,TRUE,0,4657579,11/8/18,organic,,,https://www.google.com/,,0,0,0,0
35654125,TRUE,718,4657589,11/8/18,organic,1,,https://www.google.com/,,0,0,0.01,0
35654175,TRUE,44,4657592,11/8/18,direct,5,,Direct,,0,0,0,0
35654051,TRUE,8,4657595,11/9/18,organic,3,,https://www.google.ru/,,0,0,0,0
34992534,TRUE,0,4657603,11/8/18,google_shopping,1,,Direct,,0,0,0,0
35654330,TRUE,0,4657616,11/8/18,search_seller_targeted,,,https://www.google.es/,,0,0,0,0
35654503,TRUE,0,4657659,11/9/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
35654531,TRUE,0,4657664,11/8/18,google_text_ad,5,,https://www.google.com/,,0,0,0,0
35654657,TRUE,0,4657680,11/8/18,unknown,,,,,0,0,0,0
35654765,TRUE,230,4657703,11/8/18,organic,1,,https://www.google.lt/,,0,0,-3.14,0
35654724,TRUE,3,4657707,11/8/18,unknown,6,,,,0,0,0,0
35655007,TRUE,0,4657772,11/8/18,other,,,https://news.onoxa.com/5-online-marketplaces-to-sell-your-private-label-skin-care-products/,,0,0,0,0
35655100,TRUE,5,4657773,11/8/18,organic,1,,https://www.google.com/,,0,0,-0.4,0
35655113,TRUE,0,4657775,11/8/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
35655126,TRUE,0,4657780,11/8/18,unknown,,,,,0,0,0,0
35655109,TRUE,0,4657783,11/13/18,direct,,,Direct,,0,0,0,0
35640213,TRUE,26,4657816,11/8/18,organic,,,Direct,,0,0,-2.27,0
23240795,TRUE,0,4657824,11/8/18,google_shopping,1,,https://www.google.com/,,0,0,-0.66,0
35655378,TRUE,0,4657830,11/8/18,affiliate,,,Direct,,0,0,0,0
35655615,TRUE,0,4657861,11/8/18,direct,1,,Direct,,0,0,-0.08,0
35655628,TRUE,970,4657870,11/12/18,bing,2,,https://www.bing.com/search?q=bonanza&form=APIPH1&PC=APPL,,7.1,0,6.02,1
35655737,TRUE,0,4657878,11/8/18,unknown,,,,,0,0,0,0
35655798,TRUE,0,4657882,11/8/18,direct,,,Direct,,0,0,0,0
25437780,TRUE,0,4657886,11/8/18,organic,,,https://www.google.com/,,0,0,0,0
35655841,TRUE,0,4657893,11/8/18,unknown,,,,,0,0,0,0
35655845,TRUE,0,4657895,11/8/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
35655933,TRUE,1,4657909,11/8/18,direct,1,,Direct,,0,0,0,0
35656007,TRUE,0,4657920,11/8/18,direct,1,,Direct,,0,0,-0.1,0
35386876,TRUE,0,4657965,11/8/18,organic,1,,https://burner.bonanza.com/,,0,0,0.49,0
35656413,FALSE,0,4657973,11/9/18,direct,3,,Direct,,0,0,-0.02,0
35656415,TRUE,1,4657976,11/9/18,unknown,,,,,0,0,-0.39,0
35656628,TRUE,46,4657995,11/8/18,organic,3,,https://www.google.com/,,0,0,0,0
35656745,FALSE,0,4658004,11/8/18,organic,3,,https://www.google.com/,,0,0,-0.55,1
35656958,TRUE,0,4658037,11/8/18,unknown,,,,,0,0,0,0
35656961,TRUE,0,4658038,11/8/18,search_seller_targeted,,,https://www.google.com/,,0,0,0,0
30534964,TRUE,0,4658059,11/12/18,unknown,,,,,0,0,0,0
35657248,TRUE,187,4658087,11/9/18,bing,1,,https://www.bing.com/search?q=Bonanza&FORM=LCHLRE,,33.24,0,50.33,0
29205761,TRUE,0,4658090,11/8/18,organic,,,https://www.google.co.id/,,0,0,0,0
35657410,TRUE,0,4658109,11/12/18,search_seller_targeted,,,https://www.google.com/,,0,0,0,0
35657412,TRUE,0,4658111,11/8/18,unknown,,,,,0,0,0,0
35657475,FALSE,0,4658134,11/8/18,affiliate,1,,Direct,,0,0,0.58,0
35657569,FALSE,0,4658137,11/9/18,direct,3,,Direct,,0,0,0,0
35657682,TRUE,0,4658152,11/8/18,organic,,,https://www.google.com.vn/,,0,0,-16.67,1
35597640,FALSE,0,4658171,11/8/18,direct,,,Direct,,0,0,0,0
1497144,TRUE,0,4658186,11/8/18,organic,,,https://www.google.com/,,0,0,0,0
35656672,FALSE,0,4658188,11/8/18,direct,1,,Direct,,0,0,-0.01,0
35658003,TRUE,1,4658193,11/8/18,affiliate,,,Direct,,0,0,0,0
35658067,TRUE,0,4658195,11/12/18,organic,,,https://www.google.com/,,18.87,0,18.87,1
35658072,FALSE,0,4658196,11/8/18,google_text_ad,,,Direct,,0,0,0,0
35658186,TRUE,0,4658214,11/8/18,google_shopping,6,,Direct,,0,0,0,0
35658243,TRUE,0,4658219,11/8/18,unknown,,,,,0,0,0,0
35658462,TRUE,5,4658245,11/13/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
35658566,TRUE,2,4658257,11/8/18,unknown,,,,,0,0,0,0
35658531,TRUE,1,4658269,11/15/18,organic,,,https://www.google.com/,,0,20,20,0
35658687,TRUE,132,4658274,11/8/18,organic,1,,Direct,,1.17,0,-0.49,0
35658698,TRUE,4,4658275,11/8/18,organic,,,https://www.google.ca/,,0,0,-0.11,0
35646068,TRUE,178,4658282,11/8/18,direct,,,Direct,,0,0,-0.83,0
35658863,TRUE,0,4658292,11/8/18,organic,,,https://www.google.com.mx/,,0,0,0,0
35658993,TRUE,101,4658306,11/23/18,direct,3,,Direct,,3.16,0,2.25,0
35659059,TRUE,0,4658315,11/8/18,google_shopping,,,https://www.google.com/,,0,0,0,0
35659190,FALSE,0,4658321,11/8/18,unknown,,,,,0,0,0,0
35659281,TRUE,44,4658335,11/9/18,unknown,4,,,,0,0,-0.29,0
35659472,TRUE,0,4658350,11/8/18,google_text_ad,5,,https://www.google.com/,,0,0,0,0
35659617,TRUE,0,4658369,11/8/18,organic,,,https://www.google.com/,,0,0,0,0
35659893,TRUE,1,4658395,11/10/18,direct,5,,https://www.google.com/,,0,0,0,0
35659835,TRUE,0,4658403,11/8/18,direct,1,,Direct,,34.56,70,-13.65,2
35660064,TRUE,0,4658407,11/10/18,direct,,,Direct,,0,0,0,0
35660545,TRUE,2,4658465,12/10/18,unknown,,,,,0,0,-0.07,0
35660767,TRUE,0,4658493,11/8/18,organic,1,,https://www.google.com.vn/,,0,0,-0.31,0
35660907,TRUE,0,4658504,11/8/18,unknown,,,,,0,0,0,0
35660934,TRUE,0,4658512,11/9/18,google_shopping,1,,https://www.google.com/,,0,0,-0.14,0
29573789,TRUE,3,4658526,11/9/18,google_text_ad,1,,Direct,,0,0,0,0
35661462,TRUE,0,4658581,11/9/18,direct,1,,Direct,,0,0,0,0
35661541,TRUE,0,4658599,11/9/18,organic,1,,https://www.google.com.au/,,0,0,0,0
35661783,TRUE,0,4658610,11/9/18,unknown,,,,,0,0,0,0
35661799,TRUE,0,4658613,11/16/18,direct,,,Direct,,0,0,0,0
35662316,TRUE,8,4658669,11/9/18,direct,4,,Direct,,0,0,0,0
35662439,TRUE,2,4658678,11/9/18,google_shopping,,,https://www.google.com/,,0,0,0,0
35662526,TRUE,89,4658689,11/9/18,organic,3,,https://www.google.com/,,0,0,-0.12,0
35662544,TRUE,0,4658695,11/9/18,unknown,,,,,0,0,0,0
35662617,TRUE,247,4658702,11/9/18,organic,1,,https://www.google.lt/,,3.51,0,2.59,0
35662662,TRUE,0,4658706,11/9/18,organic,,,https://www.google.com/,,0,0,0,0
35662849,TRUE,0,4658725,11/9/18,direct,1,,Direct,,0,0,-0.01,0
35663127,TRUE,0,4658767,11/9/18,other,3,,Direct,,0,0,0,0
35663200,TRUE,7,4658769,3/26/19,organic,3,,https://www.google.com/,,0,0,0,0
35663231,TRUE,24,4658773,11/9/18,google_text_ad,5,,https://www.google.com/,,0,0,1.43,0
35663334,TRUE,0,4658787,11/9/18,google_shopping,,,https://www.google.com/,,0,0,0,0
35663437,FALSE,0,4658806,11/9/18,organic,3,,https://www.google.com/,,0,660,659.82,0
35663682,TRUE,0,4658830,11/9/18,google_text_ad,5,,https://www.google.com/,,0,0,0,0
35663809,TRUE,0,4658845,11/9/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
35664008,TRUE,13,4658877,11/9/18,direct,,,Direct,,0,0,0,0
35663973,TRUE,0,4658879,11/9/18,organic,,,https://www.google.co.id/,,0,0,0,0
35663982,TRUE,1,4658880,11/9/18,direct,,,Direct,,0,0,-0.2,0
35664022,TRUE,0,4658894,11/9/18,unknown,,,,,0,0,0,0
35664197,TRUE,0,4658899,11/9/18,organic,1,,https://www.google.com/,,0,0,-0.19,0
35664374,FALSE,0,4658924,11/9/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
35664464,TRUE,0,4658934,11/9/18,affiliate,,,Direct,,0,0,0,0
35664558,FALSE,0,4658941,11/9/18,direct,,,Direct,,0,0,0,0
35664619,FALSE,0,4658951,11/9/18,organic,3,,https://www.google.bg/,,0,0,-0.02,0
35664780,TRUE,0,4658970,11/9/18,organic,1,,https://www.google.bg/,,0,0,0,0
35664893,TRUE,114,4658973,11/9/18,search_seller_targeted,5,,https://www.google.com/,,0,0,-0.56,0
35664825,TRUE,0,4658979,11/9/18,organic,,,https://www.google.co.uk/,,0,0,0,0
35665116,TRUE,0,4658992,11/9/18,google_text_ad,,,https://www.google.com/,,0,0,-0.02,0
35665137,TRUE,19,4658993,11/9/18,organic,3,,https://www.google.com/,,0,0,-0.86,0
35665138,FALSE,0,4658994,11/9/18,organic,4,,Direct,,0,0,-0.02,0
35665196,TRUE,0,4659000,11/12/18,direct,,,Direct,,0,0,0,0
35665324,TRUE,0,4659007,11/9/18,google_text_ad,,,http://www.google.com/,,0,0,0,0
35665345,TRUE,0,4659014,11/9/18,organic,,,https://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=2ahUKEwi5laOJ1cfeAhWDLcAKHfFhCMQQFjAAegQIXRAB&url=https%3A%2F%2Fwww.bonanza.com%2F&usg=AOvVaw3dRQGzrKmv-Y_Zitkyl_5U,,0,0,0,0
35665407,TRUE,0,4659023,11/9/18,direct,,,Direct,,0,0,0,0
35665419,FALSE,0,4659024,11/9/18,google_shopping,,,Direct,,67.52,0,66.62,0
35665624,FALSE,0,4659046,11/9/18,organic,1,,https://www.google.com/,,0,0,0,0
35665746,TRUE,0,4659069,11/9/18,affiliate,1,,Direct,,0,0,0,0
35665991,TRUE,0,4659124,11/9/18,unknown,3,,,,0,0,0,0
35666151,FALSE,0,4659176,11/9/18,organic,3,,https://www.google.com/,,0,0,-0.16,0
35666252,TRUE,0,4659207,11/9/18,unknown,,,,,0,0,0,0
35666267,TRUE,50,4659211,11/9/18,organic,1,,Direct,,0,0,-3.01,0
35666367,TRUE,41,4659241,11/9/18,organic,1,,https://www.google.com/,,0,0,0,0
35666551,TRUE,54,4659307,11/12/18,direct,1,,Direct,,0,0,-2.45,0
35666863,TRUE,0,4659396,11/9/18,google_shopping,6,,https://www.google.com/,,0,0,0,0
35666866,TRUE,0,4659397,11/9/18,unknown,3,,,,0,0,0,0
35666950,TRUE,0,4659436,11/10/18,organic,5,,https://www.google.com/,,0,0,0,0
35667041,TRUE,6,4659458,11/9/18,bing,,,https://www.bing.com/search?q=bonanza%20selling%20site&FORM=PRHPHI&refig=e674564718dd4b60b2d189da58a81439&httpsmsn=1,,0,0,0,0
35667110,TRUE,0,4659465,11/9/18,organic,3,,Direct,,0,0,0,0
35667013,TRUE,0,4659498,11/9/18,organic,1,,Direct,,0,0,-16.87,1
35667402,TRUE,62,4659602,11/9/18,unknown,1,,,,0,0,-0.03,0
35667562,TRUE,0,4659614,11/9/18,google_shopping,,,Direct,,0,0,0,0
35667611,TRUE,1183,4659650,11/13/18,unknown,1,,,,90.14,0,24.73,2
35667766,TRUE,23,4659686,11/9/18,search_seller_targeted,1,,https://www.google.com/,,0,0,-0.34,0
35642241,TRUE,3,4659775,11/9/18,organic,,,https://www.google.com/,,0,0,0.67,0
24891486,TRUE,16,4659784,11/9/18,unknown,,,,,0,0,-0.42,0
35668100,FALSE,0,4659802,11/9/18,unknown,3,,,,0,0,0,0
35668312,TRUE,0,4659847,11/9/18,unknown,,,,,0,0,0,0
35668284,TRUE,0,4659848,11/9/18,direct,2,,Direct,,0,0,0,0
35668517,FALSE,0,4659892,11/9/18,organic,2,,https://www.google.com/,,0,0,0.21,0
35668564,FALSE,0,4659925,11/9/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
35668724,TRUE,142,4659961,11/9/18,unknown,1,,,,0,0,0,0
35668712,TRUE,8,4659972,11/9/18,unknown,1,,,,0,0,-2.79,0
35668831,TRUE,0,4659987,11/9/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
35668878,TRUE,0,4660005,11/9/18,google_text_ad,3,,https://www.google.com/,,0,0,0,0
35669006,FALSE,0,4660049,11/9/18,organic,1,,Direct,,14.84,0,6.02,0
35669007,TRUE,0,4660050,11/9/18,unknown,,,,,0,0,0,0
35541388,TRUE,0,4660091,11/9/18,unknown,6,,,,0,0,-0.1,0
35669189,TRUE,0,4660099,11/9/18,google_text_ad,,,https://www.google.com/,,0,0,0,0
35669172,TRUE,920,4660110,11/9/18,direct,2,,Direct,,0,0,-0.41,0
35669261,FALSE,0,4660134,11/10/18,direct,,,Direct,,0,0,0,0
35669425,TRUE,0,4660163,11/9/18,unknown,,,,,0,0,0,0
35669590,TRUE,153,4660214,11/9/18,organic,1,,https://www.google.com/,,3.19,0,1.56,0
35669388,TRUE,1,4660226,3/25/19,organic,,,Direct,,0,0,0,0
35669691,FALSE,0,4660246,11/9/18,organic,1,,https://www.google.com/,,0,0,0,0
35669614,TRUE,6,4660265,11/9/18,organic,,,https://www.google.com.ng/,,0,0,0,0
35669832,TRUE,38,4660267,11/12/18,search_seller_targeted,1,,https://www.google.com/,,0,0,0,0
35669933,TRUE,0,4660289,11/9/18,unknown,1,,,,0,0,-1.8,0
35670085,TRUE,0,4660326,11/9/18,unknown,,,,,0,0,-0.01,0
35670144,FALSE,0,4660338,11/9/18,organic,5,,https://www.google.co.il/,,0,0,0,0
35670293,TRUE,0,4660391,11/9/18,unknown,1,,,,0,0,-0.01,0
35670438,TRUE,3,4660437,11/10/18,other,,,https://yandex.ru/,,0,0,-0.39,0
35395033,FALSE,0,4660440,11/9/18,other_search,1,,https://www.google.com/,,0,20,20,0
35670473,FALSE,0,4660446,11/9/18,direct,1,,Direct,,4.89,0,-3.43,0
35670505,TRUE,1,4660456,11/25/18,organic,,,https://www.google.com/,,0,0,0,0
35670578,TRUE,0,4660502,11/9/18,organic,,,https://www.google.co.uk/,,0,0,0,0
35670801,TRUE,0,4660539,11/17/18,google_text_ad,,,https://www.google.com.au/,,0,0,0,0
35671113,TRUE,0,4660617,11/9/18,google_text_ad,5,,https://www.google.com/,,0,0,0,0
35452498,TRUE,1,4660633,11/28/18,organic,,,https://www.google.com/,,0,0,0,0
35671212,TRUE,2,4660635,11/9/18,google_text_ad,,,https://www.google.com/,,0,0,-0.03,0
35671229,FALSE,0,4660660,11/9/18,unknown,1,,,,0,0,0,0
35671253,TRUE,8,4660664,11/11/18,unknown,6,,,,0,0,0.51,0
35671425,FALSE,0,4660682,11/10/18,unknown,,,,,0,0,0,0
35671427,TRUE,0,4660683,11/9/18,direct,,,Direct,,0,0,0,0
35671583,TRUE,3,4660727,11/9/18,unknown,6,,,,0,0,0,0
35671670,TRUE,0,4660753,11/9/18,unknown,,,,,0,0,0,0
35671747,TRUE,0,4660776,11/9/18,organic,,,https://www.google.com/,,0,0,0,0
35671880,FALSE,0,4660801,11/9/18,unknown,,,,,0,0,0,0
35671885,TRUE,0,4660803,11/9/18,unknown,1,,,,0,0,-0.32,0
35672131,TRUE,0,4660851,11/9/18,google_text_ad,5,,https://www.google.com/,,0,0,-0.29,0
35672146,TRUE,0,4660863,11/9/18,direct,1,,Direct,,0,0,-0.03,0
35672187,TRUE,2,4660867,11/9/18,unknown,,,,,0,0,0,0
35672463,TRUE,0,4660914,11/9/18,organic,3,,https://www.google.com/,,0,0,-0.13,0
35672557,TRUE,0,4660934,11/9/18,other_search,1,,https://r.search.yahoo.com/_ylt=Awr4xJzxN.Zb3VMAbM9x.9w4;_ylu=X3oDMTByb2lvbXVuBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1541843057/RO=10/RU=https%3a%2f%2fm.bonanza.com%2febay_alternative/RK=2/RS=a0sIL1r3pPdXM8zhkN0eQauii6E-,,0,0,0,0
35672661,TRUE,2,4660954,11/9/18,organic,,,Direct,,0,0,0,0
35672659,TRUE,0,4660966,11/9/18,organic,,,https://www.google.com/,,0,0,0,0
35672926,FALSE,0,4660999,11/10/18,organic,,,https://www.google.com/,,0,0,0,0
35672960,TRUE,0,4661005,11/9/18,direct,1,,Direct,,0,0,0,0
35673323,TRUE,1040,4661031,11/9/18,direct,1,,Direct,,77.07,0,52.41,2
35673311,FALSE,0,4661032,11/9/18,unknown,,,,,0,0,-0.03,0
34756890,TRUE,5066,4661039,11/9/18,direct,1,,Direct,,0,0,-24.77,1
35673445,FALSE,0,4661041,11/14/18,organic,,,https://www.google.com/,,0,0,0,0
35673613,TRUE,15,4661055,11/9/18,email,,,Direct,,0,0,0,0
35673687,FALSE,0,4661062,11/10/18,unknown,,,,,84.99,80,164.38,1
35673773,FALSE,0,4661066,11/9/18,direct,,,Direct,,0,0,0,0
34868542,TRUE,0,4661085,2/8/19,organic,,,https://www.bing.com/search?q=bonanza&form=EDGNTT&qs=HS&cvid=8fc528560ec64c059f147d0fac27a0cd&cc=US&setlang=en-US,,0,0,0,0
35673967,FALSE,0,4661096,11/9/18,organic,1,,Direct,,4.13,0,4.13,0
35674053,FALSE,0,4661098,11/9/18,direct,1,,Direct,,0,0,-1.69,0
35674085,TRUE,0,4661099,11/9/18,organic,,,https://www.google.com/,,0,0,0,0
35674784,TRUE,0,4661163,11/9/18,unknown,,,,,0,0,0,0
35674840,TRUE,73,4661177,11/9/18,search_seller_targeted,1,,https://www.google.com/,,0,0,-2.31,0
35674715,TRUE,0,4661196,11/9/18,organic,1,,https://www.google.com.vn/,,0,0,0,0
35673550,TRUE,101,4661203,11/9/18,organic,1,,https://www.google.com.vn/,,38.31,0,29.09,1
35675113,TRUE,0,4661213,11/10/18,other,6,,https://www.fleamarketinsiders.com/best-online-shops-for-vintage/,,0,0,-3.48,0
35675140,TRUE,12,4661223,11/11/18,unknown,1,,,,0,0,0,0
